pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
1750,TERM_6a5ebf62,ITEM_787ba5152823,metal şekerlik,"bakır görünümlü alüminyum kapaklı şekerlik, sunumluk, şekerdanlık 15cm",maraşçarşısı,ev & mobilya/ev/sofra & mutfak/sofra/şekerlik,unknown,unknown,renk:gri; materyal:alüminyum; parça sayısı:2; menşei:tr,0.8114
1751,TERM_6a5ebf62,ITEM_ada1ea75e0de,metal şekerlik,2 adet yuvarlak kapaklı metal şekerlik (061-2),sena,ev & mobilya/ev/sofra & mutfak/sofra/şekerlik,unknown,unknown,renk:gri; materyal:metal; parça sayısı:4; menşei:tr,0.8105
1752,TERM_6a5ebf62,ITEM_66cb4ce8ad86,metal şekerlik,bakır şekerlik lokumluk çerezlik kurabiyelik baharatlık,dergah,ev & mobilya/ev/sofra & mutfak/sofra/kase,unknown,unknown,parça sayısı:1; hacim:100 - 249 ml; ürün tipi:çerezlik; renk:beyaz,0.7845
1753,TERM_6a5ebf62,ITEM_59abe0feb3f5,metal şekerlik,kapaklı oval büyük boy metal şekerlik (033),sena,ev & mobilya/ev/sofra & mutfak/sofra/şekerlik,unknown,unknown,renk:altın; materyal:metal; parça sayısı:2; menşei:tr,0.7808
1754,TERM_6a5ebf62,ITEM_7ec6d3d382d9,metal şekerlik,metal stick şekerlik büyük boy (10 adet),kısmet,ev & mobilya/ev/sofra & mutfak/sofra/şekerlik,unknown,unknown,renk:metalik; materyal:metal; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:metal,0.7799
1755,TERM_4ac5ecc0,ITEM_132641c37516,olta kazığı,döner başlı çelik olta tutucu | olta kazığı | olta kaşığı,home,spor & outdoor/ekipman & aksesuar/av & balıkçılık/olta kaşığı,unknown,unknown,renk:bej; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:krom,0.7696
1756,TERM_4ac5ecc0,ITEM_c946271ebd55,olta kazığı,metal galvaniz kamış ayağı olta kazığı,avcı market,spor & outdoor/ekipman & aksesuar/av & balıkçılık/balıkçılık aksesuarı,unknown,unknown,renk:metalik; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:standart,0.7649
1757,TERM_4ac5ecc0,ITEM_26e31e11f8b0,olta kazığı,yaylı otomatik olta tutucu | üç kademeli otomatik olta kazığı | çelik olta ayağı,home,spor & outdoor/ekipman & aksesuar/av & balıkçılık/olta kaşığı,unknown,unknown,renk:altın; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:altın,0.7412
1758,TERM_4ac5ecc0,ITEM_06dccbea715b,olta kazığı,alabalık turna döner olta kaşık - - black fury - altın-portakal no:3,mepps,spor & outdoor/ekipman & aksesuar/av & balıkçılık/suni yem,unknown,unknown,renk:çok renkli; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; özellik:manuel,0.6436
1759,TERM_4ac5ecc0,ITEM_d2be8242df7f,olta kazığı,döner kaşık - glidex - silver red - 5g - no:2 - alabalık/turna/levrek olta kaşığı,fishack,spor & outdoor/ekipman & aksesuar/av & balıkçılık/suni yem,unknown,unknown,renk:çok renkli; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:-,0.6362
1760,TERM_86ff30fb,ITEM_10d809dc23b0,yumoş amber,yumoş extra amber 1440ml,yumoş,süpermarket/ev bakım ve temizlik/çamaşır yıkama/çamaşır yumuşatıcısı,unknown,unknown,ek özellik:anti alerjik; hacim:1000 ml ve üzeri; çeşit:normal; menşei:de,0.9113
1761,TERM_86ff30fb,ITEM_ae25a8b03145,yumoş amber,oda spreyi amber 450 ml,yumoş,süpermarket/ev bakım ve temizlik/çamaşır yıkama/çamaşır yan ürün/çamaşır kokusu & parfümü,unknown,unknown,ek özellik:promosyon paketi,0.8732
1762,TERM_86ff30fb,ITEM_0996c0de56bd,yumoş amber,sprey amber 450 ml x2 extra konsantre çamaşır yumuşatıcısı amber 1440 ml x2,yumoş,süpermarket/ev bakım ve temizlik/ev temizlik/oda ve araba kokusu/koku giderici ve hava temizleyici,unknown,unknown,çeşit:sprey; ek özellik:anti alerjik; menşei:tr,0.8429
1763,TERM_86ff30fb,ITEM_304fd2acc103,yumoş amber,oda kokusu sprey 450 ml amber,yumoş,süpermarket/ev bakım ve temizlik/çamaşır yıkama/çamaşır yan ürün/çamaşır kokusu & parfümü,unknown,unknown,hacim:400 ml; menşei:tr,0.8293
1764,TERM_86ff30fb,ITEM_f5459221c6a9,yumoş amber,extra konsantre çamaşır yumuşatıcısı amber 1440 ml 60 yıkama 4adet,yumoş,süpermarket/ev bakım ve temizlik/çamaşır yıkama/çamaşır yumuşatıcısı,unknown,unknown,çeşit:konsantre; hacim:1; menşei:tr,0.8277
1765,TERM_2d65a0cb,ITEM_f2d70f1af4bf,tergan kadın ayakkabı,siyah hakiki deri kadın sneaker - k24s1ay67536-a01,tergan,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:kalın taban; dış materyal:hakiki deri; bağlama şekli:bağcıklı; renk:çok renkli,0.8214
1766,TERM_2d65a0cb,ITEM_000fcba3ccb8,tergan kadın ayakkabı,bej hakiki deri kadın sneaker - k24s1ay67552-a25,tergan,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:düz taban; dış materyal:hakiki deri; bağlama şekli:bağcıklı; renk:bej,0.8209
1767,TERM_2d65a0cb,ITEM_274e9485eb6b,tergan kadın ayakkabı,siyah hakiki deri kadın sneaker - k24i1ay67196-a23,tergan,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:düz taban; dış materyal:hakiki deri; bağlama şekli:bağcıklı; renk:çok renkli,0.8205
1768,TERM_2d65a0cb,ITEM_7dac22322692,tergan kadın ayakkabı,siyah hakiki deri kadın sneaker - k24s1ay67534-a23,tergan,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:kalın taban; dış materyal:hakiki deri; bağlama şekli:bağcıklı; renk:çok renkli,0.8165
1769,TERM_2d65a0cb,ITEM_216028c4c22a,tergan kadın ayakkabı,siyah hakiki deri kadın sneaker - k24s1ay67538-a23,tergan,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:düz taban; dış materyal:hakiki deri; bağlama şekli:bağcıklı; renk:çok renkli,0.8162
1770,TERM_5bcbad8d,ITEM_75397086d593,isana saç kremi,"professional keratin ve onarım saç kremi, 200 ml",isana professional,kozmetik & kişisel bakım/saç bakım/saç kremi,unknown,unknown,saç tipi:ince telli; form:krem; etki:besleyici / onarıcı; hacim:200 ml,0.8765
1771,TERM_5bcbad8d,ITEM_977763df868f,isana saç kremi,saç kremi çok yıpranmış kuru saçlar- argan yağı içerikli 200 ml,isana professional,kozmetik & kişisel bakım/saç bakım/saç kremi,unknown,unknown,saç tipi:tüm saç tipleri; form:krem; etki:nemlendirici; hacim:200 ml,0.8724
1772,TERM_5bcbad8d,ITEM_6b11bd805303,isana saç kremi,saç kremi bal ve vanilya 300 ml,isana,kozmetik & kişisel bakım/saç bakım/saç kremi,unknown,unknown,saç tipi:tüm saç tipleri; form:yumuşak; etki:besleyici / onarıcı; hacim:300 ml,0.8656
1773,TERM_5bcbad8d,ITEM_e1af0fde68be,isana saç kremi,saç bakım kürü 13'ü 1 arada yoğun 100 ml,isana professional,kozmetik & kişisel bakım/saç bakım/saç kremi,unknown,unknown,saç tipi:kuru; form:yumuşak; etki:kırılma karşıt; hacim:100 ml,0.8314
