pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
4550,TERM_72648636,ITEM_010046f99450,sülfatsız şampuan,şampuan - doğal şampuan - onarıcı ve yapılandırıcı - tuzsuz-sülfatsız şampuan ( 240 ml ),concept beauty,kozmetik & kişisel bakım/saç bakım/şampuan,unisex,yetişkin,özellik:sülfatsız; etki:besleyici / onarıcı; hacim:240 ml; saç tipi:tüm saç tipleri,0.7845
4551,TERM_72648636,ITEM_63f3b8786005,sülfatsız şampuan,besleyici coconut milk sülfatsız şampuan 385 ml x 2 adet,ogx,kozmetik & kişisel bakım/saç bakım/şampuan,unisex,yetişkin,özellik:sülfatsız; etki:besleyici / onarıcı; hacim:385 ml; saç tipi:tüm saç tipleri,0.7716
4552,TERM_72648636,ITEM_69a5799b2d08,sülfatsız şampuan,besleyici coconut milk sülfatsız şampuan 385 ml,ogx,kozmetik & kişisel bakım/saç bakım/şampuan,unisex,yetişkin,özellik:sülfatsız; etki:güçlendirici; hacim:385 ml; saç tipi:tüm saç tipleri,0.769
4553,TERM_3ae5ea3b,ITEM_7c9eecffe6a9,balkon çadırı,ölçülerle balkon brandası kuşgözü kapsüllü özel üretim birinci sınıf pamuk kumaş,içel çadır,ev & mobilya/mobilya/perde/fon perde,unknown,unknown,materyal:pamuk; özellik:yıkanabilir; takma şekli:halkalı; parça sayısı:1,0.7928
4554,TERM_3ae5ea3b,ITEM_6fbd0ad672fc,balkon çadırı,60x590 cm fermuarlı şeffaf balkon brandası,bd branda dünyası,spor & outdoor/ekipman & aksesuar/kamp/çadır ve çadır aksesuarları/çadır brandası,unknown,unknown,renk:turuncu; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:şeffaf,0.7743
4555,TERM_3ae5ea3b,ITEM_9eb9732a3a43,balkon çadırı,90x350 cm fermuarlı şeffaf balkon brandası,bd branda dünyası,spor & outdoor/ekipman & aksesuar/kamp/çadır ve çadır aksesuarları/çadır brandası,unknown,unknown,renk:turuncu; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:şeffaf,0.7719
4556,TERM_3ae5ea3b,ITEM_24ec4dc4f00d,balkon çadırı,100x970 cm fermuarlı şeffaf balkon brandası,bd branda dünyası,spor & outdoor/ekipman & aksesuar/kamp/çadır ve çadır aksesuarları/çadır brandası,unknown,unknown,renk:turuncu; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:şeffaf,0.7713
4557,TERM_3ae5ea3b,ITEM_1511877f9363,balkon çadırı,"beyaz 230gr su geçirmez kapsüllü balkon, gölgelik, perde, uv katkılı güneşten koruma dokuma branda",içel çadır,ev & mobilya/mobilya/perde/fon perde,unknown,unknown,materyal:polyester; özellik:kırışmaz; takma şekli:belirtilmemiş; parça sayısı:1,0.7693
4558,TERM_c8b906c1,ITEM_df4302f8b103,redist saç spreyi,keratinli sac spreyi ultra güçlü – uzun süreli tutucu – vegan 400 ml,redist,kozmetik & kişisel bakım/saç bakım/saç şekillendirici ürünler/saç spreyi,unknown,unknown,etki:sabit tutma; tutuculuk / sertlik:yüksek; hacim:400 ml; menşei:tr,0.8501
4559,TERM_c8b906c1,ITEM_83e817347692,redist saç spreyi,redıst sac spreyı full force 250 ml - redıst sac kopugu full force 300 ml set,redist,kozmetik & kişisel bakım/saç bakım/saç şekillendirici ürünler/saç spreyi,unknown,unknown,etki:sabit tutma; tutuculuk / sertlik:yüksek; hacim:300 ml; menşei:tr,0.796
4560,TERM_c8b906c1,ITEM_cf7bd3d591b1,redist saç spreyi,keratin fön suyu 400ml,redist,kozmetik & kişisel bakım/saç bakım/saç kremi,unknown,unknown,özellik:sülfatsız; saç tipi:tüm saç tipleri; form:durulanmayan krem; etki:besleyici / onarıcı,0.7839
4561,TERM_c8b906c1,ITEM_3ad53a240769,redist saç spreyi,full force extra sert sac spreyi çanta boyu 250 ml,redist,kozmetik & kişisel bakım/saç bakım/saç şekillendirici ürünler/saç spreyi,unknown,unknown,etki:sabit tutma; tutuculuk / sertlik:yüksek; hacim:250 ml,0.7721
4562,TERM_c8b906c1,ITEM_3924da1d0c03,redist saç spreyi,redist profesyonel makyaj sabitleyici sprey 75 ml - tüm ciltler için,redist,kozmetik & kişisel bakım/makyaj/ten makyajı/makyaj sabitleyici,unknown,unknown,menşei:tr; ürün güvenliği bilgisi:tehlikeli değil,0.7255
4563,TERM_466d5e74,ITEM_42b40d9b3c42,harfli anahtarlık,harfli anahtarlık kişiye özel tasarım kalp desenli el yapımı epoksi reçine anahtarlık hediyelik ürün,takida gümüş,aksesuar/diğer aksesuar/anahtarlık,unknown,yetişkin,renk:gri; materyal bileşeni:epoksi; diğer özellikler:kişiye özel anahtarlik; menşei:tr,0.8248
4564,TERM_466d5e74,ITEM_69cae30af235,harfli anahtarlık,kişiye özel ürün harfli anahtarlık kalp desenli el yapımı epoksi reçine anahtarlık,takida gümüş,aksesuar/diğer aksesuar/anahtarlık,unknown,yetişkin,renk:turuncu; materyal bileşeni:epoksi; diğer özellikler:kişiye özel kalp desenli; menşei:tr,0.8178
