pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
6650,TERM_a2e50d02,ITEM_6c8b70f10547,mdf panel,dekoratif duvar paneli ( 54 x 105 cm ) boyanabilir ahşap ham mdf duvar paneli,wood life,banyo yapı & hırdavat/hırdavat/duvar & cephe kaplama,unknown,unknown,kalınlık:5-10 mm; garanti süresi:garantisiz; ürün tipi:duvar paneli; menşei:tr,0.8041
6651,TERM_a2e50d02,ITEM_03babe9b001a,mdf panel,dekoratif duvar paneli ( 45x 105 cm) boyanabilir ahşap ham mdf 10 adet + 4 silikon hediyeli,petels,ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar dekorasyon ürünü,unknown,unknown,renk:çok renkli; materyal:ahşap; tema / stil:iskandinav; parça sayısı:5+,0.8018
6652,TERM_a2e50d02,ITEM_f813b0cbcc5c,mdf panel,mdf duvar paneli ve duvar lambrisi ve vestiyer tv ünistesi dekoratif paneli 15x280 (1 adet),dogga profile-panel,banyo yapı & hırdavat/hırdavat/duvar & cephe kaplama,unknown,unknown,kalınlık:12 mm; boyut/ebat:tek ebat; garanti süresi:1 yıl; renk:bej,0.7988
6653,TERM_509db1be,ITEM_3b007da2c312,toka kutusu düzenleyici,plastik çekmeceli 9 bölmeli organizer takı toka aksesuar saklama düzenleme kutusu kutu saklama kabı,yzhome,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/makyaj & takı organizeri,unknown,unknown,parça sayısı:1; materyal:plastik; renk:sarı; menşei:tr,0.8275
6654,TERM_509db1be,ITEM_0aee695b7f2a,toka kutusu düzenleyici,plastik çekmeceli masaüstü organizer takı toka aksesuar saklama düzenleme kutusu kutu saklama kabı,yzhome,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/makyaj & takı organizeri,unknown,unknown,parça sayısı:1; materyal:plastik; renk:turuncu; menşei:tr,0.8112
6655,TERM_509db1be,ITEM_caf6762b18f9,toka kutusu düzenleyici,toka kutusu amber mika plastik,lalezen home,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/makyaj & takı organizeri,unknown,unknown,parça sayısı:1 parça; materyal:plastik; renk:kahverengi; color detail:kahverengi,0.8046
6656,TERM_509db1be,ITEM_868850e25307,toka kutusu düzenleyici,ahşap toka askısı /toka düzenleyicisi /organizer/ toka organizeri/özel tasarım doğum günü hediyesi,happy handmade,aksesuar/saç aksesuarı/toka,unisex,bebek & çocuk,desen:figür; materyal:ahşap; renk:mavi; color detail:mavi pembe,0.7751
6657,TERM_509db1be,ITEM_fe0710604e80,toka kutusu düzenleyici,çocuk& genç saklama kutusu takı&toka düzenleyici,omeda,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/makyaj & takı organizeri,unknown,unknown,parça sayısı:6+; materyal:plastik; renk:pembe; menşei:cn,0.7467
6658,TERM_c7e78920,ITEM_fa1679b5034d,çocuk cüzdan,çocuk cüzdan 11x8 cm kedi desenli çocuk cüzdanı,renkli çiçekler,aksesuar/çanta/cüzdan,kadın,çocuk,boyut:küçük boy; materyal:suni deri; tip:yatay; renk:pembe,0.8809
6659,TERM_c7e78920,ITEM_fa8949d14b94,çocuk cüzdan,kiz çocuk popüler karakterli çok bölmeli bozuk&kağit para bölmeli kartlikli cüzdan,patriko tekstil,aksesuar/çanta/cüzdan,kadın,çocuk,boyut:orta boy; materyal:suni deri; tip:yatay; renk:mor,0.8588
