pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
4900,TERM_fb6299bb,ITEM_409f56c2366e,antioch trençkot,haki kruvaze kemerli kadın trençkot,antioch,giyim/dış giyim/pardesü & trençkot/trençkot,kadın,genç,kalıp:relaxed; materyal:polyester; kumaş tipi:dokuma; renk:haki,0.852
4901,TERM_fb6299bb,ITEM_5b53db25632e,antioch trençkot,siyah kruvaze kapama kemerli trençkot,antioch,giyim/dış giyim/pardesü & trençkot/trençkot,erkek,yetişkin,kalıp:oversize; materyal:polyester; kumaş tipi:dokuma; renk:siyah,0.8451
4902,TERM_fb6299bb,ITEM_400e25d58bb3,antioch trençkot,haki suni kürklü yaka kadın trençkot,antioch,giyim/dış giyim/pardesü & trençkot/trençkot,kadın,genç,kalıp:relaxed; materyal:suni deri; kumaş tipi:dokuma; renk:haki,0.8076
4903,TERM_0af767b9,ITEM_80e712943ac7,4 kapaklı gardırop,4 kapılı düğme kulplu gardrop,metalia,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,unknown,unknown,fonksiyon:kapaklı; renk:beyaz; genişlik:120 cm; derinlik:44 cm,0.8197
4904,TERM_0af767b9,ITEM_20bebe08f90c,4 kapaklı gardırop,4 kapılı beyaz gardrop dolap gm 050,metalia,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,unknown,unknown,fonksiyon:kapaklı; renk:beyaz; genişlik:120 cm; derinlik:44 cm,0.8174
4905,TERM_0af767b9,ITEM_2e34c728e08a,4 kapaklı gardırop,4 kapılı 2 çekmeceli aynalı gardrop dolap,metalia,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,unknown,unknown,fonksiyon:kapaklı; renk:beyaz; genişlik:120 cm; derinlik:43 cm,0.794
4906,TERM_0af767b9,ITEM_dc4114cd6b62,4 kapaklı gardırop,modern 4 kapaklı gardırop,demezler mobilya,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,unknown,unknown,fonksiyon:kapaklı; renk:beyaz; genişlik:50 cm; derinlik:140 cm,0.789
4907,TERM_0af767b9,ITEM_0fab8c1cdc13,4 kapaklı gardırop,aden (4)dört kapaklı aynalı gardırop /elbise dolabı / gardırop,floradesign,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,unknown,unknown,fonksiyon:kapaklı; renk:beyaz; genişlik:160 cm; derinlik:45 cm,0.7854
4908,TERM_6f1bf2a9,ITEM_22fe305f0b77,bisiklet aksesuar,karışık bisiklet sticker seti,shop,spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet aksesuarı,unknown,unknown,renk:çok renkli; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:çok renkli,0.7527
4909,TERM_6f1bf2a9,ITEM_010236e6560d,bisiklet aksesuar,sibop işığı hediyeli bisiklet süsü seti bisiklet işığı hediyeli bisiklet süsü yeşil işıklı,hellove,spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet aksesuarı,unknown,unknown,renk:yeşil; menşei:tr; bakım talimatları (genel):nemli bir bezle silin.; color detail:yeşil,0.7507
4910,TERM_6f1bf2a9,ITEM_cb0c04f60449,bisiklet aksesuar,karışık renk bisiklet jant sticker seti,shop,spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet aksesuarı,unknown,unknown,renk:mor; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:mor,0.7431
4911,TERM_6f1bf2a9,ITEM_495e30e72953,bisiklet aksesuar,mavi kuru kafa işıklı bisiklet sibop kapağı jant sibop işığı,avmmarketim,spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet aksesuarı,unisex,yetişkin,renk:beyaz; color detail:nocolor-6a3a099a,0.7303
