pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
5600,TERM_842f33ea,ITEM_648397f5f713,çöp kamyonu,nizam nzm-395 vakumlu çöp kamyonu,toysclub,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak araba,unknown,çocuk,paket içeriği:1'li; yaş:3+ yaş; piller kutuya dahil mi?:hayır; pil ile mi çalışır?:hayır,0.8081
5601,TERM_842f33ea,ITEM_cd5f63d14cab,çöp kamyonu,pilli işıklı sesli çöp kamyonu 24cm,hesaplı dükkan,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak araba,unknown,çocuk,yaş:3+ yaş; piller kutuya dahil mi?:hayır; pil ile mi çalışır?:evet,0.8073
5602,TERM_842f33ea,ITEM_7b7ea79da182,çöp kamyonu,oyuncak çöp kamyonu 7120 pencereli kutuda 43 cm yeşil,dolu,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak kamyon ve iş makinesi,unknown,çocuk,paket içeriği:1'li; yaş:3 - 4 yaş; pil ile mi çalışır?:evet; piller kutuya dahil mi?:belirtilmemiş,0.8037
5603,TERM_b8a1f527,ITEM_23cd16445051,erkek baggy kumaş pantolon,erkek siyah pileli baggy kumaş pantolon,menofourswear,giyim/alt giyim/pantolon,erkek,yetişkin,materyal:kumaş; kumaş tipi:dokuma; paça tipi:bol paça; bel:normal bel,0.8945
5604,TERM_b8a1f527,ITEM_fc87fc99a8c2,erkek baggy kumaş pantolon,erkek pileli baggy kalıp kumaş pantolon,hyman,giyim/alt giyim/pantolon,erkek,yetişkin,materyal:pamuk polyester; kumaş tipi:belirtilmemiş; paça tipi:bol paça; bel:yüksek bel,0.8925
5605,TERM_b8a1f527,ITEM_0468fdb71172,erkek baggy kumaş pantolon,erkek pileli baggy kalıp kumaş pantolon,hyman,giyim/alt giyim/pantolon,erkek,yetişkin,materyal:pamuk polyester; kumaş tipi:belirtilmemiş; paça tipi:bol paça; bel:yüksek bel,0.8925
5606,TERM_b8a1f527,ITEM_9625ad4bf9b6,erkek baggy kumaş pantolon,erkek pileli baggy kalıp kumaş pantolon,hyman,giyim/alt giyim/pantolon,erkek,yetişkin,materyal:pamuk polyester; kumaş tipi:belirtilmemiş; paça tipi:bol paça; bel:yüksek bel,0.8925
5607,TERM_b8a1f527,ITEM_1305d2471c5d,erkek baggy kumaş pantolon,erkek pileli baggy kalıp kumaş pantolon,hyman,giyim/alt giyim/pantolon,erkek,yetişkin,materyal:pamuk polyester; kumaş tipi:belirtilmemiş; paça tipi:bol paça; bel:yüksek bel,0.8925
5608,TERM_47f0f158,ITEM_68eddfbd9a3f,hemnes divan,hemnes divan beyaz 80x200 cm,ikea,ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/kanepe,unknown,unknown,materyal:ahşap; renk:beyaz; gövde materyali:ahşap; koltuk tipi:ikili koltuk,0.9555
5609,TERM_47f0f158,ITEM_ed31c84a00e2,hemnes divan,"ikea hemnes divan, beyaz, 80x200 cm batushop",ikea,ev & mobilya/mobilya/yatak odası/baza,unknown,unknown,boyut:tek kişilik; materyal:ahşap; garanti süresi:garantisiz; set tipi:baza + başlık,0.9439
5610,TERM_47f0f158,ITEM_efe3fce437d7,hemnes divan,80x200 hemnes divan uyumlu tek kişilik yatak 12 cm,sitehome,ev & mobilya/mobilya/yatak odası/yatak,unknown,unknown,yatak cinsi:sünger; renk:beyaz; garanti süresi:6 ay; tip:tek kişilik,0.8958
5611,TERM_47f0f158,ITEM_8f82b133f1ca,hemnes divan,160x200x15 ikea divan hemnes uyumlu katlanir sünger yatak,boyraz yatak,ev & mobilya/mobilya/yatak odası/yatak,unknown,unknown,yatak cinsi:sünger; renk:beyaz; garanti süresi:1 yıl; tip:çift kişilik,0.8867
