pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
1050,TERM_4c9f0bb0,ITEM_b4f52d0e8f60,aryıldız çelik tencere seti,de luxe prestige 20 parça çelik tencere seti,aryıldız,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,unknown,unknown,renk:çok renkli; hacim:200 ml; özellik:indüksiyon ocakta kullanılabilir; dış materyal:çelik,0.8408
1051,TERM_4c9f0bb0,ITEM_09e7b3db7495,aryıldız çelik tencere seti,piramit rose 22 parça çelik tencere seti,aryıldız,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,unknown,unknown,renk:pembe; hacim:5 l; dış materyal:çelik; iç materyal:çelik,0.8363
1052,TERM_4c9f0bb0,ITEM_854d8364b162,aryıldız çelik tencere seti,solo 8 parça tencere set (16-20-22-24),aryıldız,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,unknown,unknown,renk:gri; hacim:1; özellik:antibakteriyel; dış materyal:çelik,0.8325
1053,TERM_4c9f0bb0,ITEM_4a1b8d806870,aryıldız çelik tencere seti,chef prestige tencere set 8 parça,aryıldız,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,unknown,unknown,renk:bordo; hacim:5; özellik:yapışmaz taban; dış materyal:çelik,0.8282
1054,TERM_4c9f0bb0,ITEM_e2b521bc338f,aryıldız çelik tencere seti,crystal ideal 20 parça çelik tencere seti,aryıldız,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,unknown,unknown,renk:beyaz; hacim:1 l; özellik:antibakteriyel; dış materyal:çelik,0.8273
1055,TERM_00209282,ITEM_81db829f3ca4,kuba çita aksesuar,cg çita koltuk kılıfı  (orjinal kalıba göre) uyumlu,kuba,otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet sele kılıfı,unknown,unknown,,0.8278
1056,TERM_00209282,ITEM_3fd2e45f2ee2,kuba çita aksesuar,cg kuba çıta uag mondial modifiye arka stop komple çakarlı,oem,otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet lüzumlu ürün,unknown,unknown,menşei:cn; tamir edilebilirlik:tamir edilmez.; özellik:katı,0.788
1057,TERM_00209282,ITEM_57c1115de654,kuba çita aksesuar,"cg arka çamurluk krom cg 125, cg 150-200, cg 100, çıta",kuba,otomobil & motosiklet/motosiklet/motosiklet yedek parçalar,unknown,unknown,yedek parça tipi:grenaj,0.7864
1058,TERM_00209282,ITEM_4c084e7fbcef,kuba çita aksesuar,cg kuba çıta uag mondial modifiye arka stop komple kırmızı çakarlı,oem,otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet lüzumlu ürün,unknown,unknown,menşei:cn; tamir edilebilirlik:tamir edilmez.; özellik:katı,0.7735
1059,TERM_00209282,ITEM_391d34168422,kuba çita aksesuar,kuba çita - cg arka basamak alüminyum,gms,otomobil & motosiklet/motosiklet/motosiklet yedek parçalar,unknown,unknown,yedek parça tipi:koruma demiri & takoz; menşei:cn; tamir edilebilirlik:tamir edilmez.,0.7658
1060,TERM_7543e354,ITEM_df15e19958d8,hava perdesi,hava perdesi fm3018 isıtıcısız hava perdesi,freedoor,banyo yapı & hırdavat/hırdavat/sanayi tipi fan,unknown,unknown,özellik:hava,0.7284
1061,TERM_7543e354,ITEM_82eff427d356,hava perdesi,kumandali isiticisiz hava perdesi 230 volt 150 cm,artdoor,elektronik/beyaz eşya & iklimlendirme/iklimlendirme/hava perdesi,unknown,unknown,enerji sınıfı:a+++; boyut:160-200 cm; garanti tipi:ithalatçı garantili; motor gücü:280 w,0.6961
1062,TERM_7543e354,ITEM_c803f75ba4fd,hava perdesi,st-ac/t 160 ticari tipi ortam havalı kumandalı hava perdesi isıtıcısız,storm,elektronik/beyaz eşya & iklimlendirme/iklimlendirme/hava perdesi,unknown,unknown,enerji sınıfı:a++; boyut:90-120 cm; garanti tipi:resmi distribütör garantili; motor gücü:140 w,0.6727
1063,TERM_7543e354,ITEM_c64c9281caa5,hava perdesi,seemdoor fm 3009 90 cm isıtıcısız uzaktan kumandalı hava perdesi,freedoor,elektronik/beyaz eşya & iklimlendirme/iklimlendirme/hava perdesi,unisex,unknown,boyut:90-120 cm; garanti tipi:resmi distribütör garantili; motor gücü:200 w; garanti süresi:2 yıl,0.6624
1064,TERM_7543e354,ITEM_80fd875e1209,hava perdesi,st-ac 160 genel tip 174 cm ortam havalı kumandalı hava perdesi isıtıcısız,storm,elektronik/beyaz eşya & iklimlendirme/iklimlendirme/hava perdesi,unknown,unknown,garanti tipi:resmi distribütör garantili; motor gücü:140 w; garanti süresi:2 yıl; priz tipi:m,0.6595
