pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
9800,TERM_1d8afb2f,ITEM_363d7e276f5c,kadın büyük beden şişme yelek,büyük beden şişme yelek çıkarılabilir kapüşonlu,ecalamode,giyim/dış giyim/ceket & yelek/yelek,kadın,yetişkin,kalıp:büyük beden; materyal:pamuk polyester; renk:siyah; yaka tipi:kapüşonlu,0.8936
9801,TERM_1d8afb2f,ITEM_2900ddb034e9,kadın büyük beden şişme yelek,kadın çıkarılabilir kapüşonlu su geçirmez büyük beden şişme siyah yelek,ecalamode,giyim/dış giyim/ceket & yelek/yelek,kadın,yetişkin,kalıp:büyük beden; materyal:pamuk - polyester - elastan; renk:siyah; yaka tipi:kapüşonlu,0.8907
9802,TERM_1d8afb2f,ITEM_6b1809e3f9ac,kadın büyük beden şişme yelek,kadın büyük beden uzun şişme yelek çıkarılabilir kapüşonlu kışlık,ecalamode,giyim/dış giyim/ceket & yelek/yelek,kadın,yetişkin,kalıp:büyük beden; materyal:denim; renk:siyah; yaka tipi:kapüşonlu,0.888
9803,TERM_1d8afb2f,ITEM_eb6f6645ae5f,kadın büyük beden şişme yelek,kadın uzun çıkarılabilir kapüşonlu su geçirmez büyük beden dolum şişme yelek,ecalamode,giyim/dış giyim/ceket & yelek/yelek,kadın,yetişkin,kalıp:büyük beden; materyal:polyester; renk:siyah; yaka tipi:kapüşonlu,0.8877
9804,TERM_f79a739f,ITEM_36f289973ae3,united colors of benetton omuz çantası,united color of benetton bnt-1602 kadın omuz & kol çantası (günlük),united colors of benetton,aksesuar/çanta/omuz çantası,kadın,yetişkin,materyal:suni deri; renk:çok renkli; ortam:casual/günlük; yıkama talimatı:type 4,0.9231
9805,TERM_f79a739f,ITEM_82bf3df1947a,united colors of benetton omuz çantası,united colors of kadın çanta bnt_1102,benetton,aksesuar/çanta/omuz çantası,kadın,yetişkin,materyal:tekstil; renk:siyah; materyal bileşeni:tekstil tekstil; ortam:casual/günlük,0.9178
9806,TERM_f79a739f,ITEM_f88207676969,united colors of benetton omuz çantası,kadin kol çantasi bnt_1565,united colors of benetton,aksesuar/çanta/omuz çantası,kadın,yetişkin,materyal:suni deri; deri kalitesi:parça mevcut değil; renk:çok renkli; materyal bileşeni:iç astar  100 polyester,0.9021
9807,TERM_f79a739f,ITEM_646a2625643d,united colors of benetton omuz çantası,kadin kol çantasi bnt_1528,united colors of benetton,aksesuar/çanta/omuz çantası,kadın,yetişkin,materyal:deri; deri kalitesi:parça mevcut değil; renk:çok renkli; materyal bileşeni:iç astar  100 polyester,0.888
9808,TERM_f79a739f,ITEM_73e16eda593b,united colors of benetton omuz çantası,united colors of bnt_1651 17x24x7 omuz yeşil kadın çanta,benetton,aksesuar/çanta/omuz çantası,kadın,yetişkin,materyal:tekstil; renk:kahverengi; materyal bileşeni:tekstil tekstil; ortam:casual/günlük,0.8877
9809,TERM_c02df02c,ITEM_e67847dbcf93,playstation,playstation 5 digital edition 825 gb + 2. ps5 dualsense (ithalatçı garantili),sony,elektronik/oyun & oyun konsolları/playstation konsolları/playstation 5,unknown,unknown,optik sürücü desteği:yok; garanti tipi:ithalatçı garantili; sabit disk:825 gb; menşei:cn,0.8554
