pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
11200,TERM_70eb1e41,ITEM_57885a06c3e5,mango erkek,jean --,mango man,giyim/alt giyim/jeans,erkek,yetişkin,kemer/kuşak durumu:kemersiz; paça tipi:regular; bel:normal bel; renk:beyaz,0.8651
11201,TERM_70eb1e41,ITEM_990058597d46,mango erkek,jean --,mango man,giyim/alt giyim/jeans,erkek,yetişkin,paça tipi:regular; bel:normal bel; renk:ekru; materyal:denim,0.8651
11202,TERM_70eb1e41,ITEM_4cbcf27c17bf,mango erkek,jean --,mango man,giyim/alt giyim/jeans,erkek,yetişkin,kemer/kuşak durumu:kemerli; paça tipi:dar paça; bel:normal bel; renk:haki,0.8651
11203,TERM_70eb1e41,ITEM_d5e5120fc09c,mango erkek,ceket --,mango man,giyim/dış giyim/ceket & yelek/ceket,erkek,yetişkin,kol tipi:kısa kol; desen:düz; kalıp:slim; yaka tipi:ceket yaka,0.8575
11204,TERM_3fc0de20,ITEM_3a9eec16b158,baba ayak masa,130’luk oval baba ayak masa,zerenay,ev & mobilya/mobilya/yemek odası/yemek masası,unknown,unknown,şekil:oval; fonksiyon:sabit; materyal:ahşap; renk:kahverengi,0.8842
11205,TERM_3fc0de20,ITEM_9b775862cb9a,baba ayak masa,baba ayak ilaveli ahşap masa,altan home,ev & mobilya/mobilya/yemek odası/yemek masası,unknown,unknown,şekil:yuvarlak; fonksiyon:açılır-kapanır; materyal:ahşap; renk:kahverengi,0.8765
11206,TERM_3fc0de20,ITEM_a2d0eb449d5d,baba ayak masa,baba ayak masa natural cilalı,metsan aksesuar,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası,unknown,unknown,materyal:ahşap; şekil:yuvarlak; fonksiyon:açılır-kapanır; renk:bej,0.8471
11207,TERM_3fc0de20,ITEM_530a23a88022,baba ayak masa,90'lık baba ayak sabit ahşap masa,metsan aksesuar,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası,unknown,unknown,materyal:ahşap; şekil:yuvarlak; fonksiyon:sabit; renk:bej,0.847
11208,TERM_3fc0de20,ITEM_8e17b36464af,baba ayak masa,concept baba ayaklı masa ahşap yuvarlak naturel renkli açılır masa (çap 110 cm),silla,ev & mobilya/mobilya/yemek odası/yemek masası,unknown,unknown,şekil:yuvarlak; fonksiyon:ortadan açılır; materyal:ahşap; renk:kahverengi,0.8091
11209,TERM_937ac37e,ITEM_3e564bce002a,nişan makas,"söz, nişan makası ,gümüş renk makas, özel makas",fiyonks atölye,kırtasiye & ofis malzemeleri/kırtasiye/makas,unknown,unknown,boyut:mini; menşei:tr,0.8733
