pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
8750,TERM_b8868f25,ITEM_c25471dbddf2,banyo batarya,siyah banyo batarya seti banyo bataryası ve duş seti,armour armatür,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/banyo bataryası,unknown,unknown,renk:siyah; materyal:pirinç; garanti süresi:3 yıl; genişlik:0 - 5 cm,0.7929
8751,TERM_b8868f25,ITEM_85f399af912e,banyo batarya,beyaz banyo batarya seti,armour armatür,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/banyo bataryası,unknown,unknown,çalışma sıcaklığı:80+ derece; renk:beyaz; materyal:pirinç; garanti süresi:3 yıl,0.7857
8752,TERM_b8868f25,ITEM_9a8eccd1758d,banyo batarya,banyo bataryası duş seti,zorerler,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/banyo bataryası,unknown,unknown,renk:krom; materyal:pirinç; garanti süresi:2 yıl; fonksiyon:açılır-kapanır,0.782
8753,TERM_b8868f25,ITEM_66c267faf9d7,banyo batarya,krom banyo batarya seti 3 lü set,armour armatür,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/banyo bataryası,unknown,unknown,derinlik:10-15 cm; çalışma sıcaklığı:0-50 derece; renk:krom; materyal:pirinç,0.7787
8754,TERM_5e2fe4bd,ITEM_c9c025516d42,çelik sunum tepsisi,6 adet kare paslanmaz metal renk kahve -servis- sunum tepsisi (21x21cm),seva çelik,ev & mobilya/ev/sofra & mutfak/sofra/tepsi,unknown,unknown,materyal:paslanmaz çelik; renk:metalik; boyut/ebat:21 x 21; parça sayısı:4+,0.8644
8755,TERM_5e2fe4bd,ITEM_591fcdfcf019,çelik sunum tepsisi,paslanmaz çelik kare sunum tepsisi |dekoratif tepsi | lüx kare gümüş renk kahve servis sunum tepsisi,anadolu saray çarşısı,ev & mobilya/ev/sofra & mutfak/sofra/tepsi,unknown,unknown,materyal:paslanmaz çelik; renk:gümüş; boyut/ebat:21 x 21; parça sayısı:1 parça,0.8518
8756,TERM_5e2fe4bd,ITEM_b6b293a5695a,çelik sunum tepsisi,paslanmaz çelik kare model 6 adet servis ve sunum tepsisi çay kahve tepsi lüx,elzemm store,ev & mobilya/ev/sofra & mutfak/sofra/tepsi,unknown,unknown,materyal:paslanmaz çelik; renk:gümüş; boyut/ebat:22 cm; parça sayısı:4+,0.8492
8757,TERM_5e2fe4bd,ITEM_6186ae69d3de,çelik sunum tepsisi,paslanmaz çelik yuvarlak model 6 lı sunum tepsisi kelebek aksesuarlı lüx,seva çelik,ev & mobilya/ev/sofra & mutfak/sofra/tepsi,unknown,unknown,materyal:paslanmaz çelik; renk:metalik; boyut/ebat:22 cm; parça sayısı:4+,0.8454
8758,TERM_5e2fe4bd,ITEM_82cc68e90413,çelik sunum tepsisi,"lüx kare kenarları kıvrımlı paslanmaz çelik 6’lı gümüş kahve, çay, dekoratif sunum servis tepsisi",dream hediyelik,ev & mobilya/ev/sofra & mutfak/sofra/tepsi,unknown,unknown,materyal:çelik; renk:metalik; boyut/ebat:21 x 21; parça sayısı:4+,0.8424
8759,TERM_11bf52a0,ITEM_b22779191366,105,suya dayanıklı dudak kalemi 105 caramel,lykd,kozmetik & kişisel bakım/makyaj/dudak makyajı/dudak kalemi,unknown,unknown,renk:kahverengi; menşei:tr; color detail:karamel,0.6209
8760,TERM_11bf52a0,ITEM_86bb1b9f3a1e,105,color expert oje 105,golden rose,kozmetik & kişisel bakım/makyaj/tırnak/oje,unknown,unknown,renk:bordo; görünüm:parlak; menşei:it; color detail:o-gcx-105,0.6208
8761,TERM_11bf52a0,ITEM_94c7aaeae03c,105,dudak kalemi 105 caramel,lykd,kozmetik & kişisel bakım/makyaj/dudak makyajı/dudak kalemi,unknown,unknown,renk:kahverengi; menşei:cz; color detail:105 caramel,0.6069
8762,TERM_11bf52a0,ITEM_01046ca0280e,105,marka: dudak kalemi 105 caramel kategori: dudak kalemi,lykd,kozmetik & kişisel bakım/makyaj/dudak makyajı/dudak kalemi,unknown,unknown,renk:çok renkli; color detail:renkli,0.5775
8763,TERM_11bf52a0,ITEM_9704991754d3,105,maybelline super stay ink crayon kalem mat ruj 95,l'oreal paris,kozmetik & kişisel bakım/makyaj/dudak makyajı/ruj,unknown,unknown,görünüm:mat; form:kalem; renk:pembe; boy:orijinal boy,0.5631
8764,TERM_1fa4aa38,ITEM_7c9ff50d4ea9,mikrofonlu hoparlör,rose teknoloji bls-55 karaoke mikrofonlu bluetooth hoparlör,blic,elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,unknown,unknown,garanti tipi:ithalatçı garantili; suya/tere dayanıklılık:yok; renk:siyah; çoklu bağlantı:yok,0.8248
8765,TERM_1fa4aa38,ITEM_08ece22ad2e2,mikrofonlu hoparlör,mxboom karaoke mikrofonlu bluetooth hoparlör parti led işıklı ses sistemi,maxron,elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,unknown,unknown,suya/tere dayanıklılık:var; garanti tipi:resmi distribütör garantili; renk:siyah; çoklu bağlantı:var,0.8187
8766,TERM_1fa4aa38,ITEM_8bd4babc2c30,mikrofonlu hoparlör,karaoke kablosuz hoparlör mikrofonlu rgb işıklı bluetooth speaker tf kart/usb beyaz,byhodi,elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/kablosuz ses & görüntü aktarıcı,unknown,unknown,garanti süresi:garantisiz; renk:çok renkli; menşei:cn; color detail:çok renkli,0.8136
