pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
3850,TERM_7d418dcf,ITEM_665bbd97cb7b,kral şakir kitapları,kral şakir 4 kitap set,eksik parça çocuk,kitap/çocuk ve ebeveyn kitapları/çocuk masal ve öykü kitabı,unknown,unknown,boyut:normal boy; basım dili:türkçe; yazar:kolektif; yaş:9+ yaş,0.866
3851,TERM_7d418dcf,ITEM_6fdca6e1fbba,kral şakir kitapları,kral şakir 10 - on numara macera,eksik parça çocuk,kitap/çocuk ve ebeveyn kitapları/çocuk masal ve öykü kitabı,unknown,unknown,boyut:normal boy; basım dili:türkçe; yazar:varol yaşaroğlu; yaş:0 - 3 yaş,0.8392
3852,TERM_7d418dcf,ITEM_dd08323ee651,kral şakir kitapları,kral şakir çizgi roman albüm 3,eksik parça yayınları,kitap/çocuk ve ebeveyn kitapları/aktivite & eğitici kitaplar,unknown,unknown,boyut:normal boy; basım dili:türkçe; yazar:marc randolph; yaş:9+ yaş,0.8333
3853,TERM_7d418dcf,ITEM_1d20ad14ced5,kral şakir kitapları,kral şakir okuma seti 10-11-12-13 - mikrop avcıları 1-2 devler uyandı -geri dönüşüm 8 kitap ciltli,eksik parça,kitap/roman ve edebiyat/roman,unknown,çocuk,sayfa sayısı:1000+; boyut:normal boy; yazar:varol yaşaroğlu; roman türü:macera-gizem,0.7944
3854,TERM_7d418dcf,ITEM_0c1aebf8b8ff,kral şakir kitapları,kral şakir geri dönüşüm boyama kitabı 2,eksik parça yayınları,kitap/çocuk ve ebeveyn kitapları/boyama kitapları,unknown,unknown,setli/tekil:tekil ürün; menşei:tr,0.7775
3855,TERM_c923af88,ITEM_2fb4830c3cd6,iphone 15 pro kırılmaz cam,apple iphone 15 pro max ekran koruyucu kırılmaz cam,balerion,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/ekran koruyucu film,unknown,unknown,cep telefonu modeli:iphone 15 pro max; uyumlu marka:apple uyumlu; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.6817
3856,TERM_c923af88,ITEM_3ea4a101492b,iphone 15 pro kırılmaz cam,iphone 15 plus uyumlu kırılmaz cam ekran koruyucu,powerfox,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/ekran koruyucu film,unknown,unknown,cep telefonu modeli:iphone 15 plus; uyumlu marka:apple uyumlu; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.6496
3857,TERM_c923af88,ITEM_48037b4fa986,iphone 15 pro kırılmaz cam,apple iphone 15 pro siyah silikon kılıf çiziklere ve darbelere karşı koruma,bgaksesuar,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kapak & kılıf,unknown,unknown,materyal:silikon; cep telefonu modeli:iphone 15 pro; renk:siyah; uyumlu marka:apple uyumlu,0.6335
3858,TERM_c923af88,ITEM_6c170a489b3c,iphone 15 pro kırılmaz cam,apple iphone 15 pro siyah silikon kılıf çiziklere ve darbelere karşı koruma,bgaksesuar,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kapak & kılıf,unknown,unknown,materyal:silikon; cep telefonu modeli:iphone 15 pro; renk:siyah; uyumlu marka:apple uyumlu,0.6335
3859,TERM_c923af88,ITEM_8d470822922b,iphone 15 pro kırılmaz cam,iphone 15 pro max uyumlu kırılmaz cam privacy hayalet tam kaplayan ekran koruyucudur,powerfox,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/ekran koruyucu film,unknown,unknown,cep telefonu modeli:iphone 15 pro max; uyumlu marka:apple uyumlu; menşei:cn; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.6201
