pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
10850,TERM_d016b621,ITEM_1fea4a7d8eec,kurbağacık,"kurbağacık 10"" 250mm",emg tools,banyo yapı & hırdavat/hırdavat/manuel el aletleri/anahtar,unknown,unknown,tip:iki ağızlı anahtar,0.833
10851,TERM_d016b621,ITEM_b971256eb8f2,kurbağacık,kurbağacık no:10,emka,banyo yapı & hırdavat/hırdavat/manuel el aletleri/anahtar,unknown,unknown,tip:ingiliz anahtarı,0.8284
10852,TERM_d016b621,ITEM_6bef11837240,kurbağacık,kurbağacık no:12,emka,banyo yapı & hırdavat/hırdavat/manuel el aletleri/anahtar,unknown,unknown,tip:ingiliz anahtarı,0.8245
10853,TERM_d016b621,ITEM_a3a7a3cabf3e,kurbağacık,kurbağacık anahtar 8'',digerui,banyo yapı & hırdavat/hırdavat/manuel el aletleri/anahtar,unknown,unknown,,0.8134
10854,TERM_7b604cb4,ITEM_ea521cae1df3,sigara tabakası,sarma tütün için sigara tabakası sigaralık deri kutu cıgbox,cigboxtr,hobi & eğlence/tütün & tütün aksesuarları/sigara aksesuarları/sigara tabakası,unknown,unknown,bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7907
10855,TERM_7b604cb4,ITEM_f181fbaef6e1,sigara tabakası,uzun slim deri sigara tabakası özel gün,tekin deri,hobi & eğlence/tütün & tütün aksesuarları/sigara aksesuarları/sigara tabakası,unknown,unknown,menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7876
10856,TERM_7b604cb4,ITEM_53a4732fa5f5,sigara tabakası,"uzun-kısa-slim sigara kutusu, sigaralık, hakiki deri sigara çantası, sigara tabakası - mürdüm",bulout,hobi & eğlence/tütün & tütün aksesuarları/sigara aksesuarları/sigara tabakası,unknown,unknown,bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7741
10857,TERM_7b604cb4,ITEM_21a0f3428d5e,sigara tabakası,lüks deri sigara tabakası/kahverengi,mr eds,hobi & eğlence/tütün & tütün aksesuarları/pipo & pipo malzemeleri/tütün saklama kutusu,unknown,unknown,renk:kahverengi; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7651
10858,TERM_7b604cb4,ITEM_0facc334723c,sigara tabakası,"uzun kısa slim sigara kutusu, sigaralık, hakiki deri sigara çantası, sigara tabakası - taba k702",damy,aksesuar/çanta/cüzdan,unisex,yetişkin,boyut:büyük boy; materyal:hakiki deri; tip:dikey; renk:kahverengi,0.765
10859,TERM_31d8126a,ITEM_894acb0d644c,tesbih kutusu,tesbih kutusu kişiye özel takı kutusu tesbih koleksiyon kutusu hediye kutusu 70 tesbihlik (karamel),gorilla fashion,hobi & eğlence/hediyelik ürünler/hediye kutusu,unknown,unknown,,0.8848
