pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
5950,TERM_e0ee778d,ITEM_fa9a9ecf0f95,erkek hediyesi,erkek kemer cüzdan çakmak bileklik kartlık tesbih hediyelik kutusunda siyah set,sionar,aksesuar/çanta/cüzdan,erkek,yetişkin,boyut:küçük boy; materyal:suni deri; tip:yatay; renk:siyah,0.7299
5951,TERM_e0ee778d,ITEM_dc7589756c3e,erkek hediyesi,"erkeklere özel şık hediye seti –saat, tesbih, bileklik ve çakmak kombini",wesscollection,aksesuar/saat seti,unisex,yetişkin,kasa materyali:metal; cam şekli:düz; kordon renk:siyah; su geçirmezlik:1 atm,0.7293
5952,TERM_e0ee778d,ITEM_457ecdfd72cc,erkek hediyesi,kişiye özel erkek hediye kutusu – saat cüzdan kemer tespih çakmak ve bileklik seti,nw northwatch,aksesuar/saat seti,erkek,yetişkin,kasa materyali:çelik; cam şekli:düz; kordon renk:gri; su geçirmezlik:1 atm,0.7288
5953,TERM_b79b4017,ITEM_f7892ab6137d,banyo ve tuvalet kokusu,1 adet banyo tuvalet kokusu oda kokusu koku giderici fresh okyanus 50ml (çiçeksiz),juiwi,süpermarket/ev bakım ve temizlik/ev temizlik/oda ve araba kokusu/koku giderici ve hava temizleyici,unknown,unknown,çeşit:kit; ek özellik:promosyon paketi; menşei:tr; ürün güvenliği bilgisi:sınıf 3 alevlenir sıvılar,0.8024
5954,TERM_b79b4017,ITEM_5f1aa82d1a9f,banyo ve tuvalet kokusu,jel tuvalet koku giderici okyanus esintisi 3 adet,domol,süpermarket/ev bakım ve temizlik/ev temizlik/tuvalet temizlik/tuvalet koku giderici,unknown,unknown,ek özellik:promosyon paketi; çeşit:klozet bloğu; menşei:de,0.7838
5955,TERM_b79b4017,ITEM_9d447ad550d8,banyo ve tuvalet kokusu,fresh spray banyo tuvalet kokusu - bubble 3 yedekli,discover,süpermarket/ev bakım ve temizlik/ev temizlik/oda ve araba kokusu/koku giderici ve hava temizleyici,unknown,unknown,çeşit:sprey; ek özellik:promosyon paketi; menşei:tr,0.7679
5956,TERM_b79b4017,ITEM_a1f8fbc03c02,banyo ve tuvalet kokusu,wc oil kötü koku yok edici bahar çiçekleri 500 ml (2x250ml),armelit,süpermarket/ev bakım ve temizlik/ev temizlik/tuvalet temizlik/tuvalet koku giderici,unknown,unknown,ek özellik:organik; çeşit:klozet bloğu; paket içeriği:1 - 5; menşei:tr,0.7678
5957,TERM_b79b4017,ITEM_dd3f0fba2bc7,banyo ve tuvalet kokusu,mascot 2 adet fresh spray wc banyo tuvalet kokusu bubble 1 yedekli,discover,süpermarket/ev bakım ve temizlik/ev temizlik/oda ve araba kokusu/koku giderici ve hava temizleyici,unknown,unknown,çeşit:sprey; ek özellik:promosyon paketi; menşei:tr,0.7652
5958,TERM_07f90279,ITEM_6f67e866a5ed,paşabahçe bardak seti,36 parça linka çeyiz bardak takımı seti 420302/ 420405 /420415/ 96572/ 420212,paşabahçe,ev & mobilya/ev/sofra & mutfak/sofra/bardak,unknown,unknown,materyal:cam; parça sayısı:1 parça; renk:turuncu; özellik:bpa free,0.8369
5959,TERM_07f90279,ITEM_b9e7ea78ebb9,paşabahçe bardak seti,su takımı,paşabahçe,ev & mobilya/ev/sofra & mutfak/sofra/bardak,unknown,unknown,materyal:cam; parça sayısı:12; renk:beyaz; hacim:100-199 ml,0.8326
5960,TERM_07f90279,ITEM_6ec92c073ec5,paşabahçe bardak seti,nova su ve meşrubat bardak takımı 24 parça çeyiz seti,paşabahçe,ev & mobilya/ev/sofra & mutfak/sofra/bardak,unknown,unknown,materyal:cam; parça sayısı:13+; renk:beyaz; hacim:300 ml,0.8078
5961,TERM_07f90279,ITEM_a57b8ff531e1,paşabahçe bardak seti,24 parça elysia serisi bardak meşrubat sunum tam set çeyizlik set,paşabahçe,ev & mobilya/ev/sofra & mutfak/sofra/bardak,unknown,unknown,materyal:cam; parça sayısı:13+; renk:beyaz; hacim:500 ml,0.799
5962,TERM_07f90279,ITEM_c089afc1df4f,paşabahçe bardak seti,61 parça 12 kişilik elysia su takımı,paşabahçe,ev & mobilya/ev/sofra & mutfak/sofra/bardak,unknown,unknown,materyal:cam; parça sayısı:61; renk:beyaz; hacim:100-199 ml,0.7987
5963,TERM_ae3554db,ITEM_9bc711ea247e,taharet musluğu,tahret ara musluk (2adet),yiğitsan,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/ara musluk,unknown,unknown,garanti süresi:2 yıl; menşei:tr; özellik:uzun,0.8422
5964,TERM_ae3554db,ITEM_66f071252741,taharet musluğu,ara-taharet musluğu 102111063,eca,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/musluk başlığı,unknown,unknown,garanti süresi:5 yıl; renk:krom; menşei:tr; özellik:standart,0.8303
5965,TERM_ae3554db,ITEM_931df1cd9690,taharet musluğu,çubuk kol aç kapa taharet musluğu (klozet ara musluk),gnc batarya,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/ara musluk,unknown,unknown,garanti süresi:2 yıl,0.8191
5966,TERM_ae3554db,ITEM_c4e9861f5d46,taharet musluğu,klozet taharet musluğu uzun gövde,prestij,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/ara musluk,unknown,unknown,garanti süresi:5 yıl; özellik:yağ,0.818
5967,TERM_ae3554db,ITEM_0244a1e96977,taharet musluğu,taharet muslugu ara musluk,newarc,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/ara musluk,unknown,unknown,garanti süresi:2 yıl; özellik:uzun,0.8059
