pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
7000,TERM_fc0f43d4,ITEM_75663da513d1,cam kesme,"cam kesme tahtası, 20x30 cm, 4 mm",concept cam,ev & mobilya/ev/sofra & mutfak/yemek hazırlık/kesme tahtası,unknown,unknown,boyut/ebat:20 x 30; materyal:cam; parça sayısı:1 parça; renk:sarı,0.8028
7001,TERM_fc0f43d4,ITEM_814660cf80e3,cam kesme,"cam kesme tahtası, 25x35 cm, 4 mm",concept cam,ev & mobilya/ev/sofra & mutfak/yemek hazırlık/kesme tahtası,unknown,unknown,boyut/ebat:25 x 35; materyal:cam; parça sayısı:1 parça; renk:gri,0.8021
7002,TERM_fc0f43d4,ITEM_3e6d6c510e3c,cam kesme,30x40 cm cam kesme tahtası model 62,saban,ev & mobilya/ev/sofra & mutfak/yemek hazırlık/kesme tahtası,unknown,unknown,boyut/ebat:30 x 40; materyal:silikon; renk:gri; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.788
7003,TERM_2062e5a7,ITEM_3e4ff9ba8564,siirt fıstığı,kavrulmuş siirt fıstığı (1 kg),alagözler,süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/antep fıstığı,unknown,unknown,,0.8613
7004,TERM_2062e5a7,ITEM_240124b168a4,siirt fıstığı,1 kg siirt fıstıgı yeni mahsül yüzde yüz ana çatlak brüt kutu da,fistikçimm,süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/antep fıstığı,unknown,unknown,menşei:tk,0.8475
7005,TERM_2062e5a7,ITEM_386b3a07ad95,siirt fıstığı,kabuklu siirt fıstığı kavrulmuş 500 gram,antep pazarı,süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/antep fıstığı,unknown,unknown,menşei:tr; alerjen uyarıları:alerjen içerir; enerji ve besin değerleri:<image_link>,0.842
7006,TERM_2062e5a7,ITEM_0170791b8b4f,siirt fıstığı,siirt fıstıgı ana çıtlak 100 gram,antep pazarı,süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/antep fıstığı,unknown,unknown,menşei:tr; alerjen uyarıları:alerjen içerir; enerji ve besin değerleri:<image_link>,0.8362
7007,TERM_2062e5a7,ITEM_aea0fceda162,siirt fıstığı,ana çatlak duble siirt fıstığı 100 gram,haluk çerez,süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/diğer kuruyemiş,unknown,unknown,,0.8023
7008,TERM_5c2db09b,ITEM_f87b3be677a3,palmolive duş jeli,palmolive body butter hindistan cevizi cazibesi banyo ve duş jeli 500 ml,3ecoswear,kozmetik & kişisel bakım/cilt bakım/banyo & duş ürünleri/duş jeli,unknown,unknown,hacim:200 ml; ek özellik:alkol içermeyen; menşei:tr; refill:evet,0.8755
7009,TERM_5c2db09b,ITEM_da7975a52e03,palmolive duş jeli,palmolive men sport duş jeli 750 ml,3ecoswear,kozmetik & kişisel bakım/cilt bakım/banyo & duş ürünleri/duş jeli,erkek,unknown,hacim:200 ml; ek özellik:alkol içermeyen; menşei:tr; refill:evet,0.8477
7010,TERM_5c2db09b,ITEM_769c53111382,palmolive duş jeli,duş jeli miceller incir 250ml,palmolive,kozmetik & kişisel bakım/cilt bakım/banyo & duş ürünleri/duş jeli,unisex,yetişkin,hacim:250 ml; ek özellik:anti alerjik; diğer özellikler:1; menşei:tr,0.8458
7011,TERM_5c2db09b,ITEM_9a04e7c8c698,palmolive duş jeli,6'lı set palmolive aroma sensations feel relaxed duş jeli 1000 ml ve rosie,palmolive,kozmetik & kişisel bakım/cilt bakım/banyo & duş ürünleri/duş jeli,unisex,yetişkin,hacim:1 l; ek özellik:anti alerjik,0.8447
7012,TERM_5c2db09b,ITEM_ac5134acee69,palmolive duş jeli,duş jeli 500ml feel happy,palmolive,kozmetik & kişisel bakım/cilt bakım/banyo & duş ürünleri/duş jeli,unisex,yetişkin,hacim:500 ml; menşei:tr; refill:hayır,0.8378
7013,TERM_a72b17ab,ITEM_93426f2d05eb,erkek parmak arası terlik,parmak arası erkek terlik,reef,ayakkabı/sandalet ve terlik/terlik,erkek,yetişkin,astar materyali:eva; materyal:eva; saya materyali:eva; topuk tipi:düz topuklu,0.893
