pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
5250,TERM_2e5adb3d,ITEM_9f05801013de,plise etek,kadın deri görünümlü pliseli etek,modapark.ist,giyim/tesettür giyim/tesettür etek,kadın,yetişkin,kalıp:pileli; siluet:a-line; kalınlık:orta; desen:düz,0.7716
5251,TERM_2e5adb3d,ITEM_dcc49ba4ad9d,plise etek,piliseli etek 0027-03 siyah,sefamerve,giyim/tesettür giyim/tesettür etek,kadın,genç,siluet:eteği fırfırlı; desen:düz; kumaş tipi:dokuma; materyal:kumaş,0.7677
5252,TERM_2e5adb3d,ITEM_d557437d0797,plise etek,kadın tesettür plise etek,yedilale,giyim/tesettür giyim/tesettür etek,kadın,genç,siluet:basic; desen:düz; kumaş tipi:denim; materyal:denim,0.7625
5253,TERM_a52f9b8e,ITEM_01dd58ed2550,ea7 sneaker,unisex sneaker,ea7,ayakkabı/spor ayakkabı/sneaker,unisex,yetişkin,taban tipi:kalın taban; dış materyal:suni deri; bağlama şekli:bağcıklı; renk:siyah,0.9109
5254,TERM_a52f9b8e,ITEM_6bd56fa2fcbf,ea7 sneaker,erkek eşofman altı,ea7,giyim/alt giyim/eşofman/eşofman altı,erkek,yetişkin,kalıp:regular; paça tipi:dar paça; materyal:pamuklu; renk:siyah,0.7286
5255,TERM_a52f9b8e,ITEM_eeecb0b93701,ea7 sneaker,erkek t-shirt,ea7,giyim/üst giyim/t-shirt,erkek,yetişkin,desen:düz; kalıp:belirtilmemiş; yaka tipi:bisiklet yaka; materyal:pamuklu,0.7276
5256,TERM_a52f9b8e,ITEM_6c5fe09b86a4,ea7 sneaker,erkek polo yaka t-shirt,ea7,giyim/üst giyim/polo yaka t-shirt,erkek,yetişkin,renk:lacivert; materyal:pamuk; kalıp:belirtilmemiş; desen:düz,0.7027
5257,TERM_a52f9b8e,ITEM_995fdeccc35f,ea7 sneaker,erkek polo yaka t-shirt,ea7,giyim/üst giyim/t-shirt,erkek,yetişkin,desen:düz; kalıp:belirtilmemiş; yaka tipi:polo yaka; materyal:pamuklu,0.7027
5258,TERM_3bf50abd,ITEM_602c0df7b98d,elart çift kişilik uyku seti,stone comfort uyku seti çift kişilik (220x220 cm) gülkurusu,elart,ev & mobilya/ev/ev tekstili/yatak odası tekstili/uyku seti/çift kişilik uyku seti,unknown,unknown,materyal:pamuklu; boyut/ebat:200 x 220; çarşaf türü:lastikli; renk:pembe,0.9033
5259,TERM_3bf50abd,ITEM_1c4fff6a614e,elart çift kişilik uyku seti,marsel comfort uyku seti (220x240 cm) gri,elart,ev & mobilya/ev/ev tekstili/yatak odası tekstili/uyku seti/çift kişilik uyku seti,unknown,unknown,materyal:polyester; boyut/ebat:220 x 240; çarşaf türü:çarşafsız; renk:gri,0.8748
5260,TERM_3bf50abd,ITEM_cd4e6e97e15b,elart çift kişilik uyku seti,luis comfort set uyku seti çift kişilik (195x215 cm) gri,elart,ev & mobilya/ev/ev tekstili/yatak odası tekstili/uyku seti/çift kişilik uyku seti,unknown,unknown,materyal:polyester; boyut/ebat:195 x 215; çarşaf türü:çarşafsız; renk:gri,0.8725
5261,TERM_3bf50abd,ITEM_435b7282b705,elart çift kişilik uyku seti,stella comfort uyku seti yatak örtüsü çift kişilik 3 parça (220x240 cm) mavi,elart,ev & mobilya/ev/ev tekstili/yatak odası tekstili/uyku seti/çift kişilik uyku seti,unknown,unknown,materyal:polyester; boyut/ebat:220 x 240; çarşaf türü:çarşafsız; renk:mavi,0.8699
5262,TERM_3bf50abd,ITEM_7ec0aa501d5b,elart çift kişilik uyku seti,marsel comfort uyku seti (220x240 cm) vizon,elart,ev & mobilya/ev/ev tekstili/yatak odası tekstili/uyku seti/çift kişilik uyku seti,unknown,unknown,materyal:polyester; boyut/ebat:220 x 240; çarşaf türü:çarşafsız; renk:bej,0.8656
5263,TERM_8aa1c0d3,ITEM_bd41fa17d7eb,mango kürk,kürk yakalı yün karışımlı ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:kürklü yaka,0.8196
5264,TERM_8aa1c0d3,ITEM_a15e85683cf9,mango kürk,klapa detaylı kürk görünümlü ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:klasik yaka,0.8094
5265,TERM_8aa1c0d3,ITEM_012c22490d41,mango kürk,düğmeli kürklü palto,mango woman,giyim/ev giyim/pijama/pijama altı,kadın,yetişkin,materyal:polyester; paça boyu:kısa; desen:düz; renk:ekru,0.7973
5266,TERM_8aa1c0d3,ITEM_ffaf1f4e0387,mango kürk,kürk görünümlü crop ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:yuvarlak yaka,0.7932
5267,TERM_8aa1c0d3,ITEM_90ed4c572d74,mango kürk,kürk görünümlü ceket,mango teen,giyim/dış giyim/ceket & yelek/ceket,kadın,genç,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:yuvarlak yaka,0.7736
5268,TERM_b8da90c4,ITEM_fd0e5d794781,ipad a16 kılıf,apple ipad a16 11.nesil 2025 tablet için standlı silikon kılıf - al3309 siyah,microcase,elektronik/elektronik aksesuarlar/tablet aksesuarları/tablet kılıfı,unknown,unknown,uyku modu:yok; renk:siyah; kılıf tipi:arka kapak; uyumlu marka:belirtilmemiş,0.6854
5269,TERM_b8da90c4,ITEM_14e642db261f,ipad a16 kılıf,ipad a16 (11.nesil) 2025 10. nesil 10.9 kılıf kalem bölmeli arkası silikon standlı uyku modlu kapak,teknetstore,elektronik/elektronik aksesuarlar/tablet aksesuarları/tablet kılıfı,unknown,unknown,uyku modu:var; renk:lacivert; kılıf tipi:kapaklı kılıf; uyumlu marka:apple uyumlu,0.68
5270,TERM_b8da90c4,ITEM_2fe38ee080fc,ipad a16 kılıf,ipad a16 (11.nesil) 2025 10. nesil 10.9 kılıf kalem bölmeli arkası silikon standlı uyku modlu kapak,teknetstore,elektronik/elektronik aksesuarlar/tablet aksesuarları/tablet kılıfı,unknown,unknown,uyku modu:var; renk:mor; kılıf tipi:kapaklı kılıf; uyumlu marka:apple uyumlu,0.68
5271,TERM_b8da90c4,ITEM_eab6ff799342,ipad a16 kılıf,ipad a16 (11.nesil) 2025 10. nesil 10.9 kılıf kalem bölmeli arkası silikon standlı uyku modlu kapak,teknetstore,elektronik/elektronik aksesuarlar/tablet aksesuarları/tablet kılıfı,unknown,unknown,uyku modu:var; renk:mor; kılıf tipi:kapaklı kılıf; uyumlu marka:apple uyumlu,0.68
5272,TERM_b8da90c4,ITEM_48c479a997f1,ipad a16 kılıf,ipad a16 (11.nesil) 2025 10. nesil 10.9 kılıf kalem bölmeli arkası silikon standlı uyku modlu kapak,teknetstore,elektronik/elektronik aksesuarlar/tablet aksesuarları/tablet kılıfı,unknown,unknown,uyku modu:var; renk:pembe; kılıf tipi:kapaklı kılıf; uyumlu marka:apple uyumlu,0.68
5273,TERM_767df2fb,ITEM_a0bbb35c6f27,bebek temizleme pamuğu,bebek temizleme pamuğu 3 lü paket 60 adetli,baby&me,süpermarket/anne ve bebek bakım/bebek sağlık ürünleri/bebek temizleme pamuğu,unknown,unknown,menşei:tr,0.9024
5274,TERM_767df2fb,ITEM_9c4fee781e70,bebek temizleme pamuğu,bebek temizleme pamuğu 60 lı x 6 adet,uni baby,süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek bezi ve islak mendil/bebek islak mendil,unknown,unknown,çeşit:standart; cilt tipi:tüm cilt tipleri; paket içi mendil adedi:2880; paket içeriği:belirtilmemiş,0.9001
