pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
7350,TERM_a333477c,ITEM_f0157b390061,yoğun kapatıcı fondöten,mat fondöten ultra yoğun kapatıcı professional hd 30 ml no: 1,gabrini,kozmetik & kişisel bakım/makyaj/ten makyajı/fondöten,unknown,unknown,kapatıcılık:yüksek; renk:bej; cilt tipi:tüm cilt tipleri; görünüm:mat,0.8292
7351,TERM_a333477c,ITEM_97cc73f54761,yoğun kapatıcı fondöten,yoğun kapatıcı fondöten lıght,arap makyaj dünyası,kozmetik & kişisel bakım/makyaj/ten makyajı/fondöten,unknown,unknown,kapatıcılık:yüksek; renk:bej; cilt tipi:tüm cilt tipleri; görünüm:parlak,0.8113
7352,TERM_a333477c,ITEM_6a98eb541894,yoğun kapatıcı fondöten,yoğun kapatıcı fondöten 02,rose,kozmetik & kişisel bakım/makyaj/ten makyajı/fondöten,unknown,unknown,kapatıcılık:yüksek; renk:bej; cilt tipi:tüm cilt tipleri; görünüm:mat,0.7887
7353,TERM_a333477c,ITEM_d3ea3f820fc4,yoğun kapatıcı fondöten,yoğun kapatıcı fondöten - botox effect no:2 buğday ten - sünger ve göz kalemi hediyesi ile,wonderway,kozmetik & kişisel bakım/makyaj/ten makyajı/fondöten,unknown,unknown,kapatıcılık:yüksek; renk:bordo; cilt tipi:tüm cilt tipleri; görünüm:mat,0.7783
7354,TERM_73d471b4,ITEM_045150a93591,eda tava,2 li döküm tava set,eda,ev & mobilya/ev/sofra & mutfak/pişirme/tava,unknown,unknown,ürün tipi:kızartma tavası; dış materyal:döküm; iç materyal:döküm; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.8647
7355,TERM_73d471b4,ITEM_b73a9a9cb6df,eda tava,16/18 sahan seti,eda,ev & mobilya/ev/sofra & mutfak/pişirme/tava,unknown,unknown,boyut/ebat:16 cm; parça sayısı:1; ürün tipi:sac tava; dış materyal:granit,0.8313
7356,TERM_73d471b4,ITEM_59cf1b7aa5de,eda tava,granit döküm 3'lü tava seti gri 20-24-28 cm,eda,ev & mobilya/ev/sofra & mutfak/pişirme/tava,unknown,unknown,parça sayısı:3; özellik:yapışmaz taban; ürün tipi:kızartma tavası; dış materyal:granit,0.8272
7357,TERM_73d471b4,ITEM_0ff38864de94,eda tava,üçlü döküm tava set 20/24/28,eda,ev & mobilya/ev/sofra & mutfak/pişirme/tava,unknown,unknown,boyut/ebat:28 cm; parça sayısı:3; özellik:yapışmaz taban; ürün tipi:kızartma tavası,0.8246
7358,TERM_73d471b4,ITEM_6fa47a6babf4,eda tava,16/18/20 sahan seti,eda,ev & mobilya/ev/sofra & mutfak/pişirme/tava,unknown,unknown,parça sayısı:3; özellik:yapışmaz taban; ürün tipi:kızartma tavası; dış materyal:döküm,0.8219
7359,TERM_28abee3e,ITEM_2d7dbd825319,adidas yürüyüş ayakkabısı,siyah spor yürüyüş   ayakkabı,adidas,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,unisex,çocuk,dış materyal:tekstil; bağlama şekli:bağcıklı; renk:siyah; materyal:tekstil,0.9054
