pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
6300,TERM_7c1cea86,ITEM_9982602b425c,banyo askı,"siyah banyo askısı kaliteli paslanmaz çelik, havluluk, eşya düzenleyici - pratik yapışkanlı tasarım",staal,banyo yapı & hırdavat/banyo yapı malzemeleri/banyo askısı,unknown,unknown,renk:siyah; tip:havlu askılığı; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:siyah,0.7729
6301,TERM_7c1cea86,ITEM_87e490d2531d,banyo askı,demir banyo askısı - duvara monte havlu ve elbise askısı 6 kancalı,3art metal,banyo yapı & hırdavat/banyo yapı malzemeleri/banyo askısı,unknown,unknown,renk:siyah; tip:askı seti; menşei:tr; bakım talimatları (genel):nemli bir bezle silin.,0.7662
6302,TERM_7c1cea86,ITEM_2c0e861f8df3,banyo askı,demir banyo askısı - duvara monte havlu ve elbise askısı 6 kancalı,3art metal,banyo yapı & hırdavat/banyo yapı malzemeleri/banyo askısı,unknown,unknown,renk:beyaz; tip:bornoz askılığı; diğer özellikler:banyo askılığı; menşei:tr,0.7662
6303,TERM_3b580e5f,ITEM_103856dcc5d1,erbaşlar kahvaltı takımı,"esmeralde lüx seramik 22 parça kahvaltı takımı, seti",erbaşlar,ev & mobilya/ev/sofra & mutfak/sofra/kahvaltı takımı,unknown,unknown,kişi sayısı:6 kişilik; materyal:seramik; renk:siyah; parça sayısı:22,0.8477
6304,TERM_3b580e5f,ITEM_f7c952c11cec,erbaşlar kahvaltı takımı,"lüx seramik botanik yeşil 23 parça 6 kişilik kahvaltı takımı, seti",erbaşlar,ev & mobilya/ev/sofra & mutfak/sofra/kahvaltı takımı,unknown,unknown,kişi sayısı:6 kişilik; materyal:seramik; renk:yeşil; parça sayısı:14,0.8337
6305,TERM_3b580e5f,ITEM_e9d92dfd00d4,erbaşlar kahvaltı takımı,"botanik yeşil kamelya yaprak desenli lüx seramik 14 parça 6 kişilik kahvaltı takımı, seti",erbaşlar,ev & mobilya/ev/sofra & mutfak/sofra/kahvaltı takımı,unknown,unknown,kişi sayısı:6 kişilik; materyal:seramik; renk:yeşil; parça sayısı:14,0.8212
6306,TERM_3b580e5f,ITEM_afa9abc84100,erbaşlar kahvaltı takımı,clover 16 parça 6 kişilik lüx kahvaltı takımı seti kahvaltılık sunum seti,ers erbaşlar,ev & mobilya/ev/sofra & mutfak/sofra/kahvaltı takımı,unknown,unknown,kişi sayısı:6 kişilik; materyal:seramik; renk:pembe; parça sayısı:6,0.82
6307,TERM_3b580e5f,ITEM_990b7cedc4a4,erbaşlar kahvaltı takımı,"gold lüx seramik dilek ağacı 14 parça kahvaltı takımı, seti",erbaşlar,ev & mobilya/ev/sofra & mutfak/sofra/kahvaltı takımı,unknown,unknown,kişi sayısı:6 kişilik; materyal:seramik; renk:beyaz; parça sayısı:26,0.8138
6308,TERM_272d3e26,ITEM_6470bd49bb7b,apocalypse 16 cm,apocalypse ap-m81se sylvester 20cm midrange profesyonel,apocalpyse,otomobil & motosiklet/oto ses görüntü sistemleri/oto hoparlör,unknown,unknown,güç (watt):350 watt; hoparlör şekli:yuvarlak; hoparlör türü:midrange; hoparlör boyut (çap):20 cm,0.8358
6309,TERM_272d3e26,ITEM_4ec312deb13d,apocalypse 16 cm,deaf bonce apocalypse ap-m80sql sylvester 20 cm 300w 150rms spl midrange,apocalypse,otomobil & motosiklet/oto ses görüntü sistemleri/oto hoparlör,unknown,unknown,güç (watt):300 watt; hoparlör şekli:yuvarlak; hoparlör türü:midrange; hoparlör boyut (çap):20 cm,0.8336
6310,TERM_272d3e26,ITEM_29dcdcb48b98,apocalypse 16 cm,ap-m81 se sylvester 20 cm 340w 170rms midrange iki adett,apocalypse,otomobil & motosiklet/oto ses görüntü sistemleri/oto hoparlör,unknown,unknown,güç (watt):350 watt; hoparlör şekli:yuvarlak; hoparlör türü:midrange; hoparlör boyut (çap):20 cm,0.8298
6311,TERM_272d3e26,ITEM_219b48ac611a,apocalypse 16 cm,ap-m81ac pro 20cm midrange pro serisi 600w 300rms iki adet,apocalypse,otomobil & motosiklet/oto ses görüntü sistemleri/oto hoparlör,unknown,unknown,güç (watt):600 watt; hoparlör şekli:yuvarlak; hoparlör türü:midrange; hoparlör boyut (çap):20 cm,0.827
6312,TERM_272d3e26,ITEM_bbb10f9912b8,apocalypse 16 cm,apocalypse deaf bonce mm-50l 13 cm 160w 80rms spl midrange,machete,otomobil & motosiklet/oto ses görüntü sistemleri/oto hoparlör,unknown,unknown,güç (watt):160 watt; hoparlör şekli:yuvarlak; hoparlör türü:midrange; hoparlör boyut (çap):13 cm,0.827
6313,TERM_f9bf4be7,ITEM_642b7c77290c,güneş gözlüğü,kadın erkek ünisex güneş gözlüğü,modalucci,aksesuar/gözlük/güneş gözlüğü,unisex,yetişkin,çerçeve renk:rose gold; cam renk:siyah; cam materyali:uv400; renk:siyah,0.8055
6314,TERM_f9bf4be7,ITEM_8994ffdbe794,güneş gözlüğü,güneş gözlüğü unisex uv400 korumalı popüler ithal model kılıf ve bez hediyeli yeni sezon gözlük,lookup,aksesuar/gözlük/güneş gözlüğü,unisex,genç,ekartman:50; çerçeve renk:siyah; cam renk:siyah; cam materyali:uv400,0.8037
6315,TERM_f9bf4be7,ITEM_07ed7f08c179,güneş gözlüğü,güneş gözlüğü uv400 korumalı unisex yeni sezon gözlük,lookup,aksesuar/gözlük/güneş gözlüğü,unisex,genç,ekartman:53; çerçeve renk:siyah; cam renk:aynalı; cam materyali:uv400,0.798
6316,TERM_f9bf4be7,ITEM_445ac86cf0d5,güneş gözlüğü,kadin erkek ünisex siyah tarz güneş gözlüğü,modalucci,aksesuar/gözlük/güneş gözlüğü,unisex,yetişkin,ekartman:50; çerçeve renk:siyah; cam renk:kahverengi; cam materyali:uv400,0.7972
6317,TERM_f9bf4be7,ITEM_8a93884b2ece,güneş gözlüğü,güneş gözlüğü unisex model uv400 korumalı yeni sezon lüx gözlük,lookup,aksesuar/gözlük/güneş gözlüğü,unisex,genç,ekartman:55; çerçeve renk:siyah; cam renk:çok renkli; cam materyali:uv400,0.7968
6318,TERM_7a502a4e,ITEM_195ec73537ea,meyve sebze sepeti,sebze ve meyve sepeti çok amaçlı mutfak rafı metal düzenleyici çok amaçlı sepet beyaz (80x40x23 cm),emkatex,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,unknown,unknown,boyut/ebat:45 x 20; materyal:metal; menşei:tr; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.8484
6319,TERM_7a502a4e,ITEM_9d6599103374,meyve sebze sepeti,4 katlı plastik beyaz renkli mermer desenli sebzelik meyvelik çok amaçlı mutfak banyo rafı sepeti,abnturk,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,unknown,unknown,materyal:plastik; menşei:tr; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.8339
6320,TERM_7a502a4e,ITEM_56345f7d5e0b,meyve sebze sepeti,siyah 4 katlı 78 cm x 35 cm çap metal sebzelik meyvelik organizer mutfak düzenleyici raf saklama,venon,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,unknown,unknown,boyut/ebat:36 x 80; materyal:metal; menşei:tr; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.8249
6321,TERM_7a502a4e,ITEM_06e35ffeb4db,meyve sebze sepeti,"4 katlı metal patates soğan sebze ,meyve sepeti sebzelik",sever,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/dolap içi düzenleyici,unknown,unknown,parça sayısı:4; materyal:metal; boyut/ebat:30 x 30; renk:çok renkli,0.8204
6322,TERM_7a502a4e,ITEM_8486d3b23051,meyve sebze sepeti,"4 katlı patates & soğanlık, sebzelik, meyvelik, oyuncak sepeti, banyo organizeri, düzenleyici sepet",mowo home,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak dolapları/mutfak rafı,unknown,unknown,tema / stil:modern; materyal:plastik; renk:gri; garanti süresi:1 yıl,0.8136
6323,TERM_4a67e725,ITEM_a161a81e35ce,fbzhome banyo düzenleyici,3'lü ahşap çapraz standlı 250 ml mika pamukluk seti dekoratif banyo organizeri,fbzhome,ev & mobilya/ev/banyo/banyo aksesuarları/banyo düzenleyici,unknown,unknown,materyal:ahşap; renk:kahverengi; color detail:ahşap,0.7247
6324,TERM_4a67e725,ITEM_7f17eaa6ec6a,fbzhome banyo düzenleyici,3'lü cam pamukluk seti 300 ml banyo düzenleyici organizer,fbzhome,ev & mobilya/ev/banyo/banyo aksesuarları/banyo seti,unknown,unknown,materyal:cam; parça sayısı:3; renk:beyaz; menşei:tr,0.7221
6325,TERM_4a67e725,ITEM_95b9e854be42,fbzhome banyo düzenleyici,4'lü akrilik kulak pamuğu & pamuk & makyaj pamuğu & diş ipi organizeri 250 ml banyo seti,fbzhome,ev & mobilya/ev/banyo/banyo aksesuarları/banyo düzenleyici,unknown,unknown,materyal:akrilik; renk:turuncu; color detail:akrilik şeffaf,0.7219
6326,TERM_4a67e725,ITEM_b65115db93a2,fbzhome banyo düzenleyici,3'lü dekoratif kulak pamuğu & pamuk & makyaj pamuğu saklama kutusu,fbzhome,ev & mobilya/ev/banyo/banyo aksesuarları/banyo düzenleyici,unknown,unknown,materyal:akrilik; renk:beyaz; color detail:şeffaf,0.7117
6327,TERM_4a67e725,ITEM_6b9cb600a704,fbzhome banyo düzenleyici,ahşap çapraz standlı mika kulak pamuğu pamuk  makyaj pamuğu diş ipi organizeri saklama kutusu,fbzhome,ev & mobilya/ev/banyo/banyo aksesuarları/banyo seti,unknown,unknown,materyal:akrilik; parça sayısı:4; renk:kahverengi; color detail:ahşap,0.7082
