pair_id,verdict,reason
5950,1,llm_distill p=0.969 bert=0.995
5951,1,llm_distill p=0.967 bert=0.993
5952,1,llm_distill p=0.967 bert=0.993
5953,1,llm_distill p=0.992 bert=0.993
5954,1,llm_distill p=0.993 bert=0.994
5955,1,llm_distill p=0.992 bert=0.992
5956,1,llm_distill p=0.961 bert=0.985
5957,1,llm_distill p=0.983 bert=0.986
5958,1,llm_distill p=0.960 bert=0.990
5959,1,llm_distill p=1.000 bert=0.992
5960,0,llm_distill p=0.005 bert=0.001
5961,1,llm_distill p=0.993 bert=0.991
5962,1,llm_distill p=1.000 bert=0.994
5963,1,llm_distill p=0.922 bert=0.984
5964,1,llm_distill p=0.925 bert=0.077
5965,1,llm_distill p=0.925 bert=0.087
5966,1,llm_distill p=0.971 bert=0.989
5967,1,llm_distill p=0.655 bert=0.068
5968,1,llm_distill p=0.969 bert=0.996
5969,1,llm_distill p=0.952 bert=0.994
5970,1,llm_distill p=0.940 bert=0.995
5971,1,llm_distill p=0.970 bert=0.996
5972,1,llm_distill p=0.953 bert=0.996
5973,1,llm_distill p=0.840 bert=0.991
5974,1,llm_distill p=0.942 bert=0.986
5975,1,llm_distill p=0.945 bert=0.987
5976,1,llm_distill p=0.453 bert=0.814
5977,1,llm_distill p=0.399 bert=0.223
5978,1,llm_distill p=0.974 bert=0.995
5979,1,llm_distill p=0.981 bert=0.994
5980,1,llm_distill p=0.478 bert=0.970
5981,1,llm_distill p=0.974 bert=0.995
5982,1,llm_distill p=0.910 bert=0.995
5983,1,llm_distill p=0.866 bert=0.995
5984,1,llm_distill p=0.994 bert=0.994
5985,1,llm_distill p=0.953 bert=0.996
5986,1,llm_distill p=0.843 bert=0.994
5987,1,llm_distill p=0.948 bert=0.994
5988,0,llm_distill p=0.190 bert=0.989
5989,1,llm_distill p=0.956 bert=0.992
5990,0,llm_distill p=0.015 bert=0.000
5991,0,llm_distill p=0.044 bert=0.007
5992,0,llm_distill p=0.032 bert=0.003
5993,1,llm_distill p=0.996 bert=0.992
5994,1,llm_distill p=0.983 bert=0.994
5995,1,llm_distill p=0.980 bert=0.992
5996,0,llm_distill p=0.135 bert=0.000
5997,1,llm_distill p=0.973 bert=0.994
5998,1,llm_distill p=0.963 bert=0.995
5999,1,llm_distill p=0.965 bert=0.994
6000,1,llm_distill p=0.946 bert=0.995
6001,1,llm_distill p=0.946 bert=0.995
6002,1,llm_distill p=0.946 bert=0.995
6003,1,llm_distill p=1.000 bert=0.996
6004,1,llm_distill p=0.998 bert=0.996
