pair_id,verdict,reason
2100,1,hurç storage set matches query
2101,1,hurç storage set matches query
2102,1,hurç storage set matches query
2103,1,hurç storage set matches query
2104,1,hurç storage set matches query
2105,0,no clear tomuycuk match - figür toy
2106,0,no clear tomuycuk match - toka set
2107,0,no clear tomuycuk match - toka set
2108,0,no clear tomuycuk match - gift bag set
2109,0,no clear tomuycuk match - gift basket
2110,1,brand rodeo hair brush
2111,1,brand rodeo comb
2112,1,brand rodeo comb
2113,1,brand rodeo hair brush
2114,1,brand rodeo comb
2115,1,scale matches terazi query
2116,1,scale matches terazi query
2117,1,digital kitchen scale matches
2118,1,electronic scale matches
2119,0,su terazisi is spirit level not weighing scale
2120,1,vileda branded cleaning set
2121,1,vileda cleaning set
2122,1,vileda cleaning set
2123,1,vileda cleaning set
2124,1,vileda cleaning set
2125,0,wrong size 2.5mm not 8mm
2126,0,wrong size 1.6mm hole not 8mm
2127,0,wrong size 1.6mm hole not 8mm
2128,0,wrong size 2.5mm not 8mm
2129,1,8mm beads exact size match
2130,1,kartela color swatch card matches
2131,1,derby 48li kartela blade pack matches
2132,1,derby kartela blade pack matches
2133,1,nail tips kartela stand matches
2134,1,derby kartela blade pack matches
2135,0,no relation to etatpur brand
2136,0,no relation to etatpur brand
2137,0,no relation to etatpur brand
2138,0,no relation to etatpur brand
2139,1,brand etat pur matches
2140,1,buzdolabı matches query
2141,1,buzdolabı matches query
2142,1,buzdolabı matches query
2143,1,buzdolabı matches query
2144,1,buzdolabı matches query
2145,1,nail tips product
2146,1,nail gel product
2147,1,gel nail polish product
2148,1,nail tips product
2149,1,nail polish product
2150,1,babet shoe matches
2151,1,babet shoe matches
2152,1,babet shoe matches
2153,1,babet shoe matches
2154,1,babet shoe matches
2155,1,desktop computer matches
2156,1,desktop computer matches
2157,1,desktop computer matches
2158,1,desktop computer matches
2159,1,desktop computer matches
2160,1,brand raid insect spray
2161,1,brand raid mosquito liquid
2162,1,brand raid mosquito liquid
2163,1,raid mosquito repellent refill
2164,1,brand raid mosquito liquid
2165,0,different brand youart not yoar
2166,0,different brand ysl not yoar
2167,1,brand yoar cosmetic exact match
2168,0,different brand sassy go
2169,0,different brand beauty by ay
2170,1,brand nespresso machine
2171,1,brand nespresso machine
2172,1,brand nespresso capsules
2173,1,brand nespresso machine
2174,0,different brand only nespresso compatible
2175,1,brand promalt malt drink
2176,1,brand promalt malt drink
2177,1,brand promalt malt drink
2178,0,different brand maltana
2179,0,different brand vitamalt
2180,1,çakmak lighter matches
2181,1,çakmak lighter matches
2182,1,çakmak lighter matches
2183,1,çakmak lighter matches
2184,1,çakmak lighter matches
2185,1,nintendo switch console
2186,1,nintendo switch console
2187,1,nintendo switch console
2188,1,nintendo switch console
2189,1,nintendo switch game
2190,0,different brand arvix not arex
2191,0,different brand arvix not arex
2192,0,different brand arvix not arex
2193,0,unrelated helmet product
2194,0,unrelated gaming mouse product
2195,1,brand omo detergent
2196,1,brand omo detergent
2197,1,brand omo detergent
2198,1,brand omo detergent
2199,1,brand omo detergent
2200,1,ürün tipi reçellik matches
2201,0,generic kase bowl not reçellik
2202,1,ramekin mini reçellik matches
2203,1,reçellik product type matches
2204,1,cam reçellik product matches
2205,1,atoderm bioderma product
2206,1,atoderm bioderma product
2207,1,atoderm bioderma product
2208,1,atoderm bioderma product
2209,1,atoderm bioderma product
2210,1,custom song digital product
2211,0,necklace not a song
2212,1,vinyl record of songs
