pair_id,verdict,reason
5600,1,llm_distill p=0.994 bert=0.994
5601,1,llm_distill p=0.984 bert=0.995
5602,1,llm_distill p=0.997 bert=0.989
5603,1,llm_distill p=0.998 bert=0.996
5604,1,llm_distill p=0.998 bert=0.996
5605,1,llm_distill p=1.000 bert=0.997
5606,1,llm_distill p=0.993 bert=0.996
5607,1,llm_distill p=0.995 bert=0.996
5608,1,llm_distill p=1.000 bert=0.996
5609,1,llm_distill p=1.000 bert=0.997
5610,1,llm_distill p=0.999 bert=0.996
5611,1,llm_distill p=0.999 bert=0.996
5612,1,llm_distill p=0.999 bert=0.996
5613,1,llm_distill p=0.997 bert=0.990
5614,1,llm_distill p=0.996 bert=0.989
5615,1,llm_distill p=0.997 bert=0.991
5616,1,llm_distill p=0.998 bert=0.990
5617,1,llm_distill p=0.996 bert=0.993
5618,1,llm_distill p=0.983 bert=0.996
5619,1,llm_distill p=0.892 bert=0.996
5620,1,llm_distill p=0.970 bert=0.996
5621,0,llm_distill p=0.214 bert=0.942
5622,1,llm_distill p=0.974 bert=0.996
5623,1,llm_distill p=0.998 bert=0.992
5624,1,llm_distill p=0.997 bert=0.979
5625,1,llm_distill p=1.000 bert=0.994
5626,1,llm_distill p=0.900 bert=0.553
5627,1,llm_distill p=0.989 bert=0.992
5628,1,llm_distill p=0.996 bert=0.996
5629,1,llm_distill p=0.991 bert=0.996
5630,1,llm_distill p=0.995 bert=0.996
5631,1,llm_distill p=0.992 bert=0.996
5632,1,llm_distill p=0.992 bert=0.996
5633,1,llm_distill p=1.000 bert=0.992
5634,1,llm_distill p=1.000 bert=0.991
5635,1,llm_distill p=1.000 bert=0.995
5636,1,llm_distill p=0.999 bert=0.987
5637,1,llm_distill p=1.000 bert=0.989
5638,1,llm_distill p=0.999 bert=0.992
5639,1,llm_distill p=0.995 bert=0.995
5640,1,llm_distill p=0.986 bert=0.995
5641,1,llm_distill p=0.990 bert=0.996
5642,1,llm_distill p=0.997 bert=0.996
5643,0,llm_distill p=0.076 bert=0.082
5644,1,llm_distill p=0.271 bert=0.092
5645,1,llm_distill p=0.499 bert=0.982
5646,0,llm_distill p=0.047 bert=0.054
5647,0,llm_distill p=0.040 bert=0.013
5648,1,llm_distill p=0.990 bert=0.993
5649,1,llm_distill p=0.990 bert=0.994
5650,1,llm_distill p=0.986 bert=0.995
5651,1,llm_distill p=0.977 bert=0.995
5652,1,llm_distill p=0.988 bert=0.995
5653,1,llm_distill p=0.832 bert=0.996
5654,1,llm_distill p=0.722 bert=0.996
5655,1,llm_distill p=0.722 bert=0.996
5656,1,llm_distill p=0.771 bert=0.996
5657,1,llm_distill p=0.460 bert=0.996
5658,1,llm_distill p=0.997 bert=0.994
5659,1,llm_distill p=0.997 bert=0.995
5660,1,llm_distill p=0.994 bert=0.995
5661,1,llm_distill p=0.994 bert=0.995
5662,1,llm_distill p=0.994 bert=0.995
5663,1,llm_distill p=0.999 bert=0.994
5664,1,llm_distill p=0.996 bert=0.994
5665,1,llm_distill p=0.997 bert=0.994
5666,1,llm_distill p=0.998 bert=0.993
5667,1,llm_distill p=0.998 bert=0.993
5668,1,llm_distill p=0.997 bert=0.993
5669,1,llm_distill p=0.987 bert=0.995
5670,1,llm_distill p=0.987 bert=0.996
5671,1,llm_distill p=0.991 bert=0.991
5672,1,llm_distill p=0.985 bert=0.984
5673,1,llm_distill p=0.955 bert=0.995
5674,1,llm_distill p=0.988 bert=0.996
5675,1,llm_distill p=0.992 bert=0.995
5676,1,llm_distill p=0.992 bert=0.994
5677,1,llm_distill p=0.992 bert=0.994
5678,1,llm_distill p=0.669 bert=0.982
5679,1,llm_distill p=0.593 bert=0.977
5680,1,llm_distill p=0.359 bert=0.953
5681,1,llm_distill p=0.593 bert=0.977
5682,1,llm_distill p=0.242 bert=0.968
5683,1,llm_distill p=0.355 bert=0.882
5684,1,llm_distill p=0.433 bert=0.761
5685,1,llm_distill p=0.433 bert=0.761
5686,1,llm_distill p=0.405 bert=0.913
5687,1,llm_distill p=0.349 bert=0.862
5688,1,llm_distill p=0.870 bert=0.996
5689,1,llm_distill p=0.811 bert=0.995
5690,1,llm_distill p=0.791 bert=0.996
5691,0,llm_distill p=0.111 bert=0.948
5692,1,llm_distill p=0.390 bert=0.993
5693,1,llm_distill p=0.988 bert=0.991
5694,1,llm_distill p=0.953 bert=0.993
5695,1,llm_distill p=0.948 bert=0.989
5696,1,llm_distill p=0.916 bert=0.995
5697,1,llm_distill p=0.524 bert=0.986
5698,1,llm_distill p=0.834 bert=0.993
5699,1,llm_distill p=0.993 bert=0.995
5700,1,llm_distill p=0.991 bert=0.995
5701,1,llm_distill p=0.985 bert=0.996
5702,1,llm_distill p=0.989 bert=0.995
5703,1,llm_distill p=0.983 bert=0.994
5704,1,llm_distill p=0.978 bert=0.994
5705,1,llm_distill p=0.979 bert=0.995
5706,1,llm_distill p=0.979 bert=0.994
5707,1,llm_distill p=0.978 bert=0.993
5708,1,llm_distill p=0.945 bert=0.993
5709,0,llm_distill p=0.139 bert=0.076
5710,1,llm_distill p=0.968 bert=0.914
5711,1,llm_distill p=0.956 bert=0.994
5712,1,llm_distill p=0.969 bert=0.947
5713,1,llm_distill p=0.947 bert=0.973
5714,1,llm_distill p=0.895 bert=0.939
5715,1,llm_distill p=0.983 bert=0.984
5716,1,llm_distill p=0.958 bert=0.956
5717,1,llm_distill p=0.955 bert=0.979
5718,1,llm_distill p=0.997 bert=0.992
5719,1,llm_distill p=0.984 bert=0.995
5720,1,llm_distill p=0.949 bert=0.979
5721,1,llm_distill p=0.969 bert=0.995
5722,1,llm_distill p=0.982 bert=0.988
5723,1,llm_distill p=0.999 bert=0.996
5724,1,llm_distill p=0.973 bert=0.996
5725,1,llm_distill p=0.965 bert=0.996
5726,1,llm_distill p=0.905 bert=0.995
5727,1,llm_distill p=0.824 bert=0.996
5728,1,llm_distill p=0.992 bert=0.980
5729,1,llm_distill p=0.967 bert=0.894
5730,1,llm_distill p=0.994 bert=0.972
5731,1,llm_distill p=0.989 bert=0.988
5732,1,llm_distill p=0.999 bert=0.975
5733,1,llm_distill p=0.997 bert=0.994
5734,1,llm_distill p=0.987 bert=0.976
5735,1,llm_distill p=0.981 bert=0.994
5736,1,llm_distill p=0.992 bert=0.992
5737,1,llm_distill p=0.991 bert=0.994
5738,1,llm_distill p=0.937 bert=0.995
5739,1,llm_distill p=0.897 bert=0.989
5740,1,llm_distill p=0.788 bert=0.995
5741,1,llm_distill p=0.959 bert=0.996
5742,1,llm_distill p=0.953 bert=0.994
5743,0,llm_distill p=0.018 bert=0.000
5744,0,llm_distill p=0.210 bert=0.089
5745,0,llm_distill p=0.016 bert=0.000
5746,0,llm_distill p=0.006 bert=0.000
5747,1,llm_distill p=0.227 bert=0.675
5748,1,llm_distill p=0.997 bert=0.989
5749,1,llm_distill p=0.997 bert=0.989
5750,1,llm_distill p=0.998 bert=0.996
5751,1,llm_distill p=0.991 bert=0.995
5752,1,llm_distill p=0.990 bert=0.994
5753,1,llm_distill p=0.929 bert=0.994
5754,1,llm_distill p=0.918 bert=0.996
5755,1,llm_distill p=0.984 bert=0.997
5756,1,llm_distill p=0.987 bert=0.991
5757,1,llm_distill p=0.950 bert=0.996
5758,1,llm_distill p=0.994 bert=0.995
5759,1,llm_distill p=0.996 bert=0.995
5760,1,llm_distill p=0.988 bert=0.992
5761,1,llm_distill p=0.995 bert=0.996
5762,1,llm_distill p=0.994 bert=0.995
5763,1,llm_distill p=0.960 bert=0.996
5764,1,llm_distill p=0.977 bert=0.996
5765,1,llm_distill p=0.960 bert=0.996
5766,1,llm_distill p=0.962 bert=0.993
5767,1,llm_distill p=0.985 bert=0.996
5768,1,llm_distill p=0.996 bert=0.993
5769,1,llm_distill p=0.990 bert=0.869
5770,1,llm_distill p=0.998 bert=0.993
5771,1,llm_distill p=0.998 bert=0.994
5772,1,llm_distill p=0.998 bert=0.994
5773,1,llm_distill p=0.998 bert=0.996
5774,1,llm_distill p=0.996 bert=0.996
5775,1,llm_distill p=0.996 bert=0.996
5776,1,llm_distill p=0.996 bert=0.996
5777,1,llm_distill p=0.994 bert=0.997
5778,1,llm_distill p=0.880 bert=0.986
5779,1,llm_distill p=0.950 bert=0.987
5780,1,llm_distill p=0.982 bert=0.996
5781,1,llm_distill p=0.982 bert=0.996
5782,1,llm_distill p=0.977 bert=0.992
5783,1,llm_distill p=0.991 bert=0.995
5784,1,llm_distill p=0.997 bert=0.995
5785,1,llm_distill p=0.994 bert=0.995
5786,1,llm_distill p=0.993 bert=0.995
5787,1,llm_distill p=0.996 bert=0.996
5788,1,llm_distill p=0.995 bert=0.995
5789,1,llm_distill p=0.997 bert=0.995
5790,1,llm_distill p=0.996 bert=0.995
5791,1,llm_distill p=0.989 bert=0.996
5792,1,llm_distill p=0.980 bert=0.996
5793,1,llm_distill p=1.000 bert=0.993
5794,1,llm_distill p=0.999 bert=0.996
5795,1,llm_distill p=0.886 bert=0.990
5796,1,llm_distill p=0.998 bert=0.994
5797,1,llm_distill p=0.793 bert=0.929
5798,1,llm_distill p=0.993 bert=0.995
5799,1,llm_distill p=0.991 bert=0.995
5800,1,llm_distill p=0.992 bert=0.995
5801,1,llm_distill p=0.991 bert=0.995
5802,1,llm_distill p=0.988 bert=0.994
5803,1,llm_distill p=0.999 bert=0.995
5804,1,llm_distill p=1.000 bert=0.996
5805,1,llm_distill p=1.000 bert=0.996
5806,1,llm_distill p=0.999 bert=0.996
5807,1,llm_distill p=0.997 bert=0.996
5808,1,llm_distill p=0.993 bert=0.993
5809,1,llm_distill p=0.997 bert=0.995
5810,1,llm_distill p=0.996 bert=0.996
5811,1,llm_distill p=0.996 bert=0.995
5812,1,llm_distill p=0.996 bert=0.995
5813,1,llm_distill p=0.910 bert=0.995
5814,1,llm_distill p=0.815 bert=0.981
5815,1,llm_distill p=0.958 bert=0.996
5816,1,llm_distill p=0.613 bert=0.991
5817,1,llm_distill p=0.552 bert=0.980
5818,1,llm_distill p=0.919 bert=0.995
5819,1,llm_distill p=0.738 bert=0.981
5820,1,llm_distill p=0.882 bert=0.992
5821,1,llm_distill p=0.890 bert=0.993
5822,1,llm_distill p=0.988 bert=0.994
5823,1,llm_distill p=0.994 bert=0.996
5824,1,llm_distill p=0.989 bert=0.996
5825,1,llm_distill p=0.989 bert=0.996
5826,1,llm_distill p=0.986 bert=0.996
5827,1,llm_distill p=0.985 bert=0.996
5828,1,llm_distill p=0.997 bert=0.995
5829,1,llm_distill p=0.999 bert=0.995
5830,1,llm_distill p=0.998 bert=0.994
5831,1,llm_distill p=0.999 bert=0.995
5832,1,llm_distill p=0.997 bert=0.994
5833,1,llm_distill p=0.995 bert=0.996
5834,0,llm_distill p=0.183 bert=0.029
5835,1,llm_distill p=0.987 bert=0.996
5836,1,llm_distill p=0.981 bert=0.995
5837,1,llm_distill p=0.984 bert=0.996
5838,1,llm_distill p=0.946 bert=0.996
5839,1,llm_distill p=0.946 bert=0.996
5840,1,llm_distill p=0.927 bert=0.996
5841,0,llm_distill p=0.145 bert=0.991
5842,1,llm_distill p=0.919 bert=0.996
5843,1,llm_distill p=0.948 bert=0.995
5844,1,llm_distill p=0.990 bert=0.992
5845,1,llm_distill p=0.659 bert=0.990
5846,1,llm_distill p=0.444 bert=0.988
5847,1,llm_distill p=0.979 bert=0.993
5848,0,llm_distill p=0.180 bert=0.953
5849,1,llm_distill p=0.674 bert=0.989
5850,0,llm_distill p=0.026 bert=0.006
5851,0,llm_distill p=0.173 bert=0.941
5852,0,llm_distill p=0.153 bert=0.877
5853,1,llm_distill p=0.992 bert=0.996
5854,1,llm_distill p=0.985 bert=0.996
5855,1,llm_distill p=0.920 bert=0.994
5856,1,llm_distill p=0.944 bert=0.996
5857,1,llm_distill p=0.975 bert=0.995
5858,1,llm_distill p=0.988 bert=0.993
5859,1,llm_distill p=0.973 bert=0.995
5860,0,llm_distill p=0.059 bert=0.002
5861,0,llm_distill p=0.073 bert=0.005
5862,0,llm_distill p=0.073 bert=0.006
5863,1,llm_distill p=1.000 bert=0.991
5864,1,llm_distill p=0.999 bert=0.984
5865,1,llm_distill p=0.999 bert=0.986
5866,1,llm_distill p=1.000 bert=0.990
5867,1,llm_distill p=0.998 bert=0.981
5868,1,llm_distill p=0.940 bert=0.990
5869,1,llm_distill p=0.998 bert=0.996
5870,1,llm_distill p=0.996 bert=0.997
5871,1,llm_distill p=0.852 bert=0.985
5872,1,llm_distill p=0.996 bert=0.995
5873,1,llm_distill p=0.990 bert=0.995
5874,1,llm_distill p=0.936 bert=0.995
5875,1,llm_distill p=0.964 bert=0.996
5876,1,llm_distill p=0.958 bert=0.995
5877,1,llm_distill p=0.983 bert=0.995
5878,0,llm_distill p=0.015 bert=0.002
5879,0,llm_distill p=0.105 bert=0.714
5880,0,llm_distill p=0.078 bert=0.909
5881,0,llm_distill p=0.021 bert=0.002
5882,0,llm_distill p=0.026 bert=0.001
5883,1,llm_distill p=0.995 bert=0.995
5884,1,llm_distill p=0.988 bert=0.995
5885,1,llm_distill p=0.991 bert=0.995
5886,1,llm_distill p=0.998 bert=0.994
5887,1,llm_distill p=0.998 bert=0.995
5888,0,llm_distill p=0.023 bert=0.991
5889,1,llm_distill p=0.985 bert=0.993
5890,1,llm_distill p=0.995 bert=0.994
5891,1,llm_distill p=0.996 bert=0.996
5892,1,llm_distill p=0.950 bert=0.993
5893,1,llm_distill p=0.954 bert=0.916
5894,1,llm_distill p=0.956 bert=0.965
5895,1,llm_distill p=0.993 bert=0.991
