pair_id,verdict,reason
6650,1,llm_distill p=1.000 bert=0.995
6651,1,llm_distill p=1.000 bert=0.996
6652,1,llm_distill p=0.999 bert=0.995
6653,1,llm_distill p=0.997 bert=0.986
6654,1,llm_distill p=0.999 bert=0.991
6655,1,llm_distill p=0.986 bert=0.981
6656,1,llm_distill p=0.993 bert=0.994
6657,1,llm_distill p=0.993 bert=0.994
6658,1,llm_distill p=0.997 bert=0.993
6659,1,llm_distill p=0.901 bert=0.995
6660,1,llm_distill p=0.972 bert=0.994
6661,1,llm_distill p=0.985 bert=0.996
6662,1,llm_distill p=0.945 bert=0.994
6663,1,llm_distill p=0.825 bert=0.962
6664,1,llm_distill p=0.834 bert=0.970
6665,1,llm_distill p=0.877 bert=0.979
6666,1,llm_distill p=0.961 bert=0.985
6667,1,llm_distill p=0.925 bert=0.978
6668,1,llm_distill p=0.910 bert=0.976
6669,1,llm_distill p=0.988 bert=0.984
6670,1,llm_distill p=0.931 bert=0.986
6671,1,llm_distill p=0.993 bert=0.984
6672,1,llm_distill p=0.999 bert=0.994
6673,1,llm_distill p=0.997 bert=0.994
6674,1,llm_distill p=0.997 bert=0.995
6675,1,llm_distill p=0.999 bert=0.995
6676,1,llm_distill p=0.995 bert=0.994
6677,1,llm_distill p=0.999 bert=0.996
6678,1,llm_distill p=0.999 bert=0.995
6679,1,llm_distill p=0.994 bert=0.994
6680,1,llm_distill p=0.993 bert=0.990
6681,1,llm_distill p=0.997 bert=0.996
6682,1,llm_distill p=0.996 bert=0.994
6683,1,llm_distill p=0.899 bert=0.991
6684,1,llm_distill p=0.240 bert=0.021
6685,1,llm_distill p=0.257 bert=0.029
6686,1,llm_distill p=0.955 bert=0.993
6687,1,llm_distill p=0.945 bert=0.991
6688,1,llm_distill p=0.945 bert=0.996
6689,1,llm_distill p=0.945 bert=0.996
6690,1,llm_distill p=0.853 bert=0.996
6691,1,llm_distill p=0.965 bert=0.995
6692,1,llm_distill p=0.968 bert=0.995
6693,1,llm_distill p=0.982 bert=0.995
6694,1,llm_distill p=0.759 bert=0.992
6695,1,llm_distill p=0.758 bert=0.992
6696,0,llm_distill p=0.125 bert=0.035
6697,1,llm_distill p=0.366 bert=0.976
6698,1,llm_distill p=0.968 bert=0.993
6699,1,llm_distill p=0.991 bert=0.995
6700,1,llm_distill p=0.452 bert=0.952
6701,1,llm_distill p=0.298 bert=0.106
6702,1,llm_distill p=0.980 bert=0.995
6703,1,llm_distill p=0.980 bert=0.996
6704,0,llm_distill p=0.193 bert=0.013
6705,1,llm_distill p=0.803 bert=0.977
6706,1,llm_distill p=0.983 bert=0.994
6707,0,llm_distill p=0.100 bert=0.047
6708,1,llm_distill p=0.992 bert=0.983
6709,1,llm_distill p=0.996 bert=0.993
6710,1,llm_distill p=0.941 bert=0.975
6711,1,llm_distill p=0.989 bert=0.991
6712,1,llm_distill p=0.961 bert=0.991
6713,1,llm_distill p=0.993 bert=0.994
6714,1,llm_distill p=0.993 bert=0.994
6715,1,llm_distill p=0.995 bert=0.993
6716,1,llm_distill p=0.996 bert=0.992
6717,1,llm_distill p=0.991 bert=0.996
6718,0,llm_distill p=0.040 bert=0.982
6719,0,llm_distill p=0.020 bert=0.989
6720,0,llm_distill p=0.095 bert=0.988
6721,0,llm_distill p=0.013 bert=0.991
6722,1,llm_distill p=0.973 bert=0.994
6723,1,llm_distill p=0.962 bert=0.993
6724,1,llm_distill p=0.982 bert=0.994
6725,1,llm_distill p=0.943 bert=0.994
6726,1,llm_distill p=0.957 bert=0.996
6727,1,llm_distill p=0.961 bert=0.993
6728,1,llm_distill p=0.973 bert=0.987
6729,1,llm_distill p=0.970 bert=0.973
6730,1,llm_distill p=0.976 bert=0.984
6731,1,llm_distill p=0.986 bert=0.994
6732,1,llm_distill p=0.993 bert=0.990
6733,1,llm_distill p=0.982 bert=0.996
6734,1,llm_distill p=0.971 bert=0.996
6735,1,llm_distill p=0.971 bert=0.996
6736,1,llm_distill p=0.978 bert=0.996
6737,1,llm_distill p=0.959 bert=0.994
6738,1,llm_distill p=0.999 bert=0.995
6739,1,llm_distill p=0.995 bert=0.993
6740,0,llm_distill p=0.031 bert=0.996
6741,1,llm_distill p=0.999 bert=0.996
6742,0,llm_distill p=0.036 bert=0.996
6743,1,llm_distill p=0.999 bert=0.996
6744,1,llm_distill p=0.999 bert=0.995
6745,1,llm_distill p=0.997 bert=0.993
6746,1,llm_distill p=0.998 bert=0.995
6747,1,llm_distill p=0.995 bert=0.995
6748,1,llm_distill p=0.355 bert=0.916
6749,1,llm_distill p=0.360 bert=0.954
6750,1,llm_distill p=0.977 bert=0.992
6751,1,llm_distill p=0.982 bert=0.992
6752,1,llm_distill p=0.978 bert=0.991
6753,1,llm_distill p=0.999 bert=0.990
6754,1,llm_distill p=0.999 bert=0.994
6755,1,llm_distill p=0.998 bert=0.995
6756,1,llm_distill p=0.969 bert=0.978
6757,1,llm_distill p=0.994 bert=0.994
6758,1,llm_distill p=0.978 bert=0.994
6759,1,llm_distill p=0.981 bert=0.986
6760,1,llm_distill p=0.981 bert=0.986
6761,1,llm_distill p=0.991 bert=0.993
