pair_id,verdict,reason
9100,1,llm_distill p=0.961 bert=0.996
9101,1,llm_distill p=0.891 bert=0.986
9102,1,llm_distill p=0.991 bert=0.993
9103,1,llm_distill p=0.998 bert=0.996
9104,1,llm_distill p=0.993 bert=0.992
9105,1,llm_distill p=0.993 bert=0.996
9106,1,llm_distill p=0.977 bert=0.993
9107,1,llm_distill p=0.995 bert=0.995
9108,1,llm_distill p=0.997 bert=0.996
9109,1,llm_distill p=0.998 bert=0.996
9110,1,llm_distill p=0.996 bert=0.996
9111,1,llm_distill p=0.996 bert=0.995
9112,1,llm_distill p=1.000 bert=0.995
9113,1,llm_distill p=0.999 bert=0.994
9114,1,llm_distill p=0.999 bert=0.993
9115,1,llm_distill p=1.000 bert=0.991
9116,1,llm_distill p=1.000 bert=0.996
9117,1,llm_distill p=0.724 bert=0.988
9118,1,llm_distill p=0.703 bert=0.988
9119,1,llm_distill p=0.327 bert=0.950
9120,1,llm_distill p=0.583 bert=0.994
9121,1,llm_distill p=0.902 bert=0.993
9122,0,llm_distill p=0.005 bert=0.017
9123,0,llm_distill p=0.010 bert=0.945
9124,0,llm_distill p=0.015 bert=0.860
9125,0,llm_distill p=0.002 bert=0.003
9126,1,llm_distill p=0.853 bert=0.076
9127,0,llm_distill p=0.021 bert=0.000
9128,0,llm_distill p=0.007 bert=0.000
9129,0,llm_distill p=0.007 bert=0.000
9130,0,llm_distill p=0.069 bert=0.001
9131,0,llm_distill p=0.007 bert=0.000
9132,1,llm_distill p=0.981 bert=0.993
9133,1,llm_distill p=0.990 bert=0.994
9134,1,llm_distill p=0.994 bert=0.992
9135,1,llm_distill p=0.992 bert=0.975
9136,1,llm_distill p=0.992 bert=0.995
9137,1,llm_distill p=0.997 bert=0.996
9138,1,llm_distill p=0.991 bert=0.995
9139,1,llm_distill p=0.983 bert=0.995
9140,1,llm_distill p=0.983 bert=0.995
9141,1,llm_distill p=0.994 bert=0.996
9142,1,llm_distill p=0.998 bert=0.996
9143,1,llm_distill p=0.994 bert=0.996
9144,1,llm_distill p=0.947 bert=0.994
9145,1,llm_distill p=0.958 bert=0.996
9146,1,llm_distill p=0.904 bert=0.996
9147,1,llm_distill p=0.979 bert=0.991
9148,1,llm_distill p=0.977 bert=0.995
9149,1,llm_distill p=0.966 bert=0.995
9150,1,llm_distill p=0.981 bert=0.981
9151,1,llm_distill p=0.983 bert=0.995
9152,1,llm_distill p=0.816 bert=0.956
9153,1,llm_distill p=0.482 bert=0.931
9154,1,llm_distill p=0.981 bert=0.995
9155,1,llm_distill p=0.364 bert=0.813
9156,1,llm_distill p=0.963 bert=0.996
