pair_id,verdict,reason
2450,1,brand match pandamkee peluş oyuncak
2451,1,brand match pandamkee peluş panda
2452,1,brand match pandamkee peluş tavşan
2453,1,brand match pandamkee peluş tavşan
2454,1,brand match pandamkee peluş penguen
2455,1,crocs brand terlik
2456,1,crocs brand terlik
2457,1,crocs brand terlik
2458,1,crocs brand terlik
2459,1,crocs brand sandalet
2460,1,versace eros parfüm matches versage
2461,1,versace eros parfüm
2462,1,versace eros parfüm
2463,1,versace eros parfüm
2464,1,versace eros parfüm
2465,1,anlas brand motosiklet lastiği
2466,1,anlas brand motosiklet lastiği
2467,1,anlas brand motosiklet lastiği
2468,1,anlas brand motosiklet lastiği
2469,1,anlas brand motosiklet lastiği
2470,1,sürme kalem göz kalemi eşleşmesi
2471,1,eyeliner sürme eşdeğeri ürün
2472,1,eyeliner sürme eşdeğeri ürün
2473,1,kalem sürmesi direkt eşleşme
2474,0,makyaj aplikatörü - sürme ürünü değil
2475,1,tüfek şeklinde oyuncak eşleşmesi
2476,1,zıpkın tüfeği dalış ürünü
2477,0,tüfek şeklinde çakmak - gerçek tüfek değil
2478,0,tüfek kılıfı - aksesuar tüfek değil
2479,1,su altı tüfeği direkt eşleşme
2480,1,reeder brand cep telefonu
2481,1,reeder brand cep telefonu
2482,1,reeder brand cep telefonu
2483,1,reeder brand cep telefonu
2484,1,reeder brand cep telefonu
2485,1,sjcam brand aksiyon kamera
2486,1,başlıkta sjcam model adı geçiyor
2487,1,sjcam brand aksiyon kamera
2488,0,marka bakeey - sjcam değil
2489,0,marka imextech - sjcam değil
2490,1,avenir brand kablosuz kamera
2491,0,shiseido serum - avenir ile alakasız
2492,0,estee lauder fondöten - avenir ile alakasız
2493,0,estee lauder fondöten - avenir ile alakasız
2494,0,shiseido göz kremi - avenir ile alakasız
2495,1,sarkap brand kavanoz kapağı
2496,1,sarkap brand kavanoz kapağı
2497,1,sarkap brand kavanoz kapağı
2498,1,sarkap brand kavanoz kapağı
2499,1,sarkap brand kavanoz kapağı
2500,1,poster ürünü direkt eşleşme
2501,1,poster seti direkt eşleşme
2502,1,poster seti direkt eşleşme
2503,1,ahşap poster direkt eşleşme
2504,1,sanatsal poster direkt eşleşme
2505,1,irmik ürünü direkt eşleşme
2506,1,irmik ürünü direkt eşleşme
2507,1,irmik ürünü direkt eşleşme
2508,1,irmik ürünü direkt eşleşme
2509,1,irmik ürünü direkt eşleşme
2510,1,l'oreal paris brand eşleşmesi
2511,1,l'oreal paris brand eşleşmesi
2512,1,l'oreal paris brand eşleşmesi
2513,1,l'oreal paris brand eşleşmesi
2514,1,l'oreal paris brand eşleşmesi
2515,0,intim bakım ürünü - pikas ile alakasız
2516,0,farklı ürün tipi - pikas markası değil
2517,0,farklı ürün tipi - pikas markası değil
2518,0,pikachu tişört - pikas değil
2519,0,pikachu şeker - pikas değil
2520,1,volkswagen uyumlu multimedya sistemi
2521,1,volkswagen uyumlu anahtarlık
2522,1,volkswagen brand logolu anahtarlık
2523,1,volkswagen uyumlu paspas
2524,1,volkswagen uyumlu paspas
