pair_id,verdict,reason
9450,0,unrelated manga not itoshi rin character
9451,0,unrelated book not itoshi rin
9452,1,adl brand hırka matches
9453,1,adl brand hırka matches
9454,1,adl brand hırka matches
9455,1,adl brand hırka matches
9456,1,adl brand hırka matches
9457,0,hırka not ceket
9458,1,hello kitty printed ceket matches
9459,0,sweatshirt not ceket
9460,0,hırka not ceket
9461,0,no hello kitty reference
9462,1,kapüşonlu mont matches
9463,1,kapüşonlu mont matches
9464,1,kapüşonlu mont matches
9465,1,kapüşonlu mont matches
9466,1,kapüşonlu mont matches
9467,1,nike dunk panda colorway
9468,1,nike dunk panda colorway
9469,1,nike dunk panda named sneaker
9470,0,not nike not panda colorway
9471,1,nike dunk panda colorway
9472,0,brand not brother toys
9473,1,brother toys brand toy
9474,0,brand not brother toys
9475,0,brand not brother toys
9476,1,brother toys brand toy
9477,1,decathlon yağmurluk matches
9478,1,decathlon yağmurluk matches
9479,1,decathlon yağmurluk matches
9480,1,decathlon yağmurluk matches
9481,1,decathlon yağmurluk matches
9482,1,vintage deri ceket matches
9483,1,vintage deri ceket matches
9484,1,vintage deri ceket matches
9485,1,vintage deri ceket matches
9486,1,vintage deri ceket matches
9487,1,büyük beden abiye ikili takım matches
9488,0,single bluz not ikili takım
9489,1,ikili takım abiye matches
9490,1,bluz pantolon takım matches
9491,1,büyük beden abiye takım 2li matches
9492,1,ipli kartlık matches
9493,1,ipli kartlık matches
9494,1,ipli kartlık matches
9495,1,ipli kartlık matches
9496,1,ipli kartlık matches
9497,1,kışlık terlik matches
9498,1,kışlık terlik matches
9499,1,kışlık terlik matches
9500,1,kışlık terlik matches
9501,1,kışlık terlik matches
9502,1,çocuk etkinlik kitabı matches
9503,1,çocuk etkinlik seti matches
9504,1,çocuk etkinlik seti matches
9505,1,çocuk etkinlik setleri matches
9506,1,çocuk boyama kitabı - activity related
9507,1,lego ev seti matches
9508,1,lego ev seti matches
9509,1,lego evler seti matches
9510,0,wrong category work glove not lego set
9511,1,lego ev seti matches
9512,1,su geçirmez çizme matches
9513,1,su geçirmez çizme matches
9514,1,su geçirmez çizme matches
9515,1,su geçirmez çizme matches
9516,1,su geçirmez çizme matches
9517,1,loft brand pantolon matches
9518,1,loft brand pantolon matches
9519,1,loft brand pantolon matches
9520,1,loft brand pantolon matches
9521,1,loft brand pantolon matches
9522,1,polo assn kazak matches
9523,1,polo assn kazak matches
9524,1,polo assn kazak matches
9525,1,polo assn kazak matches
