pair_id,verdict,reason
5250,0,wrong brand not nuk
5251,0,wrong brand munchkin not nuk
5252,1,nuk brand training cup match
5253,1,kadin spor ayakkabi match
5254,1,kadin spor ayakkabi match
5255,1,kadin spor ayakkabi match
5256,1,unisex sneaker fits kadin query
5257,1,kadin spor ayakkabi match
5258,1,bebek patik match
5259,1,bebek patik match
5260,1,bebek orgu patik match
5261,1,bebek orgu patik match
5262,1,bebek patik match
5263,1,daxi brand calculator match
5264,1,daxi brand calculator match
5265,0,casio brand not daxi
5266,0,wrong brand/category not calculator
5267,0,wrong brand not daxi
5268,1,folding bicycle match
5269,1,folding bicycle match
5270,1,folding bicycle match
5271,1,folding bicycle match
5272,1,folding bicycle match
5273,1,erkek pembe(fusya) gomlek close match
5274,1,erkek pembe gomlek match
5275,1,erkek pembe gomlek match
5276,1,erkek pembe gomlek match
5277,1,erkek acik pembe gomlek match
5278,1,tiffany&tomato brand ceket match
5279,0,wrong brand forever21
5280,0,wrong brand tanisa
5281,0,wrong brand tanisa
5282,0,wrong brand ea7
5283,1,mango blazer match
5284,1,mango blazer match
5285,1,mango blazer match
5286,1,mango blazer match
5287,1,mango blazer match
5288,1,armine lyocell sal match
5289,1,armine lyocell sal match
5290,1,armine lyocell sal match
5291,1,armine lyocell sal match
5292,1,armine lyocell sal match
5293,1,erkek yazlik mont match
5294,1,erkek yazlik mont match
5295,1,erkek yazlik mont match
5296,1,erkek yazlik mont match
5297,1,erkek yazlik mont match
5298,1,bebek hirka unisex fits erkek query
5299,1,bebek hirka unisex fits erkek query
5300,1,erkek bebek hirka match
5301,1,erkek bebek hirka match
5302,1,erkek bebek hirka match
5303,1,asci themed cup match
5304,1,asci themed apron match
5305,1,asci themed apron match
5306,1,asci themed hat match
5307,1,asci themed apron match
5308,1,gri palazzo pantolon match
5309,0,antrasit not gri color
5310,1,gri palazzo pantolon match
5311,1,gri palazzo pantolon match
5312,1,gri palazzo pantolon match
5313,1,kalin taban terlik match
5314,1,kalin taban terlik match
5315,1,kalin taban terlik match
5316,1,kalin taban terlik match
5317,1,kalin taban kurklu slipper match
5318,1,derimod mont match
5319,1,derimod deri mont match
5320,1,derimod deri mont match
5321,1,derimod deri mont match
5322,1,derimod mont match
5323,1,tudors erkek gomlek match
5324,1,tudors erkek gomlek match
5325,1,tudors erkek gomlek match
5326,1,tudors erkek gomlek match
5327,1,tudors erkek gomlek match
5328,1,kalin tabanli terlik match
5329,1,kalin tabanli terlik match
5330,1,kalin taban kurklu slipper match
5331,1,kalin tabanli terlik match
5332,1,kalin tabanli terlik match
5333,1,avva erkek hirka match
5334,1,avva erkek hirka match
5335,1,avva erkek hirka match
5336,1,avva erkek hirka match
5337,1,avva erkek hirka match
5338,1,payetli pantolon match
5339,1,payet pantolon match despite category tag
5340,1,payetli pantolon match
5341,1,payetli pantolon match
5342,1,payetli pantolon match
5343,1,riccon terlik match
5344,1,riccon terlik match
5345,1,riccon terlik match
5346,1,riccon terlik match
5347,1,riccon terlik match
5348,1,gipta defter match
5349,1,gipta defter match
5350,1,gipta defter match
5351,1,gipta defter match
5352,1,gipta defter match
5353,1,bebek zibin match
5354,1,bebek zibin match
5355,1,bebek zibin match
5356,1,bebek zibin match
5357,1,bebek zibin match
5358,1,hyd brand egitici oyuncak match
5359,0,wrong brand headu not hyd
5360,0,wrong brand/category not hyd
5361,0,wrong brand not hyd
5362,1,hyd brand egitici oyuncak match
5363,1,bb bensu buyruk brand pantolon match
5364,0,bb cream cosmetic not brand match
5365,1,bb bensu buyruk brand trenckot match
5366,0,bb cream cosmetic not brand match
5367,0,bb cream cosmetic not brand match
5368,1,salomon sneaker match
5369,1,salomon sneaker match
5370,1,salomon sneaker match
5371,1,salomon sneaker match
5372,1,salomon sneaker match
5373,1,kadin haki pantolon match
5374,1,kadin haki pantolon match
5375,1,kadin haki pantolon match
5376,1,kadin haki pantolon match
5377,1,kadin haki pantolon match
5378,1,besiktas sweatshirt match
5379,1,besiktas sweatshirt match
5380,1,besiktas licensed sweatshirt match
5381,1,besiktas sweatshirt match
5382,1,besiktas sweatshirt match
5383,1,crocs beyaz match
5384,1,crocs beyaz match
5385,1,crocs beyaz match
5386,1,crocs beyaz match
5387,1,crocs beyaz match
5388,1,kadin leopar ceket match
5389,1,kadin leopar ceket match
5390,1,kadin leopar ceket match
5391,1,leopar desenli tesettur ceket match
5392,1,kadin leopar ceket match
5393,1,antioch blazer ceket match
5394,1,antioch blazer ceket match
5395,1,antioch blazer ceket match
5396,1,antioch blazer ceket match
5397,1,antioch blazer ceket match
5398,1,bileklik yapma seti match
5399,1,bileklik yapma seti match
5400,1,bileklik yapma seti match
5401,1,bileklik yapma seti match
5402,1,bileklik yapma seti match
5403,1,super kahraman kostum match
5404,0,cape/mask set not full costume
5405,1,super kahraman kostum match
5406,1,super kahraman kostum match
5407,1,super kahraman kostum match
5408,0,toy set not child gear category
5409,0,toy set not child gear category
5410,1,cocuk gerecleri stroller accessory match
5411,0,character figure toy not child gear
5412,0,doll toy not child gear
5413,1,kahve rengi etek match
5414,1,kahve rengi etek match
5415,1,kahve rengi etek match
5416,1,kahve rengi etek match
5417,1,kahve rengi etek match
5418,1,mercedes branded jacket-type outerwear
5419,0,bmw brand not mercedes
5420,0,hoodie not jacket type
5421,0,bmw brand not mercedes
5422,0,bmw brand not mercedes
5423,1,tesettur trenckot match
5424,1,tesettur trenckot match
5425,1,tesettur trenckot match
5426,1,tesettur trenckot match
5427,1,tesettur trenckot match
5428,1,puma cocuk sneaker match
5429,1,puma cocuk sneaker match
5430,1,puma cocuk sneaker match
5431,1,puma cocuk sneaker match
5432,1,puma genc sneaker close match
5433,1,lc waikiki kiz cocuk elbise match
5434,1,lc waikiki kiz cocuk elbise match
5435,1,lc waikiki kiz cocuk elbise match
5436,1,lc waikiki kiz cocuk elbise match
5437,1,lc waikiki kiz cocuk elbise match
5438,1,mango kurk yakali ceket match
5439,1,mango kurk gorunumlu ceket match
5440,0,category mismatch pajama not fur coat
5441,1,mango kurk gorunumlu ceket match
5442,1,mango kurk gorunumlu ceket match
5443,1,baklava desenli hirka match
5444,1,baklava desenli hirka match
5445,1,baklava desenli hirka match
5446,1,baklava desenli hirka match
5447,0,kazak not hirka garment type
5448,1,bas ortu esarp match
5449,1,ic basortu match
5450,1,bas ortu esarp match
5451,1,bas ortu esarp match
5452,1,bas ortu match
5453,0,tote bag not tisort
5454,1,bts tisort match
5455,0,tote bag not tisort
5456,1,bts tisort match
5457,0,tote bag not tisort
5458,1,kadin pantolon takim match
5459,0,erkek suit not kadin pantolon takim
5460,1,kadin pantolon takim match
5461,1,kadin pantolon takim match
5462,1,kadin pantolon takim match
5463,1,koton erkek kazak match
5464,1,koton erkek kazak match
5465,0,sweatshirt category not kazak
5466,1,koton erkek kazak match
5467,1,koton erkek kazak match
5468,1,erkek fermuarli hirka match
5469,1,erkek fermuarli hirka match
