pair_id,verdict,reason
3150,1,brand karen matches trenchcoat
3151,0,brand harley davidson not karen
3152,0,brand crea halı unrelated to karen
3153,0,different brand/category not karen
3154,0,unrelated kaykay toy
3155,0,chocolate not lindt brand
3156,0,chocolate not lindt brand
3157,0,chocolate not lindt brand
3158,0,chocolate not lindt brand
3159,0,milk product not lindt
3160,1,zebra stor perde matches
3161,1,zebra stor perde matches
3162,1,stor perde matches
3163,1,zebra stor perde matches
3164,1,zebra stor perde matches
3165,1,corkscrew set matches
3166,1,corkscrew matches
3167,1,corkscrew matches
3168,1,wine corkscrew matches
3169,1,corkscrew set matches
3170,1,muscent perfume brand match
3171,1,muscent perfume brand match
3172,1,muscent perfume brand match
3173,1,muscent perfume brand match
3174,1,muscent perfume brand match
3175,1,spiderman themed tshirt
3176,1,spiderman figure
3177,1,spiderman themed sweatshirt
3178,1,spiderman figure set
3179,1,spiderman themed tracksuit
3180,1,minecraft themed toy car
3181,1,minecraft figure set
3182,1,minecraft branded blush collab
3183,0,unrelated blue light glasses
3184,0,unrelated heater product
3185,1,bluetooth party speaker
3186,1,bluetooth party speaker
3187,1,bluetooth party speaker
3188,1,bluetooth party speaker
3189,1,bluetooth party speaker
3190,1,vegetable slicer matches
3191,1,vegetable slicer matches
3192,1,mandoline vegetable slicer matches
3193,1,vegetable slicer matches
3194,1,vegetable slicer matches
3195,1,dish rack matches
3196,1,dish rack matches
3197,1,dish rack matches
3198,1,dish rack matches
3199,1,dish drainer rack matches
3200,1,solante sunscreen close brand match
3201,1,solante sunscreen close brand match
3202,1,solante sunscreen close brand match
3203,1,solante sunscreen close brand match
3204,1,solante sunscreen close brand match
3205,1,generator matches
3206,1,generator matches
3207,1,generator matches
3208,1,generator matches
3209,1,generator matches
3210,1,friends tv show tshirt
3211,1,friends tv show mug
3212,0,unrelated notebook not tv show themed
3213,1,friends themed poster
3214,1,friends central perk themed notebook
3215,1,cream co brand match
3216,1,cream co brand match
3217,1,cream co brand match
3218,1,cream co brand match
3219,1,cream co brand match
3220,1,dallixa brand hair serum
3221,0,davines brand not dallixa
3222,0,davines brand not dallixa
3223,0,unrelated coffee syrup pump
3224,0,davines brand not dallixa
3225,1,spectrum watch brand match
3226,1,spectrum watch brand match
3227,1,spectrum watch brand match
3228,1,spectrum watch brand match
3229,1,spectrum watch brand match
3230,1,şap alum product matches
3231,1,şap alum product matches
3232,1,şap taşı matches
3233,1,cilt şapı alum stone matches
3234,1,cilt şapı alum stone matches
3235,1,bioderma brand skin cream
3236,1,bioderma brand cleanser
3237,1,bioderma brand cream
3238,1,bioderma brand cream
3239,1,bioderma brand skincare set
