pair_id,verdict,reason
8400,1,kadın blazer yelek eşleşiyor
8401,1,kadın blazer yelek eşleşiyor
8402,1,kadın blazer yelek eşleşiyor
8403,1,hotiç marka ayakkabı
8404,1,yaya by hotiç alt markası
8405,1,yaya by hotiç alt markası
8406,1,hotiç marka ayakkabı
8407,1,hotiç marka ayakkabı
8408,1,tesettür pardösü eşleşiyor
8409,1,tesettür pardösü eşleşiyor
8410,1,tesettür pardösü eşleşiyor
8411,1,tesettür kap - pardösü olarak tanımlanmış
8412,0,tesettür kategorisinde değil - dış giyim pardösü
8413,1,isim yazılı hastane çıkışı seti
8414,1,isim yazılı hastane çıkışı seti
8415,1,isim yazılı hastane çıkışı seti
8416,1,isim yazılı hastane çıkışı seti
8417,1,isim yazılı hastane çıkışı seti
8418,1,tuva şal marka eşleşiyor
8419,1,tuva şal marka eşleşiyor
8420,1,tuva şal marka eşleşiyor
8421,1,tuva şal marka eşleşiyor
8422,1,tuva şal marka eşleşiyor
8423,0,pijama takımı - altı değil
8424,0,pijama üstü - altı değil
8425,0,pijama takımı - altı değil
8426,1,pijama altı kategorisi eşleşiyor
8427,0,pijama takımı - altı değil
8428,1,oysho kayak montu - mont eşleşiyor
8429,1,oysho mont kategorisi eşleşiyor
8430,0,ceket/rüzgarlık - mont değil
8431,0,spor ceket - mont değil
8432,0,ceket - mont değil
8433,1,biberon isıtıcı ve sterilizatör eşleşiyor
8434,1,biberon ısıtıcı eşleşiyor
8435,1,biberon ısıtıcı eşleşiyor
8436,1,biberon sterilizatörü eşleşiyor
8437,1,biberon sterilizatör eşleşiyor
8438,1,ipekyol kumaş pantolon eşleşiyor
8439,1,ipekyol kumaş pantolon eşleşiyor
8440,1,ipekyol kumaş pantolon eşleşiyor
8441,1,ipekyol kumaş pantolon eşleşiyor
8442,1,ipekyol kumaş pantolon eşleşiyor
8443,1,hobby house ahşap oyuncak marka eşleşiyor
8444,0,marka farklı - buradadavar hobi ahşap
8445,0,marka farklı - buradadavar hobi ahşap
8446,1,hobby house ahşap oyuncak marka eşleşiyor
8447,1,hobby house ahşap oyuncak marka eşleşiyor
8448,1,dolu oyuncak marka eşleşiyor
8449,1,dolu oyuncak marka eşleşiyor
8450,1,dolu oyuncak marka eşleşiyor
8451,0,marka fisher price - dolu değil
8452,0,oyuncak değil lazımlık ürünü
8453,1,cazador erkek mont eşleşiyor
8454,1,başlıkta mont geçiyor
8455,1,başlıkta mont geçiyor
8456,1,başlıkta mont geçiyor
8457,0,sweat - mont değil
8458,1,ayakkabılar genel sorgusu eşleşiyor
8459,1,ayakkabılar genel sorgusu eşleşiyor
8460,1,ayakkabılar genel sorgusu eşleşiyor
8461,1,ayakkabılar genel sorgusu eşleşiyor
8462,1,ayakkabılar genel sorgusu eşleşiyor
8463,1,defacto erkek çocuk mont eşleşiyor
8464,1,defacto erkek çocuk mont başlıkta belirtilmiş
8465,1,defacto erkek çocuk mont başlıkta belirtilmiş
8466,1,defacto erkek çocuk mont eşleşiyor
8467,1,defacto erkek çocuk mont eşleşiyor
8468,1,taba bot eşleşiyor
