pair_id,verdict,reason
10850,1,llm_distill p=0.986 bert=0.996
10851,1,llm_distill p=0.950 bert=0.994
10852,1,llm_distill p=0.986 bert=0.996
10853,1,llm_distill p=0.973 bert=0.994
10854,1,llm_distill p=0.978 bert=0.995
10855,1,llm_distill p=0.981 bert=0.991
10856,1,llm_distill p=0.428 bert=0.891
10857,1,llm_distill p=0.971 bert=0.996
10858,1,llm_distill p=0.985 bert=0.996
10859,1,llm_distill p=0.973 bert=0.994
10860,0,llm_distill p=0.051 bert=0.005
10861,0,llm_distill p=0.048 bert=0.005
10862,1,llm_distill p=0.979 bert=0.983
10863,1,llm_distill p=0.963 bert=0.977
10864,1,llm_distill p=0.970 bert=0.983
10865,1,llm_distill p=0.954 bert=0.981
10866,1,llm_distill p=0.975 bert=0.986
10867,1,llm_distill p=0.694 bert=0.994
10868,1,llm_distill p=0.936 bert=0.995
10869,1,llm_distill p=0.993 bert=0.996
10870,1,llm_distill p=0.989 bert=0.996
10871,1,llm_distill p=0.973 bert=0.995
10872,1,llm_distill p=1.000 bert=0.997
10873,1,llm_distill p=1.000 bert=0.997
10874,1,llm_distill p=1.000 bert=0.997
10875,1,llm_distill p=0.999 bert=0.997
10876,1,llm_distill p=0.999 bert=0.997
10877,1,llm_distill p=0.990 bert=0.996
10878,1,llm_distill p=0.982 bert=0.994
10879,1,llm_distill p=0.974 bert=0.996
10880,1,llm_distill p=0.758 bert=0.996
10881,1,llm_distill p=0.830 bert=0.995
10882,1,llm_distill p=0.999 bert=0.996
10883,1,llm_distill p=0.991 bert=0.996
10884,1,llm_distill p=0.993 bert=0.996
10885,1,llm_distill p=0.975 bert=0.993
10886,1,llm_distill p=0.976 bert=0.995
10887,1,llm_distill p=0.999 bert=0.996
10888,1,llm_distill p=1.000 bert=0.996
10889,1,llm_distill p=0.999 bert=0.995
10890,1,llm_distill p=0.998 bert=0.996
10891,1,llm_distill p=0.998 bert=0.996
10892,1,llm_distill p=0.933 bert=0.994
10893,1,llm_distill p=0.908 bert=0.993
10894,1,llm_distill p=0.942 bert=0.994
10895,1,llm_distill p=0.928 bert=0.994
10896,1,llm_distill p=0.923 bert=0.993
10897,1,llm_distill p=0.999 bert=0.997
10898,1,llm_distill p=0.999 bert=0.997
10899,1,llm_distill p=0.998 bert=0.997
10900,1,llm_distill p=0.993 bert=0.996
10901,1,llm_distill p=0.994 bert=0.997
10902,1,llm_distill p=0.977 bert=0.994
10903,0,llm_distill p=0.216 bert=0.868
10904,1,llm_distill p=0.953 bert=0.990
10905,0,llm_distill p=0.175 bert=0.000
10906,1,llm_distill p=0.893 bert=0.989
10907,1,llm_distill p=1.000 bert=0.995
10908,1,llm_distill p=0.999 bert=0.995
10909,1,llm_distill p=0.999 bert=0.996
10910,1,llm_distill p=0.999 bert=0.996
10911,1,llm_distill p=0.997 bert=0.996
10912,1,llm_distill p=0.998 bert=0.997
10913,1,llm_distill p=0.985 bert=0.996
10914,1,llm_distill p=0.986 bert=0.991
10915,1,llm_distill p=0.993 bert=0.996
10916,1,llm_distill p=0.980 bert=0.995
10917,1,llm_distill p=0.997 bert=0.918
10918,1,llm_distill p=0.997 bert=0.967
10919,1,llm_distill p=0.999 bert=0.991
10920,1,llm_distill p=1.000 bert=0.993
10921,1,llm_distill p=1.000 bert=0.987
10922,1,llm_distill p=0.963 bert=0.994
10923,1,llm_distill p=0.989 bert=0.995
10924,1,llm_distill p=0.953 bert=0.995
10925,1,llm_distill p=0.973 bert=0.995
10926,1,llm_distill p=0.987 bert=0.995
10927,1,llm_distill p=0.995 bert=0.980
10928,1,llm_distill p=0.997 bert=0.995
10929,1,llm_distill p=0.962 bert=0.975
