pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
8050,TERM_13a70b82,ITEM_6efd6fd3c59c,cat kadın bot,bot,caterpillar,ayakkabı/bot & çizme/bot & bootie,kadın,yetişkin,desen:desenli; kullanım alanı:günlük; saya materyali:suni deri; bağlama şekli:bağcıklı,0.8656
8051,TERM_13a70b82,ITEM_6367ecf53731,cat kadın bot,cat colorado hakiki deri bot,caterpillar,ayakkabı/bot & çizme/bot & bootie,kadın,yetişkin,desen:düz; kutu durumu:kutu yok; kullanım alanı:günlük; saya materyali:nubuk,0.8628
8052,TERM_13a70b82,ITEM_e1b0555b474f,cat kadın bot,cat 015g100095 colorado deri unisex bot gri,caterpillar,ayakkabı/bot & çizme/bot & bootie,unisex,genç,kutu durumu:kutulu; desen:düz; kullanım alanı:günlük; saya materyali:tekstil,0.8475
8053,TERM_93efc88e,ITEM_0aa94035f7ef,gri crop ceket,kadın dik yaka cepli gri crop ceket - hırka,dubu butik,giyim/üst giyim/kazak & hırka/hırka,kadın,yetişkin,materyal:pamuk polyester; kol tipi:uzun kol; desen:düz; kalıp:regular,0.8277
8054,TERM_93efc88e,ITEM_40d122b65282,gri crop ceket,kadın füme kapüşonlu crop hırka ceket,over head,giyim/üst giyim/kazak & hırka/hırka,kadın,genç,materyal:pamuk; kol tipi:uzun kol; desen:düz; kalıp:regular,0.8258
8055,TERM_93efc88e,ITEM_de96b116b3e2,gri crop ceket,kadın gri modal crop blazer ceket,butik elaj,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:blazer; yaka tipi:bisiklet yaka,0.8111
8056,TERM_93efc88e,ITEM_c3127c0b0de7,gri crop ceket,kumaş garnili cep detaylı crop blazer ceket gri,quzu,giyim/dış giyim/ceket & yelek/blazer ceket,kadın,yetişkin,renk:gri; materyal:kumaş; kumaş tipi:dokuma; boy:crop,0.7972
8057,TERM_93efc88e,ITEM_508a356c058a,gri crop ceket,gri kruvaze crop blazer ceket,saade,giyim/dış giyim/ceket & yelek/ceket,kadın,genç,kol tipi:uzun kol; desen:düz; kalıp:crop; yaka tipi:ceket yaka,0.7938
8058,TERM_2e972ee8,ITEM_ee259542330a,moodun hangisi,moodzilla yetişkin kutu oyunu - modun hangisi moodun ne eğlenceli aile grup arkadaş kart oyunu,ogtwo,anne & bebek & çocuk/oyuncak/kutu oyunu,unknown,yetişkin,oyuncu sayısı:1-8 kişi; yaş:12+ yaş; dil:türkçe; menşei:tr,0.8428
8059,TERM_2e972ee8,ITEM_e3abc883bd86,moodun hangisi,mooduna göre - eğlenceli mood oyunu | arkadaş & aile için komik kutu oyunu | kart oyunu,brodger,anne & bebek & çocuk/oyuncak/kutu oyunu,unknown,yetişkin,oyuncu sayısı:1-8 kişi; yaş:12+ yaş; dil:türkçe; menşei:tr,0.8211
8060,TERM_2e972ee8,ITEM_56635321653d,moodun hangisi,yılbaşı özel oyun paketi – moodun hangisi - bomba - x - dost kazığı,zodiac store,anne & bebek & çocuk/oyuncak/kutu oyunu,unknown,yetişkin,oyuncu sayısı:1-8 kişi; yaş:12+ yaş; dil:türkçe; menşei:tr,0.8151
8061,TERM_2e972ee8,ITEM_fa251a154021,moodun hangisi,moodunu salla - komik eğlenceli mood oyunu - arkadaş aile parti yılbaşı - hangisi moodun do you meme,4koma,anne & bebek & çocuk/oyuncak/kutu oyunu,unknown,çocuk,oyuncu sayısı:2-7 kişi; yaş:11+ yaş; dil:türkçe; diğer özellikler:komik mood oyunu | arkadaş & aile için kutu oyunu zigzag mooduna göre - | kart oyunu | 216 kart what do you mood modun nedir - eğlenceli grup arkadaş aile kutu oyunu - hangisi mod moodun do you meme - durum kartı mood eğlenceli sticker defteri 230 adet bullet journal,0.8101
8062,TERM_2e972ee8,ITEM_e493cb568e03,moodun hangisi,modunu bul girls night(kiz gecesi),baski dünyasi,anne & bebek & çocuk/oyuncak/kutu oyunu,unknown,yetişkin,oyuncu sayısı:1-8 kişi; yaş:13+ yaş; dil:türkçe; menşei:tr,0.6941
8063,TERM_777eda7d,ITEM_a7679bbc790c,keçe oyuncak dikiş seti,keçe oyuncak dikiş seti - minik kedi yaratıcı eğitici  oyuncak,kabajur,anne & bebek & çocuk/oyuncak/eğitici oyuncak,unknown,çocuk,paket içeriği:1'li; yaş:3+ yaş; piller kutuya dahil mi?:hayır; dil:evrensel dil,0.8587
8064,TERM_777eda7d,ITEM_f06ebbb662c1,keçe oyuncak dikiş seti,keçe oyuncak dikiş seti - küçük tavşan sanat ve el işi oyuncak,kabajur,anne & bebek & çocuk/oyuncak/eğitici oyuncak,unknown,çocuk,paket içeriği:1'li; yaş:3+ yaş; piller kutuya dahil mi?:hayır; dil:evrensel dil,0.8187
8065,TERM_777eda7d,ITEM_50903247cec6,keçe oyuncak dikiş seti,"eğitici dikiş başlangıç kiti -eğitici üretken set , keçe malzeme, kolay eğlenceli el işi & hediyesi",self power,anne & bebek & çocuk/oyuncak/eğitici oyuncak,unknown,çocuk,paket içeriği:1'li; yaş:3+ yaş; piller kutuya dahil mi?:hayır; dil:türkçe,0.8114
8066,TERM_777eda7d,ITEM_7b12d1b7cfca,keçe oyuncak dikiş seti,"eğitici dikiş başlangıç kiti -eğitici üretken set , keçe malzeme, kolay eğlenceli el işi & hediyesi",self power,anne & bebek & çocuk/oyuncak/eğitici oyuncak,unknown,çocuk,paket içeriği:1+; yaş:3+ yaş; piller kutuya dahil mi?:belirtilmemiş; dil:türkçe,0.8114
8067,TERM_777eda7d,ITEM_59fafd2d3535,keçe oyuncak dikiş seti,"başlangıç dikiş seti - 8 adet el yapımı hayvan paketi,keçe malzeme, kolay ve eğlenceli el işi",self power,anne & bebek & çocuk/oyuncak/eğitici oyuncak,unknown,çocuk,paket içeriği:8'li; yaş:3+ yaş; piller kutuya dahil mi?:belirtilmemiş; dil:türkçe,0.7864
8068,TERM_6003011f,ITEM_d8013e8e0ea4,uçurtma,beyaz renk plastik altıgen uçurtma,onur uçurtma her çocuğun bir masalı olmalı,anne & bebek & çocuk/oyuncak/bahçe oyuncakları,unknown,çocuk,yaş:7+ yaş; menşei:tr; özellik:hava; renk:metalik,0.8387
8069,TERM_6003011f,ITEM_22ee0feb0549,uçurtma,sarı renk plastik altıgen uçurtma,onur uçurtma her çocuğun bir masalı olmalı,anne & bebek & çocuk/oyuncak/bahçe oyuncakları,unknown,çocuk,yaş:9+ yaş; renk:metalik,0.8362
8070,TERM_6003011f,ITEM_fa8febf2599c,uçurtma,altıgen prenses model uçurtma 50mt ipli,hak-iş oyuncak,anne & bebek & çocuk/oyuncak/bahçe & dış mekan oyuncakları/spor oyuncakları,unknown,çocuk,renk:çok renkli; yaş:3+ yaş; menşei:tr; color detail:renkli,0.7653
