pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
10500,TERM_7e3abf82,ITEM_5728aa657050,van gogh tablo,çerçeveli vincent van gogh tablo 30x40cm 40x60cm 50x70cm siyah beyaz ahşap çerçeveli vangogh012,homepack,ev & mobilya/ev/ev dekorasyon/tablo,unknown,unknown,materyal:ahşap; parça sayısı:1; renk:siyah; çerçeve tipi:çerçeveli,0.8336
10501,TERM_7e3abf82,ITEM_7e3ecbaba5d9,van gogh tablo,"monet matisse van gogh 3'lü tablo, poster seti - çerçevesiz",buka shops,ev & mobilya/ev/ev dekorasyon/tablo,unknown,unknown,materyal:ahşap; parça sayısı:3; renk:çok renkli; çerçeve tipi:çerçeveli,0.8249
10502,TERM_1a2d10c7,ITEM_70db6e65a028,nyx professional makeup dudak parlatıcısı,dudak parlatıcısı - butter gloss praline 15 g,nyx professional makeup,kozmetik & kişisel bakım/makyaj/dudak makyajı/dudak parlatıcısı,unknown,unknown,renk:bej; görünüm:işıltılı; menşei:tr; kutu durumu:kutulu,0.8567
10503,TERM_1a2d10c7,ITEM_2c950ab4096c,nyx professional makeup dudak parlatıcısı,dudak parlatıcısı - butter gloss madeleine 15 g,nyx professional makeup,kozmetik & kişisel bakım/makyaj/dudak makyajı/dudak parlatıcısı,unknown,unknown,renk:bej; görünüm:işıltılı; menşei:tr; kutu durumu:kutulu,0.84
10504,TERM_1a2d10c7,ITEM_d8843d89c60c,nyx professional makeup dudak parlatıcısı,dudak parlatıcısı - lip lingerie shimmer clear 800897155346,nyx professional makeup,kozmetik & kişisel bakım/makyaj/dudak makyajı/dudak parlatıcısı,unknown,yetişkin,renk:beyaz; görünüm:parlak; kutu durumu:kutu yok; color detail:clear,0.8157
10505,TERM_1a2d10c7,ITEM_caec7af5987b,nyx professional makeup dudak parlatıcısı,shine loud high shine lip color world shaper - dudak parlatıcısı,nyx professional makeup,kozmetik & kişisel bakım/makyaj/dudak makyajı/ruj,unknown,unknown,kutu durumu:kutu yok; görünüm:parlak; form:stick; renk:pembe,0.8071
10506,TERM_1a2d10c7,ITEM_500d9d501d77,nyx professional makeup dudak parlatıcısı,lip i.v. vitamin içeren parlatıcı + tint - 13 cranberry splash,nyx professional makeup,kozmetik & kişisel bakım/makyaj/dudak makyajı/ruj,unknown,unknown,görünüm:işıltılı; kutu durumu:kutu yok; form:stick; renk:kahverengi,0.7977
10507,TERM_1c0003e1,ITEM_1e930bd4cadf,h&m kız çocuk elbise,desenli ve pamuklu elbise,h&m,giyim/elbise,kadın,bebek & çocuk,kumaş tipi:belirtilmemiş; materyal:pamuklu; kol tipi:askılı; desen:desenli,0.8122
10508,TERM_1c0003e1,ITEM_5c72845f2de0,h&m kız çocuk elbise,fırfırlı ve pamuklu elbise,h&m,giyim/elbise,kadın,bebek & çocuk,kumaş tipi:belirtilmemiş; materyal:pamuklu; kol tipi:büzgülü/fırfırlı kol; desen:armürlü,0.8113
10509,TERM_1c0003e1,ITEM_625338234f88,h&m kız çocuk elbise,fırfırlı ve pamuklu elbise,h&m,giyim/elbise,kadın,yetişkin,kumaş tipi:dokuma; materyal:pamuklu; kol tipi:büzgülü/fırfırlı kol; desen:armürlü,0.8113
