pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
2450,TERM_dbdb5b22,ITEM_64201277effa,pandamkee,25 cm çiçek serisi - peluş panda oyuncak,pandamkee,anne & bebek & çocuk/oyuncak/peluş oyuncak,unisex,çocuk,renk:siyah; boyut:50 cm; yaş:3 - 4 yaş; dil:türkçe,0.7785
2451,TERM_dbdb5b22,ITEM_f4719bf17a49,pandamkee,ayakta duran siyah tulumlu şapkalı panda peluş,pandamkee,anne & bebek & çocuk/oyuncak/peluş oyuncak,unisex,çocuk,renk:çok renkli; boyut:80 cm; yaş:tüm yaş grupları; dil:türkçe,0.7661
2452,TERM_dbdb5b22,ITEM_e1beb2e36389,pandamkee,uyku arkadaşım peluş tavşan,pandamkee,anne & bebek & çocuk/oyuncak/peluş oyuncak,unisex,yetişkin,renk:gri; boyut:45 cm; yaş:3+ yaş; dil:evrensel dil,0.7582
2453,TERM_dbdb5b22,ITEM_e7fa52b3d535,pandamkee,uyku arkadaşım peluş tavşan,pandamkee,anne & bebek & çocuk/oyuncak/peluş oyuncak,unisex,çocuk,renk:sarı; boyut:45 cm; yaş:tüm yaş grupları; dil:türkçe,0.7582
2454,TERM_dbdb5b22,ITEM_6200331b2146,pandamkee,85 cm penguen sevgiliye özel,pandamkee,anne & bebek & çocuk/oyuncak/peluş oyuncak,unisex,çocuk,renk:siyah; boyut:85 cm; yaş:tüm yaş grupları; dil:türkçe,0.7578
2455,TERM_19d1cdc2,ITEM_d1c2f840621c,crocs,classic slide-210088,crocs,ayakkabı/sandalet ve terlik/terlik,kadın,yetişkin,astar materyali:eva; materyal:plastik; saya materyali:eva; kutu durumu:kutu yok,0.7565
2456,TERM_19d1cdc2,ITEM_d099e0a51f93,crocs,classic slide v2,crocs,ayakkabı/sandalet ve terlik/terlik,unisex,yetişkin,astar materyali:tekstil; saya materyali:tekstil; kutu durumu:kutu yok; topuk tipi:düz topuklu,0.7444
2457,TERM_19d1cdc2,ITEM_66ad98cd959a,crocs,207006-4s3 crocband clog t,crocs,ayakkabı/sandalet ve terlik/spor terlik,unisex,çocuk,materyal:eva; topuk tipi:düz topuklu; topuk boyu:belirtilmemiş; renk:turkuaz,0.7209
2458,TERM_19d1cdc2,ITEM_5af6f05b2b8a,crocs,classic terlik 10001-862,crocs,ayakkabı/sandalet ve terlik/spor terlik,unisex,genç,materyal:eva; topuk tipi:dolgu topuklu; topuk boyu:kısa topuklu (1- 4 cm); renk:kahverengi,0.72
2459,TERM_19d1cdc2,ITEM_77e8b4c4fa29,crocs,classic printed camo clog unisex sandalet,crocs,ayakkabı/sandalet ve terlik/spor sandalet,unisex,yetişkin,topuk tipi:düz topuklu; topuk boyu:kısa topuklu (1- 4 cm); renk:çok renkli; yıkama talimatı:type 4,0.7149
2460,TERM_d5ce38c5,ITEM_8a72b1f7cb1c,versage,eros parfum 200 ml - erkek parfümü,versace,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,erkek,yetişkin,tip:edp; koku türü:fresh; menşei:it; ürün güvenliği bilgisi:sınıf 3 alevlenir sıvılar,0.7818
2461,TERM_d5ce38c5,ITEM_51f6a777c583,versage,eros edt 30 ml - erkek parfümü,versace,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,erkek,yetişkin,tip:edt; koku türü:oryantal; menşei:it; ürün güvenliği bilgisi:sınıf 3 alevlenir sıvılar,0.7807
2462,TERM_d5ce38c5,ITEM_ef8d5f0a0602,versage,eros edt 200 ml - erkek parfümü,versace,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,erkek,yetişkin,tip:edt; koku türü:oryantal; menşei:it; ürün güvenliği bilgisi:sınıf 3 alevlenir sıvılar,0.7806
2463,TERM_d5ce38c5,ITEM_e5e51afe82b1,versage,eros edp 50 ml - erkek parfümü,versace,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,erkek,yetişkin,tip:edp; koku türü:oryantal; menşei:it; ürün güvenliği bilgisi:sınıf 3 alevlenir sıvılar,0.7805
2464,TERM_d5ce38c5,ITEM_38e57a1befea,versage,eros edp 200 ml - erkek parfümü,versace,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,erkek,yetişkin,tip:edp; koku türü:oryantal; menşei:it; ürün güvenliği bilgisi:sınıf 3 alevlenir sıvılar,0.7805
2465,TERM_01019813,ITEM_068ed4644b72,anlas,3.00-10 42j mb-510 tl irc anlaş,anlas,otomobil & motosiklet/lastik & jant/motosiklet lastikleri,unknown,unknown,garanti süresi:2 yıl; yıl:2023; menşei:tr; tamir edilebilirlik:tamir edilmez.,0.8443
2466,TERM_01019813,ITEM_d4ba6bb14a27,anlas,(ırc) 3.50-10 mb-77 tubeles 51j motosiklet lastiği,anlas,otomobil & motosiklet/lastik & jant/motosiklet lastikleri,unknown,unknown,garanti süresi:garantisiz; mevsim:4 mevsim; yıl:2025; diğer özellikler:hem şehir içi hem de uzun yol sürüşlerinde güvenliğe ve performansa önem veren sürücüler için tasarlanan anlas irc mb-77 3.50-10 51j scooter lastiği,0.8323
2467,TERM_01019813,ITEM_bd402b2666dd,anlas,130/70-12 sc-500 winter 2 tubeless reinforced #6112,anlas,otomobil & motosiklet/lastik & jant/motosiklet lastikleri,unknown,unknown,garanti süresi:2 yıl; mevsim:kış; yıl:2023; menşei:tr,0.8303
2468,TERM_01019813,ITEM_d0433d6cf83c,anlas,irc takım 90/90-12 ve 3.50-10 mb-79 scooter motorsiklet lastiği ön arka set (2 ürün farklı ebattır),anlas,otomobil & motosiklet/lastik & jant/motosiklet lastikleri,unknown,unknown,garanti süresi:2 yıl; mevsim:4 mevsim; yıl:2025; menşei:tr,0.8283
