pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
9100,TERM_9fda6b5d,ITEM_f2e02f42ab38,erkek çocuk beyaz tişört,erkek çocuk beyaz basic bisiklet yaka tişört 50279614-vr013,u.s. polo assn.,giyim/üst giyim/t-shirt,erkek,çocuk,desen:düz; kalıp:belirtilmemiş; yaka tipi:bisiklet yaka; materyal:tekstil,0.8014
9101,TERM_9fda6b5d,ITEM_91e578271911,erkek çocuk beyaz tişört,beyaz erkek çocuk t-shirt,u.s. polo assn.,giyim/üst giyim/t-shirt,erkek,çocuk,desen:baskılı; kalıp:regular; yaka tipi:bisiklet yaka; materyal:pamuklu,0.7967
9102,TERM_f184aa15,ITEM_5858541dc43e,nike initiator,initiator,nike,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,kadın,yetişkin,dış materyal:tekstil; bağlama şekli:bağcıklı; iç taban materyali:tekstil; taban materyali:eva,0.9509
9103,TERM_f184aa15,ITEM_fe945eaf7029,nike initiator,initiator unisex koşu ve yürüyüş spor ayakkabısı,nike,ayakkabı/spor ayakkabı/koşu & antrenman ayakkabısı,erkek,yetişkin,bağlama şekli:bağcıklı; dış materyal:tekstil; renk:gri; taban materyali:termoplastik,0.901
9104,TERM_f184aa15,ITEM_b6dc0024f158,nike initiator,unisex koşu ayakkabısı  initiator,nike,ayakkabı/spor ayakkabı/koşu & antrenman ayakkabısı,unisex,yetişkin,bağlama şekli:bağcıklı; dış materyal:tekstil; renk:bej; taban materyali:kauçuk,0.8976
9105,TERM_f184aa15,ITEM_35c91fca5546,nike initiator,initiator erkek koşu ayakkabısı,nike,ayakkabı/spor ayakkabı/koşu & antrenman ayakkabısı,erkek,yetişkin,bağlama şekli:bağcıklı; dış materyal:suni deri; renk:beyaz; taban materyali:poli,0.8914
9106,TERM_f184aa15,ITEM_5ca3c52662c4,nike initiator,wmns nike initiator cn cn,nike,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:düz taban; koleksiyon:basic; dış materyal:tekstil; bağlama şekli:cırt bant,0.8806
9107,TERM_2071d50f,ITEM_860d2dcd461e,mango blazer ceket,cepli blazer ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:blazer; yaka tipi:devrik yaka,0.9389
9108,TERM_2071d50f,ITEM_965a021134cd,mango blazer ceket,düz kesim blazer ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:v yaka,0.9376
9109,TERM_2071d50f,ITEM_d111fc3e7730,mango blazer ceket,düz kesim kalıplı blazer ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:devrik yaka,0.9261
9110,TERM_2071d50f,ITEM_4cd73617e75f,mango blazer ceket,yün kumaş blazer ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:devrik yaka,0.9217
9111,TERM_2071d50f,ITEM_cdb5666d4be4,mango blazer ceket,kalıplı blazer ceket,mango woman,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:v yaka,0.9154
9112,TERM_eb1cc250,ITEM_92f16c293a9f,twigy kadın ev terliği,bej kadın ev terliği,twigy,ayakkabı/ev terliği & botu/panduf,kadın,yetişkin,ortam:lounge/home; materyal:tekstil; renk:bej; topuk boyu:kısa topuklu (1- 4 cm),0.8956
9113,TERM_eb1cc250,ITEM_498dd3315426,twigy kadın ev terliği,pisa kadın ev terliği bej 36/41,twigy,ayakkabı/ev terliği & botu/ev terliği,kadın,yetişkin,taban:kauçuk; materyal:tekstil; taban materyali:kauçuk; bağlama şekli:bağcıksız,0.8788
9114,TERM_eb1cc250,ITEM_1bdb7d1e07c9,twigy kadın ev terliği,dream kadın ev terliği mavi 37/41,twigy,ayakkabı/ev terliği & botu/ev terliği,kadın,yetişkin,taban:kauçuk; materyal:peluş; bağlama şekli:bağcıksız; taban materyali:termoplastik,0.8783
9115,TERM_eb1cc250,ITEM_b6b84b413547,twigy kadın ev terliği,hilary kadın ev terliği bej 37/41,twigy,ayakkabı/ev terliği & botu/ev terliği,kadın,yetişkin,taban:kauçuk; materyal:tekstil; taban materyali:kauçuk; bağlama şekli:bağcıksız,0.8752
9116,TERM_eb1cc250,ITEM_5a277dbbaca9,twigy kadın ev terliği,kahve kadın ev terliği,twigy,ayakkabı/ev terliği & botu/panduf,kadın,yetişkin,ortam:lounge/home; materyal:tekstil; renk:kahverengi; topuk boyu:kısa topuklu (1- 4 cm),0.8751
9117,TERM_8a3af244,ITEM_59a8a2ca0e4d,bebek araba koltuğu,edolika 9-36kg lux oto koltuğu - charming princess,disney,anne & bebek & çocuk/çocuk gereçleri/oto koltuğu ve aksesuarları/oto koltuğu,unknown,bebek,garanti süresi:2 yıl; taşıma kapasitesi:0 - 18 kg; renk:çok renkli; 360 derece dönebilme:yok,0.7574
9118,TERM_8a3af244,ITEM_e81bf8cd7f76,bebek araba koltuğu,platinium 0-25kg oto koltuğu - pink,comfymax,anne & bebek & çocuk/çocuk gereçleri/oto koltuğu ve aksesuarları/oto koltuğu,unknown,bebek,garanti süresi:2 yıl; taşıma kapasitesi:0-25 kg; renk:çok renkli; 360 derece dönebilme:yok,0.7473
