pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
6300,TERM_e25da47f,ITEM_c735eb5787fa,massimo dutti t-shirt,%100 pamuklu interlok bisiklet yaka t-shirt,massimo dutti,giyim/üst giyim/t-shirt,kadın,yetişkin,desen:düz; kalıp:regular; yaka tipi:bisiklet yaka; materyal:pamuklu,0.9189
6301,TERM_e25da47f,ITEM_952a9462a1ae,massimo dutti t-shirt,regular fit kısa kollu t-shirt,massimo dutti,giyim/üst giyim/t-shirt,kadın,yetişkin,desen:düz; kalıp:regular; yaka tipi:bisiklet yaka; materyal:%100 pamuk,0.914
6302,TERM_e25da47f,ITEM_5dbc0777bfe4,massimo dutti t-shirt,kısa reglan kollu pamuklu t-shirt,massimo dutti,giyim/üst giyim/t-shirt,kadın,yetişkin,desen:düz; kalıp:straight; yaka tipi:bisiklet yaka; materyal:pamuklu,0.9031
6303,TERM_9157f4a5,ITEM_6cf8777ddd0d,mukavva karton,mukavva 35*50 - 5 li set 1mm,özkan,kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/teknik & özel kağıt,unknown,unknown,menşei:tr,0.863
6304,TERM_9157f4a5,ITEM_82e04a2d6d7e,mukavva karton,100x120cm 8adet 3mm oluklu mukavva karton - ödev kartonu - proje kartonu - düz karton,kraft,kırtasiye & ofis malzemeleri/ofis sarf tüketim malzemesi,unknown,unknown,,0.8543
6305,TERM_9157f4a5,ITEM_1b95b777b667,mukavva karton,5 adet mukavva 1 mm 70 cm x 100 cm ambalajlı sert karton,saray,kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/teknik & özel kağıt,unknown,unknown,menşei:cn,0.8529
6306,TERM_9157f4a5,ITEM_f7e7a1f90f75,mukavva karton,elegant gri mukavva 35x50cm 2mm,art,kırtasiye & ofis malzemeleri/kırtasiye/el işi malzemesi,unknown,unknown,türü:kaplama kağıdı,0.8348
6307,TERM_9157f4a5,ITEM_544fcc2af6c3,mukavva karton,70x50 oluklu mukavva karton (12'li paket) 3mm - puzzle kartonu - proje kartonu - tuval kartonu,kraft,kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/teknik & özel kağıt,unisex,yetişkin,,0.8334
6308,TERM_b6e43a61,ITEM_725b204f60a3,riccon loafer,kadın loafer 0012510 siyah,riccon,ayakkabı/günlük ayakkabı/loafer ayakkabı,kadın,yetişkin,materyal:suni deri; astar materyali:suni deri; bağlama şekli:slip-on; renk:siyah,0.9056
6309,TERM_b6e43a61,ITEM_9eb78f3b740c,riccon loafer,kadın loafer 00120204 siyah rugan,riccon,ayakkabı/günlük ayakkabı/loafer ayakkabı,kadın,yetişkin,astar materyali:suni deri; materyal:suni deri; bağlama şekli:slip-on; renk:siyah,0.8931
6310,TERM_b6e43a61,ITEM_4ce193f1e758,riccon loafer,kadın loafer 0012558 siyah rugan,riccon,ayakkabı/günlük ayakkabı/loafer ayakkabı,kadın,yetişkin,astar materyali:suni deri; materyal:suni deri; bağlama şekli:slip-on; renk:siyah,0.8905
6311,TERM_b6e43a61,ITEM_27b5fbca36b3,riccon loafer,kadın loafer 0012511 siyah rugan,riccon,ayakkabı/günlük ayakkabı/loafer ayakkabı,kadın,yetişkin,astar materyali:suni deri; materyal:suni deri; bağlama şekli:slip-on; renk:siyah,0.8903
6312,TERM_b6e43a61,ITEM_804fa3e0f6fb,riccon loafer,kadın loafer 0012510 siyah rugan,riccon,ayakkabı/günlük ayakkabı/loafer ayakkabı,kadın,yetişkin,astar materyali:suni deri; materyal:suni deri; bağlama şekli:slip-on; renk:siyah,0.8884
6313,TERM_ec17ccc5,ITEM_de3c7b8d1d3f,kadın kapşonlu,kapüşonlu fermuarlı oversize mevsimlik unisex sweatshirt,pandy,giyim/üst giyim/sweatshirt,unisex,yetişkin,kutu durumu:kutu yok; kol tipi:uzun kol; desen:düz; kalıp:oversize,0.7525
6314,TERM_ec17ccc5,ITEM_b9cc00c5bb87,kadın kapşonlu,yıldız baskılı unisex kapüşonlu oversize mevsimlik fermuarlı sweatshirt/hırka,pandy,giyim/üst giyim/sweatshirt,unisex,yetişkin,kol tipi:uzun kol; kutu durumu:kutu yok; desen:baskılı; kalıp:oversize,0.7503
