pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
1400,TERM_68b2f730,ITEM_a775542e60a5,temizleyici,"clean and cleanser jel – %2 salisilik asit + aloe vera, gözenek temizleyici, su bazlı, kokusuz",leef,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,unknown,unknown,cilt tipi:tüm cilt tipleri; ek özellik:paraben içermeyen; form:jel; hacim:100 ml,0.6896
1401,TERM_68b2f730,ITEM_1b9ff3182071,temizleyici,clean clear peeling özellikli arındırıcı yüz temizleme jeli 150 ml,clean & clear,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,unknown,unknown,cilt tipi:tüm cilt tipleri; ek özellik:anti alerjik; form:jel; hacim:150 ml,0.6815
1402,TERM_68b2f730,ITEM_5aa1815df2bc,temizleyici,makyaj ve yüz temizleme mucize puf silici sadece su ile makyaj temizleme makeup cleaner,m90,kozmetik & kişisel bakım/cilt bakım/yüz bakım/makyaj temizleyici,unknown,unknown,hacim:1 - 15 ml; cilt tipi:tüm cilt tipleri; ek özellik:vegan; form:jel,0.6687
1403,TERM_68b2f730,ITEM_c726f7248027,temizleyici,2' li cleasing oil temizleyici yağ makyaj temizleme jeli hyaluronic acid bakım seti,vang,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,unknown,unknown,cilt tipi:tüm cilt tipleri; ek özellik:vegan; form:jel; hacim:100 ml,0.6622
1404,TERM_68b2f730,ITEM_8c998492daba,temizleyici,the cleansing gel karma yağlı ve akneye eğilimli ciltler için arındırıcı yüz temizleme jeli 200 ml,etat pur,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,unknown,unknown,cilt tipi:yağlı; ek özellik:paraben içermeyen; form:jel; hacim:200 ml,0.656
1405,TERM_c41c8665,ITEM_b917f56b07b1,dönüşüm,dönüşüm - franz kafka.,can yayınları,kitap/roman ve edebiyat/edebiyat/dünya edebiyatı,unknown,unknown,boyut:normal boy; yazar:franz kafka; basım yılı:2024; sayfa sayısı:401-450 yaprak,0.6765
1406,TERM_c41c8665,ITEM_abb3d936e8a2,dönüşüm,dönüşüm - - franz kafka kitabı,parodi yayınları,kitap/roman ve edebiyat/roman,unknown,yetişkin,yazar:mihri mavi; roman türü:macera-gizem; basım yılı:2022; setli/tekil:tekil ürün,0.66
1407,TERM_c41c8665,ITEM_6faad674e4c4,dönüşüm,dönüşüm,türkiye iş bankasi kültür yayinlari,kitap/roman ve edebiyat/roman,unknown,yetişkin,boyut:normal boy; sayfa sayısı:51-100; yazar:franz kafka; roman türü:klasikler,0.6439
1408,TERM_c41c8665,ITEM_9ac7efa08a12,dönüşüm,dönüşüm tarotu - osho,butik yayıncılık,"kitap/hobi, sanat, akademik/hobi/astroloji",unknown,unknown,basım dili:türkçe; boyut:büyük boy; yazar:osho; basım yılı:2020 ve öncesi,0.6267
1409,TERM_c41c8665,ITEM_87c85d2f849e,dönüşüm,dönüşüm iş bankası kültür yayınları,türkiye iş bankasi kültür yayinlari,kitap/roman ve edebiyat/edebiyat/dünya edebiyatı,unknown,unknown,boyut:normal boy; yazar:franz kafka; basım yılı:2020 ve öncesi; sayfa sayısı:101-150,0.6096
1410,TERM_257f7ecd,ITEM_4615c0825ded,redline,4k android tv box - ip.tv / full paket yayın - akıllı tv kutusu - internet tv / medıa player,redlineucar,elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/ses sistemleri/media player,unknown,unknown,renk:siyah; hdmi:var; çözünürlük teknolojisi:4k; usb:var,0.7953
1411,TERM_257f7ecd,ITEM_ef8a6b7771b2,redline,ip-70 max android 13 tv box 2gb/16gb,redline,elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/uydu alıcı,unknown,unknown,renk:siyah; wi-fi özelliği:var; ethernet:var; hdmi:var,0.7874
1412,TERM_257f7ecd,ITEM_95b0ba0a24ed,redline,ip-70 max android 10 tv box 2gb/16gb,redline,elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/uydu alıcı,unknown,unknown,renk:siyah; wi-fi özelliği:var; ethernet:var; hdmi:var,0.7855
1413,TERM_257f7ecd,ITEM_d6d6d0f438f0,redline,ip-80 max 8k ultra hd android tv box,redline,elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/ses sistemleri/media player,unknown,unknown,priz tipi:c / f; renk:siyah; hdmi:var; çözünürlük teknolojisi:8k,0.7811
1414,TERM_257f7ecd,ITEM_c324b9790e4b,redline,redline ip-70 max android 13,redlineucar,elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/ses sistemleri/media player,unknown,unknown,priz tipi:c / f; renk:siyah; hdmi:var; çözünürlük teknolojisi:hd,0.7766
1415,TERM_582e168d,ITEM_c86b2c5591f6,sidefer,damla 30 ml,sidefer,süpermarket/sağlık/gıda takviyesi ve vitamin/vitamin,unknown,yetişkin,çeşit:multivitamin; aroma:aromasız; form:sıvı; paket içeriği:1+,0.8905
1416,TERM_582e168d,ITEM_8cf37e06e2f7,sidefer,damla 30 ml 2 adet,sidefer,süpermarket/sağlık/gıda takviyesi ve vitamin/vitamin,unknown,yetişkin,çeşit:multivitamin; aroma:aromasız; form:sıvı; paket içeriği:1+,0.8748
1417,TERM_582e168d,ITEM_e461e151d759,sidefer,damla takviye edici gıda 30ml şişe - 2 'li paket,sidefer,süpermarket/sağlık/gıda takviyesi ve vitamin/vitamin,unknown,yetişkin,çeşit:multivitamin; aroma:aromasız; form:sıvı; paket içeriği:10'lu,0.7981
1418,TERM_582e168d,ITEM_1093163be44f,sidefer,sukrozomiyal demir vitamin c vitamin b12 30 kapsül,sidefer,süpermarket/sağlık/gıda takviyesi ve vitamin/vitamin,unknown,yetişkin,çeşit:multivitamin; aroma:aromasız; form:kapsül; paket içeriği:30'lu,0.7347
1419,TERM_582e168d,ITEM_885574686b0f,sidefer,sukrozomiyal demir vitamin c vitamin b12 30 kapsül takviye,sidefer,süpermarket/sağlık/gıda takviyesi ve vitamin/vitamin,unknown,yetişkin,çeşit:multivitamin; aroma:aromasız; form:kapsül; paket içeriği:30'lu,0.7038
