pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
12250,TERM_57e87310,ITEM_214efb9e4149,metal sunum,6’lı kare parlak metal sunum tepsisi seti – kahve yanı lokum/çerez/ikram servis tabağı,skygo,ev & mobilya/ev/sofra & mutfak/sofra/tepsi,unknown,unknown,materyal:krom; renk:gümüş; boyut/ebat:22 cm; parça sayısı:4+,0.7358
12251,TERM_f9d8b5ab,ITEM_86e395715834,motor kilidi,motosiklet kilidi taşınabilir (siyah)60x500mm,motoran,otomobil & motosiklet/motosiklet/motosiklet ekipmanları/kilit & alarm,unknown,unknown,garanti süresi:belirtilmemiş; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.8222
12252,TERM_f9d8b5ab,ITEM_edd83706ae33,motor kilidi,"motosiklet için su geçirmez, 120db alarmlı ve halatlı disk kilidi motorsiklet kilidi",fulltech bilişim,otomobil & motosiklet/motosiklet/motosiklet ekipmanları/kilit & alarm,unknown,unknown,garanti süresi:2 yıl; diğer özellikler:karışık renkli; menşei:cn; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.8095
12253,TERM_f9d8b5ab,ITEM_92d9a540809e,motor kilidi,610 mva 10 mm alarmlı çelik disk kilit motorsiklet kilidi+hatırlatma kablosu,armor,otomobil & motosiklet/motosiklet/motosiklet ekipmanları/kilit & alarm,unknown,unknown,garanti süresi:3 yıl; diğer özellikler:10mm; menşei:us; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7846
12254,TERM_f9d8b5ab,ITEM_8e0883889041,motor kilidi,alarmlı motosiklet disk kilidi disk kilit gri siyah mavi kırmızı a kalite,locks,otomobil & motosiklet/motosiklet/motosiklet ekipmanları/kilit & alarm,unknown,unknown,garanti süresi:belirtilmemiş; menşei:cn; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7842
12255,TERM_f9d8b5ab,ITEM_7300a4a2456d,motor kilidi,motorsiklet kilidi 1. kalite exstra güçlü 22 mm × 100 cm – kokusuz,lenox tools,spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet kilidi,unknown,unknown,renk:mavi; menşei:cn; bakım talimatları (genel):gıda ile temas için uygun değildir.; color detail:mavi,0.7783
12256,TERM_53b1de94,ITEM_a243334e1f33,ttec hoparlör,117 bluetooth hoparlör bluetooth hoparlör,tg,elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,unknown,unknown,suya/tere dayanıklılık:var; garanti tipi:resmi distribütör garantili; renk:gri; çoklu bağlantı:var,0.6904
12257,TERM_53b1de94,ITEM_f7d07ad55246,ttec hoparlör,1 adet 13 cm 120 watt araç oto hoparlörü-tweeterlı,tayfun,otomobil & motosiklet/oto ses görüntü sistemleri/oto hoparlör,unknown,unknown,güç (watt):120 watt; hoparlör şekli:yuvarlak; hoparlör türü:koaksiyel; hoparlör boyut (çap):13 cm,0.6739
12258,TERM_53b1de94,ITEM_3747edf65694,ttec hoparlör,"ts10 10"" 1200w aktif hoparlör",audiocenter,elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,unknown,unknown,garanti tipi:ithalatçı garantili; suya/tere dayanıklılık:var; renk:siyah; çoklu bağlantı:yok,0.6696
12259,TERM_53b1de94,ITEM_4fa76e841c6c,ttec hoparlör,ses bombası bluetooth hoparlör kablosuz taşınabilir,tg,elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,unknown,unknown,garanti tipi:ithalatçı garantili; suya/tere dayanıklılık:yok; renk:siyah; çoklu bağlantı:var,0.6552
