pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
700,TERM_c254e2b1,ITEM_a30864b780d2,samsun,galaxy a16 5g 8 gb / 256 gb siyah cep telefonu (samsung türkiye garantili),samsung,elektronik/telefon/akıllı cep telefonu/android cep telefonu,unknown,unknown,suya/toza dayanıklılık:var; batarya kapasitesi aralığı:5000-6000 mah; kulaklık girişi:usb type-c; yüz tanıma:var,0.7246
701,TERM_c254e2b1,ITEM_2dab7f1998b7,samsun,galaxy a36 5g 128gb siyah (samsung türkiye garantili),samsung,elektronik/telefon/akıllı cep telefonu/android cep telefonu,unknown,unknown,batarya kapasitesi aralığı:5000-6000 mah; suya/toza dayanıklılık:var; kulaklık girişi:usb type-c; yüz tanıma:var,0.7218
702,TERM_c254e2b1,ITEM_b5318a4de668,samsun,galaxy a16 5g 8 gb / 256 gb gümüş cep telefonu (samsung türkiye garantili),samsung,elektronik/telefon/akıllı cep telefonu/android cep telefonu,unknown,unknown,yüz tanıma:var; suya/toza dayanıklılık:var; ekran teknolojisi:fhd+; ana kamera flaş:var,0.7189
703,TERM_c254e2b1,ITEM_713d18faf2dd,samsun,galaxy a55 5g 128 gb 8 gb ram siyah uyumlu (samsung türkiye garantili),samsung,elektronik/telefon/akıllı cep telefonu/android cep telefonu,unknown,unknown,ekran teknolojisi:fhd+; ana kamera flaş:var; yüz tanıma:var; kulaklık girişi:usb type-c,0.7141
704,TERM_c254e2b1,ITEM_f2578a52d3cf,samsun,galaxy a36 5g 128 gb 8 gb ram açık yeşil ( türkiye garantili),samsung,elektronik/telefon/akıllı cep telefonu/android cep telefonu,unknown,unknown,kulaklık girişi:usb type-c; ana kamera flaş:var; batarya kapasitesi aralığı:5000-6000 mah; suya/toza dayanıklılık:var,0.7116
705,TERM_7f87548e,ITEM_7bf6645fbced,plates,"plates, egzersiz direnç lastiği",cmt,spor & outdoor/ekipman & aksesuar/pilates & yoga/pilates malzemeleri/direnç lastiği,unknown,unknown,tip:direnç lastiği; renk:çok renkli; sertlik:orta sert; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.5952
706,TERM_7f87548e,ITEM_12c6c3a4528d,plates,pilates studio spor aleti plates seti pilates barı pilates topu pompa 20 cm mini top 1kg dambıl set,leyaton,spor & outdoor/ekipman & aksesuar/pilates & yoga/pilates malzemeleri/pilates topu,unknown,unknown,renk:pembe; tip:pilates topu; boyut:büyük boy; pompa durumu:pompa dahildir,0.587
707,TERM_7f87548e,ITEM_80c20bc5044d,plates,calif gourmet flat plate 21 cm,bonna porselen,ev & mobilya/ev/sofra & mutfak/sofra/tabak,unknown,unknown,materyal:porselen; parça sayısı:6; renk:mavi; özellik:bpa free,0.5869
708,TERM_7f87548e,ITEM_d067e5197e53,plates,6'lı special handmade kelebek desen tatlı tabak seti sunum servis tabakları pasta set 15 cm,piatti naturali,ev & mobilya/ev/sofra & mutfak/sofra/tabak,unknown,unknown,materyal:seramik; parça sayısı:6; renk:çok renkli; boyut/ebat:15 x 15,0.5813
709,TERM_7f87548e,ITEM_5feed45c8c6b,plates,multifonksiyonel bar grip plate dumbbell sets (12-22 kg),ecg,spor & outdoor/ekipman & aksesuar/fitness & vücut geliştirme/dambıl & ağırlık plakası,unknown,unknown,materyal:çelik; renk:kırmızı; ağırlık:22 kg; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.5792
