pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
11550,TERM_c0738b49,ITEM_75be1cf5fdfe,balkon perdesi,balkon perdesi branda kumaşı- enxboy yağmur geçirmez-kalın-bağcıklı-düğmeli gri krem,ercanli,ev & mobilya/mobilya/perde/fon perde,unknown,unknown,materyal:pamuk; özellik:yıkanabilir; takma şekli:kornişli; parça sayısı:1 parça,0.8454
11551,TERM_d32b08d3,ITEM_4d20914a4cef,küçük mandal,ahşap mandal natural küçük mini mandal  bs-100 30 adet,südor,kırtasiye & ofis malzemeleri/kırtasiye/el işi malzemesi,unknown,unknown,türü:el işi kağıtları,0.8011
11552,TERM_d32b08d3,ITEM_4acfccff9ead,küçük mandal,kumaş mandalı hediyelik mandal 30 adet renkli kumaş mandalları küçük boy,bayar kumaş,ev & mobilya/ev/ev gereçleri/çamaşırlık ev gereçleri/çamaşır ipi & mandal,unknown,unknown,parça sayısı:1; uzunluk:2; menşei:tr,0.7946
11553,TERM_d32b08d3,ITEM_264b5ecf7aea,küçük mandal,"metal sıkı toplayan küçük boy mandal -4,5 cm",new hill,aksesuar/saç aksesuarı/toka,kadın,yetişkin,desen:düz; materyal:metal; renk:gri; menşei:hk,0.7848
11554,TERM_d32b08d3,ITEM_91f6df1c2da0,küçük mandal,"metal sıkı toplayan küçük boy mandal -4,5 cm",new hill,aksesuar/saç aksesuarı/toka,kadın,yetişkin,desen:düz; materyal:metal; renk:sarı; menşei:hk,0.7848
11555,TERM_d32b08d3,ITEM_8cbd8c5f5120,küçük mandal,metal sıkı toplayan küçük boy mandal -4 cm,new hill,aksesuar/saç aksesuarı/toka,kadın,yetişkin,desen:düz; materyal:metal; renk:gri; menşei:hk,0.7797
11556,TERM_c7012b93,ITEM_280a03ed93ed,bebek beşikleri,baby sallanır anne yanı ahşap bebek beşiği beyaz,aktehome,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/beşik,unknown,unknown,materyal:ahşap; renk:beyaz; taşıma kapasitesi:9 - 25 kg; garanti süresi:1 yıl,0.795
11557,TERM_c7012b93,ITEM_d38bcf760efe,bebek beşikleri,sallanır anne yanı bebek beşiği beyaz,afilli,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/beşik,unknown,unknown,materyal:suntalam; renk:beyaz; taşıma kapasitesi:0 - 18 kg; garanti süresi:3 yıl,0.7942
11558,TERM_c7012b93,ITEM_f94ff2265fb5,bebek beşikleri,bebek beşiği,erfa tasarim,anne & bebek & çocuk/oyuncak/ahşap oyuncak,unknown,çocuk,renk:kahverengi; parça sayısı:5; yaş:3+ yaş; color detail:ahşap rengi,0.7931
11559,TERM_c7012b93,ITEM_41f280a097ef,bebek beşikleri,pr300 sallanır 60x120 beşik,afilli,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/beşik,unknown,unknown,materyal:suntalam; renk:beyaz; taşıma kapasitesi:90 kg; garanti süresi:3 yıl,0.7927
11560,TERM_c7012b93,ITEM_23050d79115a,bebek beşikleri,new cep hediyeli sallanır sepet beşik portatif bebek beşiği hamak-bej,aluç bebe,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/beşik,unknown,unknown,materyal:metal; taşıma kapasitesi:0 - 18 kg; renk:bej; garanti süresi:belirtilmemiş,0.7849
11561,TERM_6009d1ee,ITEM_aaf9bc740fb0,sallantılı charm,sallantılı italyan charm,roseco00,aksesuar/takı & mücevher/charm,unknown,genç,tema / stil:modern; garanti süresi:garantisiz; renk:gri; materyal bileşeni:materyal bileşeni,0.83
11562,TERM_6009d1ee,ITEM_9d219835c089,sallantılı charm,316l çelik gümüş renk sallantı simli bal beteği model nomination charm – prt3500eb03412,prativas,aksesuar/takı & mücevher/charm,unknown,yetişkin,tema / stil:klasik; garanti süresi:garantisiz; renk:gümüş; ayar:316 ayar,0.7962
11563,TERM_6009d1ee,ITEM_478faee4f807,sallantılı charm,5 adet rastgele çelik italyan charm 9mm italyan charm bileklik uyumlu -sallantılı & sallantısız,janra world,aksesuar/takı & mücevher/bileklik/çelik bileklik,unisex,yetişkin,taş cinsi:yok; renk:gri; materyal:paslanmaz çelik; materyal bileşeni:paslanmaz çelik,0.796
11564,TERM_6009d1ee,ITEM_4f94d1f14c0e,sallantılı charm,küp figürlü sallantılı italyan charm,naturel,aksesuar/takı & mücevher/charm,unknown,genç,garanti süresi:garantisiz; tema / stil:modern; renk:gri; materyal bileşeni:çelik,0.7941
11565,TERM_6009d1ee,ITEM_3b85fe63e786,sallantılı charm,1 adet sallantılı özel karakter charm - italyan bileklik charmı,hobimos,aksesuar/takı & mücevher/bileklik/çelik bileklik,kadın,yetişkin,taş cinsi:yok; renk:yeşil; materyal:paslanmaz çelik; garanti süresi:garantisiz,0.7931
11566,TERM_49d731ca,ITEM_9078c4d227ac,parex temizlik bezleri,mikrofiber temizlik bezi 5'li,parex,süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/temizlik bezi,unknown,unknown,çeşit:temizlik bezi; paket içeriği:1 - 5; menşei:cn; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.9241
11567,TERM_49d731ca,ITEM_0bc62ae454cd,parex temizlik bezleri,cam bezi,parex,süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/temizlik bezi,unknown,unknown,çeşit:cam bezi; paket içeriği:1 - 5; menşei:tr; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.9058
11568,TERM_49d731ca,ITEM_5d60570aa9ef,parex temizlik bezleri,bambu bulaşık bezi,parex,süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/temizlik bezi,unknown,unknown,çeşit:mutfak bezi; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.774
