pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
8400,TERM_b17226ed,ITEM_c02e1044b1b9,kadın blazer yelek,v yaka düğmeli blazer yelek,koton,giyim/dış giyim/ceket & yelek/yelek,kadın,yetişkin,kalıp:slim; materyal:tekstil; renk:bordo; yaka tipi:v yaka,0.788
8401,TERM_b17226ed,ITEM_754118c28d14,kadın blazer yelek,astarlı düğmeli bisiklet yaka kolsuz blazer yelek,koton,giyim/dış giyim/ceket & yelek/yelek,kadın,yetişkin,kalıp:slim; materyal:tekstil; renk:kahverengi; yaka tipi:bisiklet yaka,0.7871
8402,TERM_b17226ed,ITEM_bb31f611b06e,kadın blazer yelek,astarlı kolsuz v yaka düğmeli blazer yelek,koton,giyim/dış giyim/ceket & yelek/yelek,kadın,yetişkin,kalıp:regular; materyal:tekstil; renk:siyah; yaka tipi:v yaka,0.7845
8403,TERM_58c6c520,ITEM_3bf697e15b66,hotiç ayakkabı,siyah kadın ayakkabı,hotiç,ayakkabı/topuklu ayakkabı/klasik topuklu ayakkabı,kadın,yetişkin,sürdürülebilirlik detayı:hayır; materyal:hakiki deri; ek özellik:ek özellik mevcut değil; topuk tipi:dolgu topuklu,0.9449
8404,TERM_58c6c520,ITEM_f30eb484e53d,hotiç ayakkabı,siyah kadın günlük ayakkabı,yaya by hotiç,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:düz taban; koleksiyon:basic; dış materyal:suni deri; bağlama şekli:bağcıklı,0.8784
8405,TERM_58c6c520,ITEM_09081204bce4,hotiç ayakkabı,siyah kadın casual ayakkabı 01say308270a100,yaya by hotiç,ayakkabı/günlük ayakkabı/casual ayakkabı,kadın,yetişkin,taban materyali:poli; materyal:suni deri; iç taban materyali:suni deri; renk:siyah,0.8763
8406,TERM_58c6c520,ITEM_eec09996cfbe,hotiç ayakkabı,kadın siyah düz spor ayakkabı,hotiç,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,taban tipi:düz taban; dış materyal:suni deri; bağlama şekli:bağcıklı; renk:siyah,0.8754
8407,TERM_58c6c520,ITEM_0357ad681a75,hotiç ayakkabı,hakiki deri siyah kadın spor ayakkabı,hotiç,ayakkabı/spor ayakkabı/sneaker,kadın,yetişkin,dış materyal:hakiki deri; bağlama şekli:bağcıklı; renk:siyah; materyal:hakiki deri,0.8666
8408,TERM_09419af0,ITEM_f846e225949f,tesettür giyim pardesü,özel dokuma kumaştan viscon içerikli pardösü,aker,giyim/tesettür giyim/tesettür pardesü & trençkot/tesettür pardesü,kadın,yetişkin,kalıp:regular; koleksiyon:tesettür giyim; ek özellik:ek özellik mevcut değil; materyal:viskon karışımlı,0.8612
8409,TERM_09419af0,ITEM_a4a7e526a912,tesettür giyim pardesü,kadin pardösü,doque,giyim/tesettür giyim/tesettür pardesü & trençkot/tesettür pardesü,kadın,yetişkin,kalıp:regular; materyal:polyester karışımlı; kumaş tipi:dokuma; renk:çok renkli,0.859
8410,TERM_09419af0,ITEM_bae6603c0c53,tesettür giyim pardesü,kadın yazlık gizli fermuarlı petek kumaş tesettür pardesü,kmkkombin,giyim/tesettür giyim/tesettür pardesü & trençkot/tesettür pardesü,kadın,yetişkin,kalıp:regular; ek özellik:ütü istemez; koleksiyon:tesettür giyim; kumaş tipi:dokuma,0.8415
8411,TERM_09419af0,ITEM_6b67a4f8d4a0,tesettür giyim pardesü,2275_kadın spor oversize kapüşonlu çıtçıtlı 3 iplik uzun kap – mevsimlik tesettür pardesü,plistre,giyim/tesettür giyim/kap & ferace,kadın,yetişkin,siluet:uzun; materyal:%100 pamuk; kumaş tipi:örme; kalıp:oversize,0.839
8412,TERM_09419af0,ITEM_9f101c3baa9d,tesettür giyim pardesü,dokuma pardösü,aker,giyim/dış giyim/pardesü & trençkot/pardesü,kadın,yetişkin,materyal:polyester; kumaş tipi:dokuma; kapama şekli:fermuarlı; kalıp:büyük beden,0.8386
8413,TERM_07faf14a,ITEM_4bdef40dfddc,isim yazılı hastane çıkışı,%100 pamuk isim yazılı 11’li bebek hastane çıkışı seti| kutulu | yenidoğan hediye,pia baby,giyim/bebek giyim/hastane çıkışı,erkek,bebek,desen:baskılı; materyal:%100 pamuk; renk:ekru; materyal bileşeni:%100 pamuk,0.8528
8414,TERM_07faf14a,ITEM_26a795196c24,isim yazılı hastane çıkışı,%100 pamuk isim yazılı 11’li bebek hastane çıkışı seti| kutulu | yenidoğan hediye,pia baby,giyim/bebek giyim/hastane çıkışı,kadın,bebek,desen:baskılı; materyal:%100 pamuk; renk:ekru; materyal bileşeni:%100 pamuk,0.8528
8415,TERM_07faf14a,ITEM_a1bf4229748d,isim yazılı hastane çıkışı,e133 isme özel isimli baskılı bebek 10lu beyaz hastane çıkışı %100 pamuk,yzc home size dair...,giyim/bebek giyim/hastane çıkışı,erkek,bebek,desen:baskılı; materyal:pamuklu; renk:beyaz; materyal bileşeni:100% pamuktur,0.8326
8416,TERM_07faf14a,ITEM_19c8fea7f302,isim yazılı hastane çıkışı,k103 ekru renk isme özel isimli baskılı bebek 10lu beyaz hastane çıkışı %100 pamuk,yzc home size dair...,giyim/bebek giyim/hastane çıkışı,kadın,bebek,desen:baskılı; materyal:pamuklu; renk:ekru; materyal bileşeni:100% pamuktur,0.8269
8417,TERM_07faf14a,ITEM_c81019e44651,isim yazılı hastane çıkışı,e98 ekru renk isme özel isimli baskılı bebek 10lu beyaz hastane çıkışı %100 pamuk,yzc home size dair...,giyim/bebek giyim/hastane çıkışı,erkek,bebek,desen:baskılı; materyal:pamuklu; renk:ekru; materyal bileşeni:100% pamuktur,0.8267
8418,TERM_2d2b4b4d,ITEM_216f6a6abcf9,tuva şal,şifon şal - siyah - tuva şal,tuva şal,giyim/tesettür giyim/tesettür şal,kadın,yetişkin,yıkama talimatı:detaylı yıkama ve bakım talimatları için lütfen ürün etiketini kontrol ediniz; desen:düz; materyal bileşeni:100% polyester; menşei:tr,0.8
8419,TERM_2d2b4b4d,ITEM_029025a4607c,tuva şal,krep jazz şal - bej - 6 - tuva,tuva şal,giyim/tesettür giyim/tesettür şal,kadın,yetişkin,yıkama talimatı:detaylı yıkama ve bakım talimatları için lütfen ürün etiketini kontrol ediniz; desen:düz; materyal bileşeni:100% polyester; menşei:tr,0.7878
8420,TERM_2d2b4b4d,ITEM_bebd05408f2b,tuva şal,şifon şal - kırmızı - tuva şal,tuva şal,giyim/tesettür giyim/tesettür şal,kadın,yetişkin,yıkama talimatı:detaylı yıkama ve bakım talimatları için lütfen ürün etiketini kontrol ediniz; desen:düz; materyal bileşeni:100% polyester; menşei:tr,0.7873
8421,TERM_2d2b4b4d,ITEM_51a1313fee57,tuva şal,şifon şal - bronz kahve - tuva şal,tuva şal,giyim/tesettür giyim/tesettür şal,kadın,yetişkin,yıkama talimatı:detaylı yıkama ve bakım talimatları için lütfen ürün etiketini kontrol ediniz; desen:düz; materyal bileşeni:100% polyester; menşei:tr,0.7847
8422,TERM_2d2b4b4d,ITEM_d08f64a2f705,tuva şal,boyunluklu pratik penye şal - ekru - tuva,tuva şal,giyim/tesettür giyim/tesettür şal,kadın,yetişkin,yıkama talimatı:detaylı yıkama ve bakım talimatları için lütfen ürün etiketini kontrol ediniz; desen:şal desen; materyal bileşeni:95% viskoz; menşei:tr,0.7316
8423,TERM_e0f7da26,ITEM_1929a7051706,dagi pijama altı,ekru cep ve nakış detaylı tişört pantolon pijama takımı,dagi,giyim/ev giyim/pijama/pijama takımı,erkek,yetişkin,kol tipi:kısa kol; sürdürülebilirlik detayı:hayır; desen:slogan; yaka tipi:bisiklet yaka,0.7493
8424,TERM_e0f7da26,ITEM_9b71adc68b5c,dagi pijama altı,açık mavi çizgili dokuma gömlek pijama üstü,dagi,giyim/ev giyim/pijama/pijama üstü,erkek,yetişkin,yaka tipi:gömlek yaka; materyal:%100 pamuk; kol tipi:standart kol; desen:çizgili,0.7382
8425,TERM_e0f7da26,ITEM_1e7ff70ed8f9,dagi pijama altı,antrasit melanj bisiklet yaka uzun kollu jogger pantolonlu pijama takımı,dagi,giyim/ev giyim/pijama/pijama takımı,erkek,yetişkin,sürdürülebilirlik detayı:hayır; kol tipi:uzun kol; desen:düz; yaka tipi:bisiklet yaka,0.7291
8426,TERM_e0f7da26,ITEM_6e5eb159df8d,dagi pijama altı,multicolor ekose dokuma pantolon,dagi,giyim/ev giyim/pijama/pijama altı,erkek,yetişkin,materyal:viskon; paça boyu:uzun; desen:ekose / kareli; renk:çok renkli,0.7284
8427,TERM_e0f7da26,ITEM_50ac07d12a02,dagi pijama altı,lacivert gömlek yaka ekose dokuma pijama takımı,dagi,giyim/ev giyim/pijama/pijama takımı,erkek,yetişkin,sürdürülebilirlik detayı:hayır; kol tipi:standart kol; desen:armürlü; yaka tipi:gömlek yaka,0.7212
8428,TERM_fd44a0d9,ITEM_73bee20f6c82,oysho mont,"süper dar kesim, suya dayanıklı primaloft® kayak montu",oysho,giyim/spor giyim/kayak montu,kadın,yetişkin,renk:beyaz; materyal bileşeni:46% polyester - 41% poliamit - 13% elastan; kumaş tipi:dokuma; yıkama talimatı:kuru temizleme yapilamaz - 30ºc de makinada hassas yikama - beyazlatici kullanilmaz - ütülenmez - düşük hizda merdaneli yikama,0.8038
8429,TERM_fd44a0d9,ITEM_4e0424c0fb09,oysho mont,su itici primaloft® dolgulu ceket,oysho,giyim/dış giyim/kaban & mont/mont,kadın,yetişkin,kalıp:regular; yaka tipi:ceket yaka; materyal:polyester; kumaş tipi:dokuma,0.7796
8430,TERM_fd44a0d9,ITEM_1ce2da963ccf,oysho mont,su itici rüzgarlık,oysho,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:dik yaka,0.7159
8431,TERM_fd44a0d9,ITEM_278f8f931ffc,oysho mont,super extra warm teknik ceket,oysho,giyim/spor giyim/spor ceket,kadın,yetişkin,boy / ölçü:uzun; kol tipi:uzun kol; desen:düz; kalıp:fitted,0.7095
8432,TERM_fd44a0d9,ITEM_66be982a0b47,oysho mont,yumuşak dokunuşlu modal kapüşonlu ceket,oysho,giyim/dış giyim/ceket & yelek/ceket,kadın,yetişkin,kol tipi:uzun kol; desen:düz; kalıp:regular; yaka tipi:kapüşonlu,0.7061
8433,TERM_adbef7fb,ITEM_8aa50f43f74e,biberon isıtıcı sterilizatör,"3 işlevli sterilizatör, mama ve süt isıtıcı, lcd ekran",mamajoo,anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/biberon isıtıcı ve sterilizatör,unknown,unknown,garanti süresi:2 yıl; menşei:tr; özellik:diğer,0.8418
