pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
0,TERM_ec9d97fe,ITEM_75fcb89b9911,tümosan,balata 0-7250747 tümosan uyumlu parca,tümosan,otomobil & motosiklet/otomobil yedek parça/fren & debriyaj/fren balatası,unknown,unknown,araç marka ve model:universal,0.7221
1,TERM_ec9d97fe,ITEM_a6a33757c2d2,tümosan,hidrolik yağ filtresi,tümosan,otomobil & motosiklet/otomobil yedek parça/filtre/oto filtre set,unknown,unknown,araç marka ve model:massey-ferguson 6265; özellik:yağ,0.7014
2,TERM_ec9d97fe,ITEM_d13011a1f206,tümosan,tümosan 8075 kamufaj traktör kılıfı,karadağ traktör kılıfları,otomobil & motosiklet/otomobil/araç dış aksesuar/oto branda,unknown,unknown,araç marka ve model:universal,0.685
3,TERM_ec9d97fe,ITEM_59c239da2dae,tümosan,klasik 90.80 dt yan yazı tanıtım etiketi (2010 ve üstü model) sağ-sol takım,tümosan,otomobil & motosiklet/otomobil yedek parça/kaporta/oto amblem,unknown,unknown,araç marka ve model:universal,0.6633
4,TERM_ec9d97fe,ITEM_7fb40fc94053,tümosan,tümosan tip döner lamba 12v sarı - 06,crn,otomobil & motosiklet/otomobil yedek parça/elektrik aksam/oto lambası,unknown,unknown,araç marka ve model:universal; menşei:tr; özellik:kablolu,0.6631
5,TERM_458d703c,ITEM_80f632b6e9a4,smoothly,tüm vücut ağda seti,smoothly,"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/ağda & tüy dökücü/ağda",unknown,unknown,cilt tipi:tüm cilt tipleri; ürün tipi:ağda bezi; form:kavanoz; menşei:tr,0.7437
6,TERM_458d703c,ITEM_2110b2778c08,smoothly,çilek bacak peeling batık peelingi sakız 800g e vitamini içermez,smoothly,kozmetik & kişisel bakım/cilt bakım/vücut bakımı/vücut peelingi,unknown,unknown,hacim:800 ml; tip:kavanoz; form:peeling - partiküllü; ek özellik:vegan,0.6919
7,TERM_458d703c,ITEM_39f636f3f7a2,smoothly,smooth kadın tıraş makinesi 2 yedekli,gillette venus,"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/islak tıraş/tıraş bıçağı",kadın,unknown,bıçak sayısı:3 bıçaklı; tipi:kullan-at tıraş bıçağı; menşei:mx; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.6791
8,TERM_458d703c,ITEM_74a2d6da23b0,smoothly,konserve ağda azulen,smoothly,"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/ağda & tüy dökücü/ağda",unknown,unknown,cilt tipi:tüm cilt tipleri; ürün tipi:sir ağda; form:kavanoz; ek özellik:anti alerjik,0.6785
9,TERM_458d703c,ITEM_c49cd61ca723,smoothly,venus smooth sensitive tıraş makinesi - 2 bıçak,gillette,"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/islak tıraş/tıraş bıçağı",kadın,unknown,bıçak sayısı:3 bıçaklı; tipi:kullan-at tıraş bıçağı; menşei:de; bakım talimatları (genel):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.6546
