pair_id,term_id,item_id,query,title,brand,category,gender,age_group,attributes_short,cosine
8750,TERM_59c94c1f,ITEM_9cea7b1ae7b5,oyuncak askerler,"minik askerler oyuncak seti - plastik poşetli, eğlenceli savaş temalı, çocuklar için",papatyampartievi,anne & bebek & çocuk/oyuncak/eğitici oyuncak,unknown,çocuk,paket içeriği:belirtilmemiş; yaş:7 - 8 yaş; piller kutuya dahil mi?:hayır; dil:türkçe,0.8227
8751,TERM_59c94c1f,ITEM_baa18d2808b2,oyuncak askerler,poşette askerler yeşil renk asker seti figür oyuncak bayraklı asker seti yerli üretim çok parçalı,numaca,anne & bebek & çocuk/oyuncak/figür oyuncaklar/diğer figür oyuncaklar,unisex,çocuk,paket içeriği:1'li; renk:karışık; yaş:2+ yaş,0.8182
8752,TERM_59c94c1f,ITEM_766b7c8a93c3,oyuncak askerler,türk askeri asker seti tam 58 parça oyuncak asler seti,bircan oyuncak,anne & bebek & çocuk/oyuncak/figür oyuncaklar/diğer figür oyuncaklar,unisex,çocuk,renk:karışık; yaş:3+ yaş; özellik:uzun,0.7981
8753,TERM_19684b1c,ITEM_4e453d625072,bayan kaban,kadin kuşakli düğmeli kollari oversize kaşe kaban syt 4615,kmkkombin,giyim/dış giyim/kaban & mont/kaban,kadın,yetişkin,kalıp:oversize; kumaş tipi:örme; renk:gri; yaka tipi:kruvaze,0.7789
8754,TERM_19684b1c,ITEM_c077357a6a4c,bayan kaban,kadın siyah kuşak ve düğmeli astarlı uzun kaşe kaban nbg120,neşeli butik,giyim/dış giyim/kaban & mont/kaban,kadın,genç,kalıp:fitted; kumaş tipi:dokuma; renk:siyah; yaka tipi:kruvaze,0.7651
8755,TERM_19684b1c,ITEM_21c4f25878f1,bayan kaban,kadın kaşe kaban kruvaze düğmeli astarlı kemerli kaban,clb collection,giyim/dış giyim/kaban & mont/kaban,kadın,yetişkin,kalıp:regular; kumaş tipi:dokuma; renk:siyah; yaka tipi:kruvaze,0.7644
8756,TERM_19684b1c,ITEM_77fb3f19de22,bayan kaban,kadın uzun kaşe kaban bgl-st04119,misselens,giyim/büyük beden/büyük beden kaban,kadın,yetişkin,kalıp:regular; kumaş tipi:dokuma; materyal:yünlü; renk:kahverengi,0.7556
8757,TERM_19684b1c,ITEM_70c3fc609069,bayan kaban,kadın kuşak ve düğmeli uzun kaşe kaban siyah,vess moda,giyim/dış giyim/kaban & mont/kaban,kadın,yetişkin,kalıp:regular; kumaş tipi:örme; renk:siyah; yaka tipi:kruvaze,0.7543
8758,TERM_4e3e7f95,ITEM_c79094ad0524,modanisa tesettür giyim,yumuşak tuşeli pat detaylı uzun tunik - vanilya -,refka,giyim/tesettür giyim/tesettür bluz & tunik/tesettür tunik,kadın,yetişkin,materyal:pamuk; kumaş tipi:belirtilmemiş; kol tipi:uzun kol; desen:düz,0.676
8759,TERM_4e3e7f95,ITEM_7bb68b0f84f3,modanisa tesettür giyim,yumuşak tuşeli pat detaylı uzun tunik - vizon -,refka,giyim/tesettür giyim/tesettür bluz & tunik/tesettür tunik,kadın,yetişkin,materyal:pamuk; kumaş tipi:belirtilmemiş; kol tipi:uzun kol; desen:düz,0.6731
8760,TERM_4e3e7f95,ITEM_ef6026bc142a,modanisa tesettür giyim,nubona önü roba detaylı tunik-as5897 pembe,mihra store,giyim/tesettür giyim/tesettür bluz & tunik/tesettür tunik,kadın,yetişkin,kumaş tipi:dokuma; kol tipi:uzun kol; desen:düz; kalıp:oversize,0.6654
8761,TERM_4e3e7f95,ITEM_a9c16906bc10,modanisa tesettür giyim,takım - lacivert -,refka,giyim/takımlar/alt - üst takım,kadın,yetişkin,kumaş tipi:belirtilmemiş; materyal:polyester; desen:düz; kalıp:regular,0.6622
8762,TERM_4e3e7f95,ITEM_c23372ac0f6c,modanisa tesettür giyim,nakış detaylı yandan düğmeli poly. viskon tunik lacivert,nihan,giyim/tesettür giyim/tesettür bluz & tunik/tesettür tunik,kadın,yetişkin,materyal:viskon; kumaş tipi:belirtilmemiş; kol tipi:uzun kol; desen:nakışlı / işlemeli,0.6614
8763,TERM_1d3fc370,ITEM_cfb6e2624567,tupperware,peri set.,tupperware,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,unknown,unknown,materyal:plastik; menşei:tr; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7663
8764,TERM_1d3fc370,ITEM_11e76cf9470b,tupperware,saklama kabı,tupperware,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,unknown,unknown,bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7653
8765,TERM_1d3fc370,ITEM_ba6ef3cdfc5d,tupperware,"royal set. 2.4 lt, 1.3 lt ve 990 ml",tupperware,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,unknown,unknown,materyal:plastik; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.,0.7602
8766,TERM_1d3fc370,ITEM_3997c827d645,tupperware,tupperware beslenme kabı,şuleticaret,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/saklama kabı,unknown,unknown,materyal:plastik; renk:sarı; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; color detail:sari ve mavi,0.7598
8767,TERM_1d3fc370,ITEM_f748fef1c957,tupperware,mucize set 5'li,tupperware,spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/kamp yemek seti,unknown,unknown,renk:mavi; bakım talimatları (gıda temas):ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz.; materyal:plastik; color detail:mavi,0.7592
8768,TERM_fd6b538c,ITEM_b8a4596cdc67,fox shoes,t654000609 siyah düz tabanlı kadın çizme,fox shoes,ayakkabı/bot & çizme/çizme,kadın,yetişkin,desen:düz; astar materyali:suni deri; materyal:suni deri; topuk boyu:kısa topuklu (1- 4 cm),0.7148
8769,TERM_fd6b538c,ITEM_8ed07ee502cd,fox shoes,siyah kadın topuklu ayakkabı 8922151909,fox shoes,ayakkabı/topuklu ayakkabı/klasik topuklu ayakkabı,kadın,yetişkin,sürdürülebilirlik detayı:hayır; materyal:suni deri; ek özellik:ek özellik mevcut değil; topuk tipi:ince topuklu,0.704
8770,TERM_fd6b538c,ITEM_6b4a41112eac,fox shoes,u820231509 altın kalın topuklu kadın ayakkabı,fox shoes,ayakkabı/topuklu ayakkabı/klasik topuklu ayakkabı,kadın,yetişkin,sürdürülebilirlik detayı:hayır; materyal:suni deri; ek özellik:ek özellik mevcut değil; topuk tipi:kalın topuklu,0.6984
8771,TERM_fd6b538c,ITEM_20a1b3831dfa,fox shoes,r654047702 siyah hakiki deri süet kalın topuklu kadın çizme,fox shoes,ayakkabı/bot & çizme/çizme,kadın,yetişkin,astar materyali:hakiki deri; desen:düz; materyal:hakiki deri; topuk boyu:orta topuklu (5-9 cm),0.6897
8772,TERM_fd6b538c,ITEM_c824f93e2d7d,fox shoes,siyah platin kadın ayakkabı b726881802,fox shoes,ayakkabı/günlük ayakkabı/babet,kadın,yetişkin,koleksiyon:basic; sezon:tüm sezonlar; materyal:süet; renk:siyah,0.6852
8773,TERM_d168d875,ITEM_da5df7b09fe6,oyuncak motorsiklet,motor motosiklet motorbisiklet motorsiklet erkek oyuncak yarış motor 28 x 18 cm detaylı kırılmaz,fen toys,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak araba,unknown,çocuk,renk:kirmizi; paket içeriği:1'li; yaş:4+ yaş; piller kutuya dahil mi?:hayır,0.744
8774,TERM_d168d875,ITEM_5be51e072c5d,oyuncak motorsiklet,kawasaki ninja h2r 1:9 model maket motor siyah,carstore,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak araba,unknown,çocuk,renk:siyah; paket içeriği:1'li; yaş:1+ yaş; piller kutuya dahil mi?:evet,0.7123
8775,TERM_d168d875,ITEM_f837976e58a9,oyuncak motorsiklet,suzuki gsx r1000 1:12 diecast motosiklet – lisanslı metal model koleksiyon oyuncak,welly,hobi & eğlence/uzaktan kumandalı araçlar/model araç,unknown,unknown,renk:kırmızı; menşei:cn; bakım talimatları (genel):nemli bir bezle silin.,0.7033
8776,TERM_d168d875,ITEM_4426e43d47ea,oyuncak motorsiklet,cfmoto 450 sr 1:12 işıklı diecast maket motor – ledli metal model motosiklet,motogarage,hobi & eğlence/uzaktan kumandalı araçlar/model araç,unknown,unknown,renk:kırmızı; menşei:cn; bakım talimatları (genel):nemli bir bezle silin.,0.6865
8777,TERM_d168d875,ITEM_b10195c01914,oyuncak motorsiklet,"oyuncak sürtmeli kaliteli motorsiklet motor özel üretim 13 cm. 1 adet mavi, turuncu, kırmızı",brother toys,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak araba,unknown,çocuk,paket içeriği:1'li; yaş:2+ yaş; piller kutuya dahil mi?:hayır; pil ile mi çalışır?:hayır,0.6861
8778,TERM_7e968459,ITEM_2c475567dfec,monster high cleo,hpd53 ana karakter bebekler,monster high,anne & bebek & çocuk/oyuncak/oyuncak bebek ve aksesuarı,kadın,çocuk,renk:pembe; yaş:3 - 4 yaş; dil:evrensel dil; piller kutuya dahil mi?:evet,0.7364
8779,TERM_7e968459,ITEM_9bfaec045ecd,monster high cleo,sürprizli iksirler sürpriz paket,monster high,anne & bebek & çocuk/oyuncak/oyuncak bebek/model bebek,unknown,çocuk,piller kutuya dahil mi?:hayır; yaş:3+ yaş; pil ile mi çalışır?:hayır; menşei:cn,0.69
8780,TERM_7e968459,ITEM_9b9aa9df113c,monster high cleo,sürprizli iksirler hyb10,monster high,anne & bebek & çocuk/oyuncak/oyuncak bebek/model bebek,unknown,çocuk,piller kutuya dahil mi?:hayır; yaş:3+ yaş; pil ile mi çalışır?:evet; menşei:cn,0.6861
