pair_id,verdict,reason
8750,1,"Aynı ürün tipi (banyo bataryası), marka şartı yok"
8751,1,"Aynı ürün tipi, renk farkı önemsiz"
8752,1,"Banyo bataryası duş seti eşleşiyor"
8753,1,"Banyo batarya seti eşleşiyor"
8754,1,"Paslanmaz çelik sunum tepsisi eşleşiyor"
8755,1,"Paslanmaz çelik sunum tepsisi eşleşiyor"
8756,1,"Paslanmaz çelik sunum tepsisi eşleşiyor"
8757,1,"Paslanmaz çelik sunum tepsisi, yuvarlak model de kabul edilir"
8758,1,"Paslanmaz çelik sunum tepsisi eşleşiyor"
8759,1,"Ürün kodu/varyant 105 başlıkta mevcut"
8760,1,"105 numaralı ürün kodu eşleşiyor"
8761,1,"105 caramel eşleşiyor"
8762,1,"105 caramel eşleşiyor"
8763,0,"Başlıkta 95 var 105 değil, kod uyuşmuyor"
8764,1,"Karaoke mikrofonlu bluetooth hoparlör eşleşiyor"
8765,1,"Mikrofonlu bluetooth hoparlör eşleşiyor"
8766,1,"Mikrofonlu kablosuz hoparlör eşleşiyor"
8767,1,"Mikrofonlu hoparlör eşleşiyor"
8768,1,"Mikrofonlu bluetooth hoparlör eşleşiyor"
8769,1,"Kamiz marka masa örtüsü eşleşiyor"
8770,1,"Kamiz marka masa örtüsü eşleşiyor"
8771,1,"Kamiz marka masa örtüsü eşleşiyor"
8772,0,"Marka Kamiz değil (home art atelier)"
8773,0,"Kamiz marka ama runner, masa örtüsü değil"
8774,1,"İpek saten yastık kılıfı eşleşiyor"
8775,1,"İpek saten yastık kılıfı eşleşiyor"
8776,1,"İpek saten yastık kılıfı seti eşleşiyor"
8777,1,"İpek saten yastık kılıfı eşleşiyor"
8778,1,"İpek saten yastık kılıfı eşleşiyor"
8779,1,"Çamaşır-kurutma makinesi dolabı eşleşiyor"
8780,1,"Çamaşır-kurutma makinesi dolabı eşleşiyor"
8781,1,"Çamaşır-kurutma makinesi dolabı eşleşiyor"
8782,1,"Çamaşır-kurutma makinesi dolabı eşleşiyor"
8783,1,"Çamaşır-kurutma makinesi dolabı eşleşiyor"
8784,0,"S24+ farklı bir varyant, S24 değil"
8785,1,"Galaxy S24 256GB tam eşleşme"
8786,1,"Galaxy S24 256GB tam eşleşme"
8787,1,"Galaxy S24 256GB tam eşleşme"
8788,0,"S24+ farklı bir varyant, S24 değil"
8789,1,"Başlıkta açıkça metal versatil kalem yazıyor"
8790,0,"Metal olan kutu, kalemin kendisi değil"
8791,0,"Gümüş renk kalem, metal gövde belirtilmemiş"
8792,1,"Başlıkta açıkça metal geçiyor"
8793,0,"Mekanik kurşun kalem, metal vurgusu yok"
8794,1,"Fırınlı kuzine soba eşleşiyor"
8795,1,"Fırınlı kuzine/soba eşleşiyor"
8796,1,"Fırınlı kuzine eşleşiyor"
