pair_id,verdict,reason
5600,1,toy garbage truck matches query
5601,1,toy garbage truck matches query
5602,1,toy garbage truck matches query
5603,1,men's baggy fabric trousers match
5604,1,men's baggy fabric trousers match
5605,1,men's baggy fabric trousers match
5606,1,men's baggy fabric trousers match
5607,1,men's baggy fabric trousers match
5608,1,exact hemnes divan match
5609,1,ikea hemnes divan same product
5610,0,mattress compatible with divan, not divan itself
5611,0,foam mattress accessory, not the divan
5612,0,foam mattress accessory, not the divan
5613,1,us polo vest matches
5614,1,us polo vest matches
5615,1,us polo vest matches
5616,1,us polo vest matches
5617,1,us polo vest matches
5618,1,title matches maşa raptiye exactly
5619,0,plain raptiye, not maşa raptiye
5620,0,colored raptiye, different fastener type
5621,0,pvc raptiye, different fastener type
5622,0,furniture hardware fastener, wrong type
5623,1,exact sticker match
5624,1,same car decoration text
5625,1,exact sticker match
5626,1,exact sticker match
5627,0,ride-on toy car, not sticker
5628,1,kemal tanca men's shoe match
5629,1,kemal tanca men's shoe match
5630,1,kemal tanca men's boot match
5631,1,kemal tanca men's shoe match
5632,1,kemal tanca men's shoe match
5633,1,duxal shoes brand match
5634,1,duxal shoes brand match
5635,1,duxal shoes brand match
5636,1,duxal shoes brand match
5637,1,duxal shoes brand match
5638,1,exact rebul dark spice cologne
5639,1,exact rebul dark spice cologne
5640,0,shower gel, not the cologne
5641,1,cologne set includes dark spice
5642,1,cologne set includes dark spice
5643,1,mirror led light matches
5644,1,led strip for makeup mirror
5645,1,mirror led light matches
5646,1,led lit makeup mirror matches
5647,1,mirror led lighting set matches
5648,1,müslüm gürses vinyl record
5649,1,müslüm gürses vinyl record
5650,1,müslüm gürses titled record
5651,0,wooden art print, not music
5652,0,wooden poster, not music
5653,1,kzy multi purpose cabinet match
5654,1,kzy multi purpose cabinet match
5655,1,kzy multi purpose cabinet match
5656,1,kzy multi purpose office cabinet
5657,1,kzy multi purpose cabinet match
5658,1,large suitcase matches
5659,1,large suitcase matches
5660,1,large suitcase matches
5661,1,large suitcase matches
5662,1,large suitcase matches
5663,1,pudding bowl set matches
5664,1,pudding bowl set matches
5665,1,pudding bowl set matches
5666,1,pudding bowl set matches
5667,1,pudding bowl set matches
5668,1,yellow highlighter matches
5669,1,yellow highlighter title matches
5670,1,yellow highlighter matches
5671,1,yellow highlighter set matches
5672,1,yellow highlighter matches
5673,1,hasan ali yücel classics set
5674,1,part of same classics series
5675,1,hasan ali yücel full set
5676,1,part of same classics series
5677,1,single book from same series
5678,1,contact paper marble pattern match
5679,1,contact paper marble pattern match
5680,1,contact paper marble pattern match
5681,1,contact paper marble pattern match
5682,1,adhesive contact paper foil match
5683,1,elle men's sneaker matches
5684,1,elle men's sneaker matches
5685,1,elle men's sneaker matches
5686,1,elle men's sneaker matches
5687,1,elle men's leather sneaker match
5688,1,merrell brand outdoor shoe match
5689,1,merrell brand outdoor shoe match
5690,1,merrell brand shoe match
5691,1,merrell brand shoe attributes match
5692,1,merrell brand outdoor shoe match
5693,1,next baby brand kids coat
5694,1,next baby brand romper set
5695,1,next baby brand baby set
5696,1,next baby brand coat match
5697,1,next baby brand coat match
5698,1,battal boy elastic sheet match
5699,1,battal boy elastic sheet match
5700,1,battal boy elastic sheet match
5701,1,battal boy elastic sheet match
5702,1,battal boy elastic sheet match
5703,1,mad body spray matches
5704,1,mad body spray matches
5705,1,mad body spray matches
5706,0,perfume not body spray line
5707,0,perfume not body spray line
5708,1,turbo oven matches
5709,1,turbo mini oven matches
5710,1,turbo oven matches
5711,1,turbo oven title matches
5712,1,turbo midi oven matches
5713,1,örgü peynir cheese matches
5714,1,örgü peynir cheese matches
5715,1,örgü peynir cheese matches
5716,1,örgü peynir cheese matches
5717,1,örgü peynir cheese matches
5718,1,lumberjack men's sweatpants match
5719,1,lumberjack men's sweatpants match
5720,1,lumberjack men's sweatpants match
5721,1,lumberjack men's sweatpants match
5722,1,lumberjack men's sweatpants match
5723,1,girl's tracksuit set matches
5724,1,girl themed tracksuit set matches
5725,1,girl themed tracksuit set matches
5726,1,girl's tracksuit set matches
5727,1,girl's tracksuit set matches
5728,1,kiwi upholstery washer matches
5729,1,kiwi upholstery washer matches
5730,1,kiwi upholstery washer matches
5731,1,kiwi upholstery washer matches
5732,0,cleaning brush, not washing machine
5733,1,hand ankle weight matches
5734,1,hand ankle weight matches
5735,1,hand ankle weight matches
5736,1,hand ankle weight matches
5737,1,hand ankle weight matches
5738,1,bepanthol anti-scar jel matches
5739,1,bepanthol anti-scar jel matches
5740,1,bepanthol anti-scar jel matches
5741,0,bepanjel wound gel, different product
5742,0,bepanjel wound gel, different product
5743,1,karaca cutlery set matches
5744,1,karaca cutlery set matches
5745,1,karaca cutlery set matches
5746,1,karaca cutlery set matches
5747,1,karaca cutlery set matches
5748,1,regional wedding kaftan matches
5749,0,generic dress, not traditional fistan
5750,1,regional wedding kaftan matches
5751,1,regional wedding kaftan matches
5752,1,regional wedding kaftan matches
5753,1,wooden bungalow house matches
5754,1,wooden bungalow house matches
5755,0,miniature model kit, not house
5756,0,miniature model kit, not house
5757,0,jigsaw puzzle, not real house
5758,1,balcony corner seating set matches
5759,1,balcony corner seating set matches
5760,1,balcony corner seating set matches
5761,1,corner seating set for balcony
5762,1,corner seating set for balcony
