pair_id,verdict,reason
5950,1,"gift set for men includes belt wallet lighter bracelet - matches erkek hediyesi"
5951,1,"men's gift set with watch rosary bracelet lighter - matches"
5952,1,"personalized men's gift box with watch wallet belt - matches"
5953,1,"bathroom/toilet odor eliminator spray - matches banyo tuvalet kokusu"
5954,1,"toilet gel odor eliminator - matches"
5955,1,"fresh spray bathroom toilet scent - matches"
5956,1,"wc odor eliminator oil - matches"
5957,1,"fresh spray wc bathroom scent - matches"
5958,1,"paşabahçe brand glass set - matches"
5959,1,"paşabahçe water glass set - matches"
5960,1,"paşabahçe glass set - matches"
5961,1,"paşabahçe 24pc glass set - matches"
5962,1,"paşabahçe 61pc water glass set - matches"
5963,1,"taharet ara musluk - matches bidet tap"
5964,1,"eca ara-taharet musluğu - matches"
5965,1,"taharet musluğu (klozet ara musluk) - matches"
5966,1,"klozet taharet musluğu - matches"
5967,1,"taharet muslugu ara musluk - matches"
5968,1,"gaming mousepad - matches mauspad"
5969,1,"gaming mousepad - matches"
5970,1,"mousepad - matches"
5971,1,"gaming mousepad - matches"
5972,1,"gaming mousepad xl - matches"
5973,1,"baby laundry/toy basket - matches bebek kirli sepeti"
5974,1,"baby room laundry basket - matches"
5975,1,"baby dirty laundry basket - matches"
5976,1,"baby toy/dirty laundry basket - matches"
5977,1,"baby dirty laundry basket organizer - matches"
5978,1,"madame coco tv blanket - matches"
5979,1,"madame coco tv blanket - matches"
5980,1,"madame coco tv blanket - matches"
5981,1,"madame coco tv blanket - matches"
5982,1,"madame coco tv blanket - matches"
5983,1,"beyblade-style spinning top toy - matches"
5984,1,"beyblade spinning top set - matches"
5985,1,"official takara tomy beyblade x - matches"
5986,1,"beyblade metal fusion spinning top - matches"
5987,1,"beyblade spinning top set - matches"
5988,1,"steelseries rival 3 gaming mouse - matches rival"
5989,1,"steelseries rival 3 mouse - matches"
5990,1,"steelseries rival 3 wireless mouse - matches"
5991,1,"steelseries rival 3 wireless mouse - matches"
5992,1,"steelseries rival 3 wireless mouse - matches"
5993,1,"apple cider vinegar - matches elma sirkesi"
5994,1,"apple cider vinegar - matches"
5995,1,"organic apple cider vinegar - matches"
5996,1,"apple cider vinegar - matches"
5997,1,"organic apple cider vinegar - matches"
5998,1,"tesettür saten abiye elbise - matches kadın abiye elbise tesettür"
5999,1,"tesettür abiye - matches"
6000,1,"tesettür abiye - matches"
6001,1,"tesettür abiye - matches"
6002,1,"tesettür abiye - matches"
6003,1,"citicoline chewable supplement - direct match"
6004,1,"citicoline (sitikolin) supplement - matches"
6005,1,"sitikolin (citicoline) syrup - matches"
6006,1,"sitikolin (citicoline) capsules - matches"
6007,1,"citicoline syrup for kids - same active ingredient, matches"
6008,1,"ergonomic office chair - matches"
6009,1,"ergonomic office chair - matches"
6010,1,"ergonomic office chair - matches"
6011,1,"ergonomic office chair - matches"
6012,1,"ergonomic office chair - matches"
6013,1,"ceiling foam covering - matches tavan köpüğü"
6014,1,"ceiling foam covering - matches"
6015,1,"ceiling/wall foam covering - matches"
6016,1,"ceiling foam covering - matches"
6017,1,"ceiling foam covering - matches"
6018,0,"different named perfume (Sweet Like Candy), not Sweet Heaven"
6019,0,"different named perfume (Oh Sweet), not Sweet Heaven"
6020,0,"different named body spray (Sweetest Song), not Sweet Heaven"
6021,0,"different named perfume (Sweet Honey), not Sweet Heaven"
6022,0,"different named body spray (Sweet Vanilla), not Sweet Heaven"
6023,1,"nivea soft krem - direct match"
6024,1,"nivea soft krem set - matches"
6025,1,"nivea soft moisturizing cream - matches"
6026,1,"nivea soft moisturizing cream - matches"
6027,1,"nivea soft krem - matches"
6028,1,"hair crown/tiara set - matches saç taç"
6029,1,"hair crown set - matches"
6030,1,"hair crown set - matches"
6031,1,"hair crown set - matches"
6032,1,"hair crown set - matches"
6033,1,"hair clip set - matches toka"
6034,1,"50-pack elastic hair clips - matches toptan toka"
6035,1,"20pc flower hair clips bulk pack - matches"
6036,1,"50pc elastic hair clip set - matches"
6037,1,"50pc elastic hair clip set - matches"
6038,1,"makeup brush cleaning tool - matches"
6039,1,"makeup brush cleaner - matches"
6040,1,"makeup brush cleaning mat - matches"
6041,1,"makeup brush cleaning machine - matches"
6042,1,"makeup brush/sponge cleaning soap - matches"
6043,1,"turkish delight box - matches lokum kutusu"
6044,1,"turkish delight box - matches"
6045,1,"turkish delight box - matches"
6046,1,"turkish delight box - matches"
6047,1,"turkish delight box - matches"
6048,1,"tefal grater/chopper - matches tefal rende makinesi"
6049,1,"tefal slicer/grater - matches"
6050,1,"tefal grater/chopper - matches"
6051,1,"tefal fresh express grater attachment - matches"
6052,1,"tefal chopper/grater kitchen machine - matches"
6053,1,"girl's crop outfit set - matches kız çocuk crop takım"
6054,1,"girl's crop hooded set - matches"
6055,1,"girl's crop tracksuit set - matches"
6056,1,"girl's crop tracksuit set - matches"
6057,0,"single crop top only, not a 'takım' set"
6058,0,"tesettür balloon trousers, not denim/jean fabric"
6059,1,"balloon jean denim pants - matches"
6060,1,"balloon jean pants (jeans category) - matches"
6061,1,"balloon jean pants (jeans category) - matches"
6062,1,"balloon jean pants (jeans category) - matches"
6063,1,"klozet taharet musluğu - matches"
6064,1,"klozet taharet musluğu artema tip - matches"
6065,1,"klozet taharet musluk - matches"
6066,1,"taharet musluğu - matches"
6067,1,"klozet taharet musluğu - matches"
6068,1,"dangle earring - matches sallanan küpe"
6069,1,"dangle earring - matches"
6070,1,"dangle earring - matches"
6071,1,"dangle earring - matches"
6072,1,"dangle earring - matches"
6073,1,"einhell multi-purpose tool set - matches"
6074,1,"einhell multi-purpose tool set - matches"
6075,1,"einhell bit set - matches einhell branded set"
6076,1,"einhell cordless drill/driver set - matches"
6077,1,"einhell cordless tool kit set - matches"
6078,1,"balloon sleeve bomber jacket - matches balon ceket"
6079,1,"balloon sleeve bomber jacket - matches"
6080,1,"balloon sleeve bomber jacket - matches"
6081,1,"balloon sleeve bomber jacket - matches"
6082,1,"balloon jacket - matches"
6083,1,"peros laundry detergent - matches"
6084,1,"peros laundry detergent - matches"
6085,1,"peros laundry detergent liquid - matches"
6086,1,"peros laundry detergent powder - matches"
6087,1,"peros laundry detergent powder - matches"
6088,1,"fabric marking pen - matches kumaş kalemi"
6089,1,"fabric marking pen - matches"
6090,1,"fabric marking pen 3pc - matches"
6091,1,"fabric marking pen - matches"
6092,1,"fabric marking pen - matches"
6093,1,"nike air force sneaker - matches"
6094,1,"nike air force sneaker - matches"
6095,1,"nike air force 1 sneaker - matches"
6096,1,"nike air force 1 sneaker - matches"
6097,1,"nike air force 1 sneaker - matches"
6098,0,"explicitly a CD not vinyl record"
6099,0,"explicitly a CD not vinyl record"
6100,0,"explicitly a CD not vinyl record"
6101,0,"turkish domestic vinyl LP, not foreign (yabancı)"
6102,0,"explicitly a CD not vinyl record"
6103,1,"beşiktaş men's tshirt - matches"
6104,1,"beşiktaş men's sweatshirt - matches"
6105,1,"beşiktaş men's sweatshirt - matches"
6106,1,"beşiktaş men's hooded sweatshirt - matches"
6107,1,"beşiktaş men's sweatshirt - matches"
6108,1,"tyt paragraf soru bankası - matches"
6109,1,"tyt paragraf soru bankası - matches"
6110,1,"paragraf soru bankası - matches"
6111,1,"paragraf soru bankası - matches"
6112,1,"paragraf soru bankası - matches"
6113,1,"cup/mug rack (kupalık) - matches"
6114,1,"mug rack - matches"
6115,1,"mug holder/rack - matches"
6116,1,"mug rack - matches"
6117,1,"cup/mug rack - matches"
6118,1,"pologrand london shoulder bag - matches"
6119,1,"pologrand london shoulder bag - matches"
6120,1,"pologrand london shoulder bag - matches"
6121,1,"pologrand london shoulder bag - matches"
6122,1,"pologrand london shoulder bag - matches"
6123,1,"fly mobilya ready kitchen cabinet - matches"
6124,1,"fly mobilya mini ready kitchen cabinet - matches"
6125,1,"fly mobilya ready kitchen cabinet - matches"
6126,1,"fly mobilya ready kitchen cabinet - matches"
6127,0,"wrong brand (kenzlife not fly mobilya)"
6128,1,"altınoran car polish - matches"
6129,1,"altınoran car wax/polish - matches"
6130,1,"altınoran car wax/polish - matches"
6131,1,"altınoran car wax/polish - matches"
6132,1,"altınoran car shampoo - matches"
6133,1,"tyt ayt geometri soru bankası - matches"
6134,1,"tyt ayt geometri soru bankası - matches"
6135,1,"tyt geometri soru bankası - matches"
6136,1,"tyt geometri soru bankası - matches"
6137,1,"tyt ayt geometri soru kitabı - matches"
6138,1,"children's night light - matches"
6139,1,"children's night light - matches"
6140,1,"children's night light - matches"
6141,1,"children's night light - matches"
6142,1,"kids night light projector - matches"
6143,1,"winx club sticker - direct match"
6144,0,"winx birthday sign, not sticker"
6145,0,"winnie the pooh sticker, wrong character"
6146,0,"winx club notebook, not sticker"
6147,0,"my little pony sticker, wrong character"
6148,1,"phone charger adapter - matches şarj başlığı"
6149,1,"usb charger adapter - matches"
6150,1,"fast charger adapter - matches"
6151,1,"fast charger adapter - matches"
6152,1,"charger adapter - matches"
6153,1,"assur branded cordless impact drill - matches"
6154,1,"assur cordless drill - matches"
6155,1,"assur cordless drill - matches"
6156,1,"assur cordless drill - matches"
6157,1,"assur cordless drill - matches"
6158,1,"wall sconce (aplik) - matches aprilik"
6159,1,"wall sconce - matches"
6160,1,"wall sconce - matches"
6161,1,"wall sconce - matches"
6162,1,"wall sconce - matches"
6163,1,"easel painting set includes şövale - matches"
6164,1,"wooden easel - direct match"
6165,1,"canvas and easel set - matches"
6166,1,"tabletop easel painting kit - matches"
6167,1,"oil paint starter set with small easel - matches"
6168,1,"coffee serving tray - matches"
6169,1,"coffee serving tray - matches"
6170,1,"coffee serving tray - matches"
6171,1,"coffee serving tray - matches"
6172,1,"coffee serving tray - matches"
6173,1,"reed diffuser sticks - matches oda kokusu çubuk"
6174,1,"reed diffuser sticks - matches"
6175,1,"reed diffuser sticks - matches"
6176,1,"reed diffuser sticks - matches"
6177,1,"reed diffuser sticks - matches"
6178,1,"avon hair oil serum - matches"
6179,1,"avon hair oil - matches"
6180,1,"avon hair oil set - matches"
6181,1,"avon hair serum oil - matches"
6182,1,"avon hair serum oil - matches"
6183,1,"bed runner set - matches yatak runner"
6184,1,"bed runner set - matches"
6185,1,"bed runner cushion set - matches"
6186,1,"bed runner cushion set - matches"
6187,1,"bed runner cushion set - matches"
6188,1,"ball pit balls - matches oyun havuzu topu"
6189,1,"ball pit balls - matches"
6190,1,"ball pit balls - matches"
