pair_id,verdict,reason
9100,1,generic kulp query matches furniture handle product
9101,1,furniture handle matches generic query
9102,1,furniture handle matches generic query
9103,1,furniture handle matches generic query
9104,0,gender listed kadin but query wants erkek jacket
9105,0,gender listed kadin but query wants erkek jacket
9106,1,erkek spor ceket matches gender and category
9107,1,title explicitly says erkek spor ceket
9108,1,title explicitly says erkek spor ceket
9109,1,generic hediyelik set query matches gift set
9110,1,generic hediyelik set query matches gift set
9111,1,generic hediyelik set query matches gift set
9112,1,generic hediyelik set query matches gift set
9113,1,generic hediyelik set query matches gift set
9114,1,boya seti matches generic query
9115,1,boya seti matches generic query
9116,1,boya seti matches generic query
9117,1,boya seti matches generic query
9118,1,boya seti matches generic query
9119,1,oysho brand tank top matches
9120,1,oysho tank top titled product
9121,1,oysho tank top titled product
9122,1,oysho tank top titled product
9123,1,oysho tank top titled product
9124,1,decathlon house brand quechua t-shirt
9125,1,decathlon t-shirt matches
9126,1,decathlon t-shirt kids variant
9127,1,decathlon house brand domyos t-shirt
9128,1,decathlon t-shirt kids variant
9129,1,fitness gym station matches generic query
9130,1,gym station matches
9131,1,pilates station is a workout station type
9132,1,weight station matches
9133,1,cable crossover station matches
9134,0,wrong brand bahels not biggdesign
9135,0,wrong brand spoyi not biggdesign
9136,0,wrong brand bigpoint not biggdesign
9137,0,wrong brand bigotti not biggdesign
9138,0,wrong brand bagzone not biggdesign
9139,1,2026 kpss paragraf book matches
9140,1,kpss paragraf book matches
9141,1,kpss paragraf book matches
9142,1,kpss paragraf book covering multiple exams incl kpss
9143,1,kpss paragraf book 2025 edition still relevant
9144,1,oval sandalye kilifi matches exactly
9145,1,oval sandalye kilifi matches
9146,1,oval sandalye kilifi matches
9147,1,oval sandalye kilifi matches
9148,1,oval sandalye kilifi matches
9149,1,hazir sistem pc matches
9150,1,hazir sistem pc matches
9151,1,hazir sistem pc matches
9152,1,hazir sistem pc office variant still prebuilt pc
9153,1,hazir sistem pc matches
9154,1,simli far paleti matches
9155,1,simli far paleti matches
9156,1,simli far paleti matches
9157,1,simli far paleti matches
9158,1,simli ve mat far matches
9159,1,sarjli agac kesme motoru matches
9160,1,sarjli agac kesme motoru matches
9161,0,benzinli gasoline not sarjli battery as query requires
9162,1,sarjli agac kesme motoru matches
9163,1,sarjli agac kesme motoru matches
9164,1,profilo buzdolabi matches
9165,1,profilo buzdolabi matches
9166,1,profilo buzdolabi matches
9167,1,profilo buzdolabi matches
9168,1,profilo buzdolabi matches
9169,1,fissler vitavit premium matches
9170,1,fissler vitavit premium matches
9171,1,fissler vitavit premium matches
9172,1,fissler vitavit premium matches
9173,1,fissler vitavit premium matches
9174,0,foosball table langirt not a board game
9175,0,foosball table langirt not a board game
9176,0,foosball toy langirt not a board game
9177,1,monopoly board game matches
9178,1,twister box game matches
9179,1,pest killer targeting silverfish type pests
9180,1,explicitly lists gumus bocegi as target pest
9181,1,explicitly lists gumus bocegi as target pest
9182,1,explicitly lists gumus bocegi as target pest
9183,1,hasere ilaci targeting silverfish pests
9184,1,emsan brand cutlery set matches
9185,1,emsan brand cutlery set matches
9186,1,emsan brand cutlery set matches
9187,1,emsan brand cutlery set matches
9188,1,emsan brand cutlery set matches
9189,1,altin metal dedektor matches
9190,1,altin dedektor matches
9191,1,altin metal dedektor matches
