pair_id,verdict,reason
11200,1,mango man brand jeans matches generic mango erkek query
11201,1,mango man brand jeans matches generic mango erkek query
11202,1,mango man brand jeans matches generic mango erkek query
11203,1,mango man brand jacket matches generic mango erkek query
11204,1,baba ayak (pedestal leg) wooden table matches query
11205,1,baba ayak wooden table matches query
11206,1,baba ayak wooden table matches query
11207,1,baba ayak wooden table matches query
11208,1,baba ayak wooden table matches query
11209,1,engagement/ribbon scissors matches query
11210,0,wall decoration item not actual scissors despite title wording
11211,1,engagement scissors matches query
11212,1,engagement scissors matches query
11213,1,engagement/ceremony ribbon scissors matches query
11214,1,fur-collar knit cardigan matches kürk hırka query
11215,1,fur-detail collar cardigan matches query
11216,1,fur-collar knit cardigan matches query
11217,1,removable faux-fur collar cardigan matches query
11218,1,fur-collar cardigan/jacket matches query
11219,1,exact book title and author match
11220,1,bundle explicitly contains exact book title and same author
11221,0,school wall chart not the novel
11222,0,different book different author
11223,0,unrelated mug product
11224,1,women's plaid lumberjack shirt matches query
11225,1,women's plaid lumberjack shirt matches query
11226,1,women's oversize lumberjack shirt matches query
11227,1,women's slim fit lumberjack shirt matches query
11228,1,women's oversize lumberjack shirt/jacket matches query
11229,1,garden furniture set matches generic query
11230,1,garden seating set matches generic query
11231,1,garden seating set matches generic query
11232,1,garden seating set matches generic query
11233,1,garden seating set matches generic query
11234,1,vardem brand animal toy set matches query
11235,1,vardem brand wild animal toy set matches query
11236,1,vardem brand animal toy set matches query
11237,1,vardem brand farm animal figure set matches query
11238,1,vardem brand animal/dinosaur toy set matches query
11239,0,leaf-wrapping (dolma) machine not thread winding machine
11240,0,leaf-wrapping machine not thread winding machine
11241,0,leaf-wrapping machine not thread winding machine
11242,0,leaf-wrapping machine not thread winding machine
11243,0,leaf-wrapping machine not thread winding machine
11244,1,floral pattern cushion cover matches query
11245,1,floral pattern cushion cover matches query
11246,1,floral pattern cushion cover matches query
11247,1,cushion cover matches query
11248,1,floral pattern cushion matches query
11249,1,schafer brand tea maker matches query
11250,1,schafer brand tea maker matches query
11251,1,schafer brand tea maker matches query
11252,1,schafer brand tea maker matches query
11253,1,schafer brand tea maker matches query
11254,1,crib fitted sheet matches query
11255,1,crib fitted sheet matches query
11256,1,crib fitted sheet matches query
11257,1,crib fitted sheet matches query
11258,1,crib fitted sheet matches query
11259,1,curtain ornament/accessory matches query
11260,1,curtain accessory ornament matches query
11261,1,curtain ornament matches query
11262,1,curtain tieback ornament matches query
11263,1,curtain accessory ornament matches query
11264,1,birthday party decoration matches query
11265,1,birthday party decoration matches query
11266,1,birthday decoration set matches query
11267,1,birthday decoration set matches query
11268,1,birthday balloon decoration set matches query
11269,1,mikasa moor brand jar matches query
