pair_id,verdict,reason
7350,1,"Yoğun kapatıcı fondöten, title'da yoğun kapatıcı ifadesi var"
7351,1,"Yoğun kapatıcı fondöten eşleşiyor"
7352,1,"Yoğun kapatıcı fondöten eşleşiyor"
7353,1,"Yoğun kapatıcı fondöten eşleşiyor"
7354,1,"Eda marka tava seti eşleşiyor"
7355,1,"Eda marka sahan (tava türü), marka ve kategori eşleşiyor"
7356,1,"Eda marka tava seti eşleşiyor"
7357,1,"Eda marka tava seti eşleşiyor"
7358,1,"Eda marka sahan seti eşleşiyor"
7359,1,"Adidas yürüyüş ayakkabısı, marka ve kategori eşleşiyor"
7360,1,"Adidas yürüyüş/koşu ayakkabısı, title'da yürüyüş geçiyor"
7361,1,"Adidas sneaker, title'da yürüyüş ayakkabısı yazıyor"
7362,1,"Adidas yürüyüş ayakkabısı title eşleşmesi"
7363,1,"Adidas yürüyüş koşu ayakkabısı eşleşiyor"
7364,1,"Parmak arası terlik, kategori ve ürün tipi eşleşiyor"
7365,1,"Parmak arası flip flop terlik eşleşiyor"
7366,1,"Parmak arası terlik eşleşiyor"
7367,1,"Parmak arası terlik eşleşiyor"
7368,1,"Parmak arası flip flop terlik eşleşiyor"
7369,1,"Kolye ürünü, sorgu 'kolue' kolye yazım hatası"
7370,1,"Kolye ürünü eşleşiyor"
7371,1,"Kolye ürünü eşleşiyor"
7372,1,"Kolye ürünü eşleşiyor"
7373,1,"Kolye ürünü eşleşiyor"
7374,1,"Sinüs temizleme kiti tam eşleşme"
7375,1,"Sinüs temizleme yedek kiti, aynı ürün ailesi"
7376,1,"Burun ve sinüs temizleme kiti eşleşiyor"
7377,1,"Sinüs temizleme yedek kiti eşleşiyor"
7378,1,"Burun temizleme kiti, sinüs temizleme ile aynı işlev/kategori"
7379,1,"Yonca kolye (Van Cleef esintili tasarım), ürün tipi eşleşiyor"
7380,0,"Kategori bileklik (bracelet), sorgu kolye istiyor - ürün tipi uyuşmazlığı"
7381,1,"Yoncalı çelik kolye, tasarım eşleşiyor"
7382,1,"Kolye+bileklik set içinde kolye var"
7383,1,"Yonca kolye eşleşiyor"
7384,1,"Strafor maket pasta köpüğü, sorgu ile birebir eşleşiyor"
7385,1,"Strafor ürünü eşleşiyor"
7386,1,"Strafor ürünü eşleşiyor"
7387,1,"Strafor ürünü eşleşiyor"
7388,1,"Strafor ürünü eşleşiyor"
7389,1,"5 raflı dolap eşleşiyor"
7390,1,"5 raflı dolap eşleşiyor"
7391,1,"5 raflı dolap eşleşiyor"
7392,1,"5 raflı düzenleyici dolap eşleşiyor"
7393,1,"5 raflı düzenleyici dolap eşleşiyor"
7394,1,"Yemek takımı ürünü eşleşiyor"
7395,1,"Yemek takımı ürünü eşleşiyor"
7396,1,"Yemek takımı ürünü eşleşiyor"
7397,1,"Yemek takımı ürünü eşleşiyor"
7398,1,"Yemek takımı ürünü eşleşiyor"
7399,1,"Bambi marka sneaker eşleşiyor"
7400,1,"Bambi marka sneaker eşleşiyor"
7401,1,"Bambi marka sneaker eşleşiyor"
7402,1,"Bambi marka sneaker eşleşiyor"
7403,1,"Bambi marka ayakkabı, aynı marka/tip"
7404,1,"Felix yaş kedi maması, marka ve tip eşleşiyor"
7405,1,"Felix yaş kedi maması eşleşiyor"
7406,1,"Felix yaş kedi maması, title'da yaş mama yazıyor"
7407,1,"Felix yaş kedi maması eşleşiyor"
7408,1,"Felix yaş kedi maması eşleşiyor"
7409,1,"Nehir marka 12 kişilik çatal kaşık bıçak takımı, tam eşleşme"
7410,1,"Nehir marka 12 kişilik kaşık çatal takımı, aynı ürün ailesi"
7411,0,"'Bıçaksız set' olarak belirtilmiş, sorgu bıçak istiyor"
7412,1,"Nehir marka 12 kişilik çatal kaşık bıçak takımı eşleşiyor"
7413,0,"6 kişilik, sorgu 12 kişilik istiyor - kişi sayısı uyuşmazlığı"
7414,1,"Cire Aseptine el bakım ürünü, marka eşleşiyor"
7415,1,"Cire Aseptine vazelin, aynı ürün hattı el/vücut bakımı"
7416,1,"Cire Aseptine vazelin ürünü eşleşiyor"
7417,1,"Cire Aseptine vazelin ürünü eşleşiyor"
7418,1,"Cire Aseptine vazelin el kremi çeşitleri eşleşiyor"
7419,1,"Yatak örtüsü seti eşleşiyor"
7420,1,"Yatak örtüsü seti eşleşiyor"
7421,1,"Yatak örtüsü seti (4 parça) eşleşiyor"
7422,1,"Yatak örtüsü seti eşleşiyor"
7423,1,"Yatak örtüsü seti eşleşiyor"
7424,1,"Erkek çocuk terlik tam eşleşme"
7425,1,"Erkek çocuk terlik, title'da erkek çocuk belirtilmiş"
7426,1,"Erkek çocuk terlik eşleşiyor"
7427,1,"Erkek çocuk terlik, title'da erkek çocuk belirtilmiş"
7428,1,"Erkek çocuk terlik eşleşiyor"
7429,1,"LED ışıklı gece lambası eşleşiyor"
7430,1,"LED ışıklı gece lambası eşleşiyor"
7431,1,"LED ışıklı projektör gece lambası eşleşiyor"
7432,1,"LED ışıklı dekoratif lamba eşleşiyor"
7433,1,"LED ışıklı projeksiyon gece lambası eşleşiyor"
7434,1,"Lotto erkek çocuk spor ayakkabı tam eşleşme"
7435,1,"Lotto çocuk spor ayakkabı, title'da çocuk belirtilmiş"
7436,1,"Lotto erkek çocuk spor ayakkabı eşleşiyor"
7437,0,"Kadın çocuk (jr) ayakkabı, sorgu erkek çocuk istiyor - cinsiyet uyuşmazlığı"
7438,0,"Kadın yetişkin sneaker, sorgu erkek çocuk istiyor - cinsiyet ve yaş uyuşmazlığı"
7439,1,"Abiye çanta eşleşiyor"
7440,1,"Abiye çanta eşleşiyor"
7441,1,"Abiye çanta eşleşiyor"
7442,1,"Abiye çanta (clutch) eşleşiyor"
7443,1,"Abiye çanta (clutch) eşleşiyor"
7444,1,"İğde çekirdeği tozu eşleşiyor"
7445,1,"İğde çekirdeği tozu eşleşiyor"
7446,1,"İğde çekirdeği tozu eşleşiyor"
7447,1,"İğde çekirdeği tozu eşleşiyor"
7448,1,"İğde unu/tozu eşleşiyor"
7449,0,"Hipp Combiotic 3 numara, sorgu 1 numara istiyor - mama numarası uyuşmazlığı"
7450,0,"Hipp Combiotic 3 numara, sorgu 1 numara istiyor"
7451,0,"Hipp Combiotic 2 numara, sorgu 1 numara istiyor"
7452,0,"Hipp Combiotic 3 numara, sorgu 1 numara istiyor"
7453,1,"Hipp Combiotic 1 numara, tam eşleşme"
7454,1,"İkili burma bilezik eşleşiyor"
7455,1,"İkili burma altın bilezik eşleşiyor"
7456,1,"İkili burma bilezik (altın kaplama) eşleşiyor"
7457,1,"İkili burma altın bilezik eşleşiyor"
7458,1,"İkili (2'li) burma bilezik eşleşiyor"
7459,1,"Reyyan marka yazma eşleşiyor"
7460,1,"Reyyan marka yazma eşleşiyor"
7461,1,"Reyyan marka yazma eşleşiyor"
7462,1,"Reyyan marka yazma eşleşiyor"
7463,1,"Reyyan marka yazma eşleşiyor"
7464,1,"Nike Dunk Low Panda, tam eşleşme"
7465,1,"Nike Dunk High Panda eşleşiyor"
7466,1,"Nike Dunk Low Retro Panda eşleşiyor"
7467,0,"Marka Streetfly (Nike değil), kategori babet - yanlış marka ve ürün tipi"
7468,1,"Nike Dunk Low Panda çocuk versiyonu eşleşiyor"
7469,1,"Mad C123 parfüm tam eşleşme"
7470,0,"Mad C120, sorgu C123 istiyor - model numarası uyuşmazlığı"
7471,0,"Mad C121, sorgu C123 istiyor - model numarası uyuşmazlığı"
7472,0,"Farklı marka (d&p perfumum) ve farklı kod (c23), C123 değil"
7473,0,"Mad C119, sorgu C123 istiyor - model numarası uyuşmazlığı"
7474,1,"Philips küçük ev aletleri seti eşleşiyor"
7475,1,"Philips blender seti eşleşiyor"
7476,1,"Philips çeyiz seti (küçük ev aletleri) eşleşiyor"
7477,1,"Philips mutfak robotu seti eşleşiyor"
7478,1,"Philips mutfak robotu seti eşleşiyor"
7479,1,"Decathlon mayo eşleşiyor"
7480,1,"Decathlon mayo eşleşiyor"
7481,1,"Decathlon mayo eşleşiyor"
7482,1,"Decathlon mayo eşleşiyor"
7483,1,"Decathlon bebek mayo eşleşiyor"
7484,1,"Anne kucağı/kanguru taşıyıcı eşleşiyor"
7485,1,"Kanguru bebek taşıyıcı eşleşiyor"
7486,1,"Kanguru anakucağı taşıyıcı eşleşiyor"
7487,1,"Kanguru anakucağı taşıyıcı eşleşiyor"
7488,1,"Kanguru bebek sling taşıyıcı eşleşiyor"
7489,1,"Enza Home gardırop eşleşiyor"
7490,1,"Enza Home gardırop eşleşiyor"
7491,1,"Enza Home gardırop eşleşiyor"
