pair_id,verdict,reason
2450,1,zeynep tekstil duvet+pillow set matches query
2451,1,duvet+pillow set matches query
2452,0,storage organizer box not bedding set
2453,0,storage organizer box not bedding set
2454,1,duvet+pillow set matches query
2455,1,mahmood brand coffee product
2456,1,mahmood brand coffee product
2457,1,mahmood brand coffee product
2458,1,mahmood brand coffee product
2459,1,mahmood brand coffee product
2460,1,empera brand carpet
2461,1,empera brand carpet
2462,0,brand is crea hali not empera
2463,1,empera brand carpet
2464,1,empera brand carpet
2465,1,wall mounted shelf matches
2466,1,wall mounted shelf/bookcase matches
2467,1,wall mounted shelf/bookcase matches
2468,1,wall mounted bookshelf matches
2469,1,wall mounted wooden bookshelf matches
2470,1,canon camera matches query
2471,1,canon camera matches query
2472,1,canon camera matches query
2473,1,canon camera matches query
2474,1,canon camera matches query
2475,1,tadelle brand chocolate
2476,1,tadelle brand chocolate
2477,1,tadelle brand chocolate
2478,1,tadelle brand chocolate
2479,0,chocolate spread not chocolate bar
2480,1,nehir brand pot set
2481,1,nehir brand pot set
2482,1,nehir brand pot set
2483,1,nehir brand pot set
2484,1,nehir brand pot set
2485,1,packaging/cardboard box matches
2486,1,packaging/cardboard box matches
2487,1,packaging/cardboard box matches
2488,1,packaging/cardboard box matches
2489,1,cardboard shipping box matches
2490,1,xuping steel earring matches
2491,1,xuping steel earring matches
2492,1,xuping steel earring matches
2493,1,xuping steel earring matches
2494,1,xuping steel earring matches
2495,1,girl baby zip romper matches
2496,1,girl baby zip romper matches
2497,1,girl baby zip romper matches
2498,1,girl baby zip romper matches
2499,1,girl baby zip romper matches
2500,1,almond press-on nails match
2501,1,almond press-on nails match
2502,1,almond press-on nails match
2503,1,almond press-on nails match
2504,1,almond press-on nails set match
2505,1,reflex dog treat matches
2506,1,reflex dog treat matches
2507,1,reflex dog treat matches
2508,1,reflex dog treat matches
2509,1,reflex dog treat matches
2510,1,illusion perfume matches query name
2511,0,different perfume line (idole, lancome)
2512,0,different perfume line (idole, lancome)
2513,0,different perfume line (idole, lancome)
2514,0,different perfume line (idole, lancome)
2515,1,filorga eye cream matches
2516,1,filorga eye cream matches
2517,1,filorga cleansing gel matches
2518,0,solgar brand, not filorga
2519,0,solgar brand, not filorga
2520,1,furniture drawer handle matches
2521,1,furniture drawer handle matches
2522,1,furniture drawer handle matches
2523,1,furniture handle matches
2524,1,furniture drawer handle matches
2525,0,leave-in conditioner, not styling cream
2526,0,liquid hair care cream, not styling
2527,0,leave-in care cream, not styling
2528,0,curl care cream, not styling
2529,1,actual styling wax/cream matches
2530,1,clarks brand shoe matches
2531,1,clarks brand shoe matches
2532,0,brand is crocs, not clarks
2533,0,brand is crocs, not clarks
2534,1,clarks brand boot matches
2535,1,interdental brush matches
2536,1,interdental brush matches
2537,1,interdental brush matches
2538,1,interdental brush matches
2539,1,interdental brush matches
2540,1,green artificial flower matches
2541,1,green artificial flower matches
2542,1,green artificial flower matches
2543,1,green artificial flower matches
2544,1,green artificial flower matches
2545,1,car modification sticker matches
2546,1,car modification wrap sticker matches
2547,0,bumper protector, not a mod product
2548,1,car mod sticker matches
2549,1,car mod bodykit grille matches
2550,1,attack shark model mouse matches
2551,1,attack shark brand mouse matches
2552,1,attack shark brand mouse matches
2553,1,attack shark brand mouse matches
2554,1,attack shark brand mouse matches
2555,1,makita impact drill matches
2556,1,makita impact drill matches
2557,1,impact drill matches
2558,1,makita impact drill matches
2559,1,impact drill matches
2560,1,agiss brand wax matches
2561,1,agiss brand wax matches
2562,1,agiss brand wax matches
2563,1,agiss brand wax matches
2564,1,agiss brand wax matches
2565,1,daxi brand calculator matches
2566,1,daxi brand calculator matches
