pair_id,verdict,reason
3150,1,lambader match
3151,1,lambader match
3152,1,lambader match
3153,1,lambader match
3154,1,lambader match
3155,1,stantli baharatlik match
3156,1,stantli baharatlik match
3157,1,stantli baharatlik match
3158,1,stantli baharatlik match
3159,1,stantli baharatlik match
3160,0,vacuum accessory not the vacuum
3161,0,wrong model v10 not v12
3162,0,wrong model v10 not v12
3163,0,accessory pipe not vacuum
3164,0,wrong model v8 not v12
3165,1,merinos hali match
3166,1,merinos hali match
3167,1,merinos hali match
3168,1,merinos hali match
3169,1,merinos hali match
3170,1,pardesu match
3171,1,pardesu match
3172,1,pardesu match
3173,1,pardesu match
3174,1,pardesu match
3175,1,dusakabin temizleyici match
3176,1,dusakabin temizleyici match
3177,1,dusakabin fayans temizleyici match
3178,1,dusakabin fayans temizleyici match
3179,1,dusakabin fayans temizleyici match
3180,1,puma graviton match
3181,1,puma graviton match
3182,1,puma graviton match
3183,1,puma graviton match
3184,1,puma graviton variant match
3185,1,radix brand match
3186,1,radix brand match
3187,1,radix brand match
3188,1,radix brand match
3189,1,radix brand match
3190,1,bosch dik supurge match
3191,1,bosch dikey supurge synonym match
3192,1,bosch dik supurge match
3193,1,bosch dik supurge match
3194,1,bosch dikey sarjli supurge match
3195,1,rossev kavanoz match
3196,1,rossev kavanoz match
3197,1,rossev kavanoz match
3198,1,rossev kavanoz match
3199,1,rossev kavanoz match
3200,1,philips 5000 serisi match
3201,1,philips 5000 serisi match
3202,1,philips 5000 serisi match
3203,1,philips 5000 serisi match
3204,1,philips 5000 serisi match
3205,1,fiat linea compatible cover
3206,1,fiat linea specific cover
3207,0,seat cushion not seat cover
3208,1,linea compatible cover
3209,0,for albea not linea
3210,1,fotografli kupa bardak match
3211,1,fotografli kupa bardak match
3212,1,fotografli kupa bardak match
3213,1,fotografli kupa bardak match
3214,1,fotografli kupa bardak match
3215,1,sword brand tactical boot
3216,1,sword brand tactical boot
3217,0,wrong brand lumberjack not sword
3218,1,sword brand product
3219,1,sword brand tactical boot
3220,1,adl hirka match
3221,1,adl hirka match
3222,1,adl hirka match
3223,1,adl hirka match
3224,1,adl hirka match
3225,1,ferrucci kadin saat match
3226,1,ferrucci kadin saat match
3227,1,ferrucci kadin saat match
3228,1,ferrucci kadin saati title match
3229,1,ferrucci kadin saat match
3230,1,mango erkek t-shirt match
3231,1,mango man t-shirt match
3232,1,mango erkek t-shirt match
3233,0,shirt not t-shirt
3234,1,mango erkek t-shirt match
3235,1,bardak boyama kit match
3236,0,coaster diamond painting not cup painting
3237,0,coaster diamond painting not cup painting
3238,0,coaster diamond painting not cup painting
3239,0,coaster diamond painting not cup painting
3240,0,mens not womens cortez
3241,1,cortez kadin match
3242,1,unisex cortez includes women
3243,1,unisex cortez includes women
3244,1,unisex cortez includes women
3245,1,skechers walking shoe match
3246,1,skechers walking shoe match
3247,1,skechers go walk line match
3248,1,skechers walker shoe match
3249,1,skechers walker shoe match
3250,1,udi hindi yagi exact match
3251,1,udi hindi yagi match
3252,1,udi hindi yagi match
3253,1,udi hindi yagi match
3254,0,different product kostus yagi
3255,1,h&m tayt match
3256,1,h&m tayt match
3257,1,h&m tayt match
3258,0,shorts not leggings
3259,1,h&m tayt match
3260,0,sunglasses not camera
3261,0,sunglasses not camera
3262,1,polaroid camera match
3263,1,polaroid camera match
3264,0,sunglasses not camera
3265,1,under armour esofman alti match
3266,1,under armour esofman alti match
3267,1,under armour esofman alti match
3268,1,under armour esofman alti match
3269,1,under armour esofman alti match
3270,0,t-shirt not toy
3271,1,paw patrol toy set
3272,1,paw patrol toy set
3273,0,t-shirt not toy
3274,1,paw patrol toy figures
3275,1,madame coco storage container
3276,1,madame coco storage container
3277,1,madame coco storage container
3278,1,madame coco storage container
3279,1,madame coco storage container
3280,0,antenna accessory not remote
3281,0,key card not remote
3282,0,whole ride-on car not remote
3283,0,whole ride-on car not remote
