pair_id,verdict,reason
7700,0,"Accessory metal plate set for a magnetic holder, not the holder itself"
7701,1,Magnetic car phone holder matching query
7702,1,Magnetic car phone holder matching query
7703,1,Magnetic car phone holder matching query
7704,0,"Low pressure switch for water purifiers, not a pressure-reducing valve"
7705,0,"A pressure sensor/transmitter, not a pressure reducer valve"
7706,1,"Actual pressure reducer valve, matches query"
7707,0,"Pressure transmitter device, not a pressure reducer valve"
7708,0,"Drip irrigation emitter with pressure regulation, different product type"
7709,1,Bluetooth boombox-style portable speaker matches query
7710,1,Bluetooth boombox-style portable speaker matches query
7711,1,Bluetooth boombox-style portable speaker matches query
7712,1,Bluetooth boombox-style portable speaker matches query
7713,1,Bluetooth boombox-style portable speaker matches query
7714,1,"Jean-colored sequined pants in jeans category, matches query"
7715,1,"Sequined/stoned denim pants, matches query"
7716,0,"Sequined pants but knit fabric, not denim/kot as query specifies"
7717,1,Sequined denim pants matching query
7718,1,Sequined denim pants matching query
7719,1,Car cup holder matches query directly
7720,1,Car cup holder matches query directly
7721,1,Car cup holder matches query directly
7722,1,Car cup holder matches query directly
7723,1,Car cup holder matches query directly
7724,1,Toy storage cabinet with drawers/baskets matches query
7725,1,Toy storage cabinet with drawers/baskets matches query
7726,1,Toy storage cabinet with drawers/baskets matches query
7727,1,Toy storage cabinet with drawers/baskets matches query
7728,1,Toy storage cabinet with drawers/baskets matches query
7729,1,Insulated thermos/bottle matches query
7730,1,Insulated thermos/bottle matches query
7731,1,Insulated thermos/bottle matches query
7732,1,Insulated thermos/bottle matches query
7733,1,Insulated thermos/bottle matches query
7734,1,Personalized/named pacifier clip matches query
7735,1,Personalized/named pacifier clip matches query
7736,1,Personalized/named pacifier clip matches query
7737,1,Personalized/named pacifier clip matches query
7738,1,Personalized/named pacifier clip matches query
7739,1,Raschel Carpet brand rug/runner matches brand query exactly
7740,1,Raschel Carpet brand rug/runner matches brand query exactly
7741,1,Raschel Carpet brand rug/runner matches brand query exactly
7742,1,Raschel Carpet brand rug/runner matches brand query exactly
7743,1,Raschel Carpet brand rug/runner matches brand query exactly
7744,1,Salomon women's outdoor/hiking shoe matches query
7745,1,Salomon women's outdoor/hiking shoe matches query
7746,1,Salomon women's outdoor/hiking shoe matches query
7747,1,Salomon women's outdoor/hiking shoe matches query
7748,1,Salomon women's outdoor/hiking shoe matches query
7749,1,Nike shoe in navy/blue color family matches query
7750,1,Nike shoe in navy/blue color family matches query
7751,1,Nike shoe in navy/blue color family matches query
7752,1,Nike shoe in navy/blue color family matches query
7753,1,Nike shoe in navy/blue color family matches query
7754,1,Homend vertical vacuum cleaner matches query
7755,1,Homend vertical vacuum cleaner matches query
7756,1,Homend vertical vacuum cleaner matches query
7757,0,"Brand field is 'homeness' not 'homend' despite title text, brand mismatch"
7758,1,Homend vertical vacuum cleaner matches query
7759,1,Generic t-shirt matches typo query 'thşört' (tişört)
7760,1,Generic t-shirt matches typo query 'thşört' (tişört)
7761,1,Generic t-shirt matches typo query 'thşört' (tişört)
7762,1,Generic t-shirt matches typo query 'thşört' (tişört)
7763,1,Generic t-shirt matches typo query 'thşört' (tişört)
7764,1,Adidas Superstar sneaker matches query
7765,1,Adidas Superstar sneaker matches query
7766,1,Adidas Superstar sneaker matches query
7767,1,Adidas Superstar sneaker matches query
